"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,3.49339723587036,412,200,1e-04,2,16,0.01
"LSTM",2018-10-08,"chlorophyll-a",0,3.47208118438721,412,200,1e-04,2,16,0.01
"LSTM",2018-10-09,"chlorophyll-a",0,3.49875164031982,412,200,1e-04,2,16,0.01
"LSTM",2018-10-10,"chlorophyll-a",0,3.32916307449341,412,200,1e-04,2,16,0.01
"LSTM",2018-10-11,"chlorophyll-a",0,3.23383808135986,412,200,1e-04,2,16,0.01
"LSTM",2018-10-12,"chlorophyll-a",0,3.26776838302612,412,200,1e-04,2,16,0.01
"LSTM",2018-10-13,"chlorophyll-a",0,3.41256332397461,412,200,1e-04,2,16,0.01
"LSTM",2018-10-14,"chlorophyll-a",0,3.49478721618652,412,200,1e-04,2,16,0.01
"LSTM",2018-10-15,"chlorophyll-a",0,3.60719203948975,412,200,1e-04,2,16,0.01
"LSTM",2018-10-16,"chlorophyll-a",0,3.73888778686523,412,200,1e-04,2,16,0.01
"LSTM",2018-10-17,"chlorophyll-a",0,3.8841028213501,412,200,1e-04,2,16,0.01
"LSTM",2018-10-18,"chlorophyll-a",0,4.01053857803345,412,200,1e-04,2,16,0.01
"LSTM",2018-10-19,"chlorophyll-a",0,4.16404151916504,412,200,1e-04,2,16,0.01
"LSTM",2018-10-20,"chlorophyll-a",0,4.29981327056885,412,200,1e-04,2,16,0.01
"LSTM",2018-10-21,"chlorophyll-a",0,4.42282485961914,412,200,1e-04,2,16,0.01
"LSTM",2018-10-22,"chlorophyll-a",0,4.54407930374146,412,200,1e-04,2,16,0.01
"LSTM",2018-10-23,"chlorophyll-a",0,4.69600009918213,412,200,1e-04,2,16,0.01
"LSTM",2018-10-24,"chlorophyll-a",0,4.94859743118286,412,200,1e-04,2,16,0.01
"LSTM",2018-10-25,"chlorophyll-a",0,5.14502096176147,412,200,1e-04,2,16,0.01
"LSTM",2018-10-26,"chlorophyll-a",0,5.2839503288269,412,200,1e-04,2,16,0.01
"LSTM",2018-10-27,"chlorophyll-a",0,5.34079265594482,412,200,1e-04,2,16,0.01
"LSTM",2018-10-28,"chlorophyll-a",0,5.45799922943115,412,200,1e-04,2,16,0.01
"LSTM",2018-10-29,"chlorophyll-a",0,5.48898887634277,412,200,1e-04,2,16,0.01
"LSTM",2018-10-30,"chlorophyll-a",0,5.56978511810303,412,200,1e-04,2,16,0.01
"LSTM",2018-10-31,"chlorophyll-a",0,5.67786073684692,412,200,1e-04,2,16,0.01
"LSTM",2018-11-01,"chlorophyll-a",0,5.70881032943726,412,200,1e-04,2,16,0.01
"LSTM",2018-11-02,"chlorophyll-a",0,5.61422252655029,412,200,1e-04,2,16,0.01
"LSTM",2018-11-03,"chlorophyll-a",0,5.54679012298584,412,200,1e-04,2,16,0.01
"LSTM",2018-11-04,"chlorophyll-a",0,5.59599781036377,412,200,1e-04,2,16,0.01
"LSTM",2018-11-05,"chlorophyll-a",0,5.52323818206787,412,200,1e-04,2,16,0.01
"LSTM",2018-11-06,"chlorophyll-a",0,5.43653106689453,412,200,1e-04,2,16,0.01
"LSTM",2018-11-07,"chlorophyll-a",0,5.46996212005615,412,200,1e-04,2,16,0.01
