"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,4.12487697601318,279,100,1e-04,3,16,0.001
"LSTM",2018-10-08,"chlorophyll-a",0,4.12223672866821,279,100,1e-04,3,16,0.001
"LSTM",2018-10-09,"chlorophyll-a",0,4.10960721969604,279,100,1e-04,3,16,0.001
"LSTM",2018-10-10,"chlorophyll-a",0,4.08687734603882,279,100,1e-04,3,16,0.001
"LSTM",2018-10-11,"chlorophyll-a",0,4.04227781295776,279,100,1e-04,3,16,0.001
"LSTM",2018-10-12,"chlorophyll-a",0,3.95515537261963,279,100,1e-04,3,16,0.001
"LSTM",2018-10-13,"chlorophyll-a",0,3.92752552032471,279,100,1e-04,3,16,0.001
"LSTM",2018-10-14,"chlorophyll-a",0,3.9277195930481,279,100,1e-04,3,16,0.001
"LSTM",2018-10-15,"chlorophyll-a",0,3.94947004318237,279,100,1e-04,3,16,0.001
"LSTM",2018-10-16,"chlorophyll-a",0,3.98071002960205,279,100,1e-04,3,16,0.001
"LSTM",2018-10-17,"chlorophyll-a",0,4.03174448013306,279,100,1e-04,3,16,0.001
"LSTM",2018-10-18,"chlorophyll-a",0,4.09139204025269,279,100,1e-04,3,16,0.001
"LSTM",2018-10-19,"chlorophyll-a",0,4.14563989639282,279,100,1e-04,3,16,0.001
"LSTM",2018-10-20,"chlorophyll-a",0,4.2055492401123,279,100,1e-04,3,16,0.001
"LSTM",2018-10-21,"chlorophyll-a",0,4.27293300628662,279,100,1e-04,3,16,0.001
"LSTM",2018-10-22,"chlorophyll-a",0,4.32329368591309,279,100,1e-04,3,16,0.001
"LSTM",2018-10-23,"chlorophyll-a",0,4.3859977722168,279,100,1e-04,3,16,0.001
"LSTM",2018-10-24,"chlorophyll-a",0,4.44676113128662,279,100,1e-04,3,16,0.001
"LSTM",2018-10-25,"chlorophyll-a",0,4.49554109573364,279,100,1e-04,3,16,0.001
"LSTM",2018-10-26,"chlorophyll-a",0,4.53904962539673,279,100,1e-04,3,16,0.001
"LSTM",2018-10-27,"chlorophyll-a",0,4.5931921005249,279,100,1e-04,3,16,0.001
"LSTM",2018-10-28,"chlorophyll-a",0,4.63792753219604,279,100,1e-04,3,16,0.001
"LSTM",2018-10-29,"chlorophyll-a",0,4.66728830337524,279,100,1e-04,3,16,0.001
"LSTM",2018-10-30,"chlorophyll-a",0,4.67648553848267,279,100,1e-04,3,16,0.001
"LSTM",2018-10-31,"chlorophyll-a",0,4.69450569152832,279,100,1e-04,3,16,0.001
"LSTM",2018-11-01,"chlorophyll-a",0,4.68440389633179,279,100,1e-04,3,16,0.001
"LSTM",2018-11-02,"chlorophyll-a",0,4.63130235671997,279,100,1e-04,3,16,0.001
"LSTM",2018-11-03,"chlorophyll-a",0,4.57165765762329,279,100,1e-04,3,16,0.001
"LSTM",2018-11-04,"chlorophyll-a",0,4.5294623374939,279,100,1e-04,3,16,0.001
"LSTM",2018-11-05,"chlorophyll-a",0,4.49674224853516,279,100,1e-04,3,16,0.001
"LSTM",2018-11-06,"chlorophyll-a",0,4.48101902008057,279,100,1e-04,3,16,0.001
"LSTM",2018-11-07,"chlorophyll-a",0,4.47838640213013,279,100,1e-04,3,16,0.001
"LSTM",2018-11-08,"chlorophyll-a",0,4.45187997817993,279,100,1e-04,3,16,0.001
"LSTM",2018-11-09,"chlorophyll-a",0,4.41857194900513,279,100,1e-04,3,16,0.001
"LSTM",2018-11-10,"chlorophyll-a",0,4.41696739196777,279,100,1e-04,3,16,0.001
"LSTM",2018-11-11,"chlorophyll-a",0,4.37025880813599,279,100,1e-04,3,16,0.001
"LSTM",2018-11-12,"chlorophyll-a",0,4.36490440368652,279,100,1e-04,3,16,0.001
"LSTM",2018-11-13,"chlorophyll-a",0,4.39084386825562,279,100,1e-04,3,16,0.001
"LSTM",2018-11-14,"chlorophyll-a",0,4.39640235900879,279,100,1e-04,3,16,0.001
"LSTM",2018-11-15,"chlorophyll-a",0,4.43688344955444,279,100,1e-04,3,16,0.001
"LSTM",2018-11-16,"chlorophyll-a",0,4.49340772628784,279,100,1e-04,3,16,0.001
"LSTM",2018-11-17,"chlorophyll-a",0,4.5865330696106,279,100,1e-04,3,16,0.001
"LSTM",2018-11-18,"chlorophyll-a",0,4.6884765625,279,100,1e-04,3,16,0.001
"LSTM",2018-11-19,"chlorophyll-a",0,4.85364818572998,279,100,1e-04,3,16,0.001
"LSTM",2018-11-20,"chlorophyll-a",0,4.99313831329346,279,100,1e-04,3,16,0.001
"LSTM",2018-11-21,"chlorophyll-a",0,5.11983489990234,279,100,1e-04,3,16,0.001
"LSTM",2018-11-22,"chlorophyll-a",0,5.22978734970093,279,100,1e-04,3,16,0.001
"LSTM",2018-11-23,"chlorophyll-a",0,5.32283401489258,279,100,1e-04,3,16,0.001
"LSTM",2018-11-24,"chlorophyll-a",0,5.3877739906311,279,100,1e-04,3,16,0.001
"LSTM",2018-11-25,"chlorophyll-a",0,5.45907974243164,279,100,1e-04,3,16,0.001
"LSTM",2018-11-26,"chlorophyll-a",0,5.54305410385132,279,100,1e-04,3,16,0.001
"LSTM",2018-11-27,"chlorophyll-a",0,5.63194990158081,279,100,1e-04,3,16,0.001
"LSTM",2018-11-28,"chlorophyll-a",0,5.72851657867432,279,100,1e-04,3,16,0.001
"LSTM",2018-11-29,"chlorophyll-a",0,5.86228847503662,279,100,1e-04,3,16,0.001
"LSTM",2018-11-30,"chlorophyll-a",0,5.96463966369629,279,100,1e-04,3,16,0.001
