"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,4.26067781448364,20,200,0.001,2,8,0
"LSTM",2018-10-08,"chlorophyll-a",0,4.34906101226807,20,200,0.001,2,8,0
"LSTM",2018-10-09,"chlorophyll-a",0,4.34083127975464,20,200,0.001,2,8,0
"LSTM",2018-10-10,"chlorophyll-a",0,4.28423166275024,20,200,0.001,2,8,0
"LSTM",2018-10-11,"chlorophyll-a",0,4.20439052581787,20,200,0.001,2,8,0
"LSTM",2018-10-12,"chlorophyll-a",0,4.25162363052368,20,200,0.001,2,8,0
"LSTM",2018-10-13,"chlorophyll-a",0,4.39667797088623,20,200,0.001,2,8,0
"LSTM",2018-10-14,"chlorophyll-a",0,4.45365810394287,20,200,0.001,2,8,0
"LSTM",2018-10-15,"chlorophyll-a",0,4.4878716468811,20,200,0.001,2,8,0
"LSTM",2018-10-16,"chlorophyll-a",0,4.63037014007568,20,200,0.001,2,8,0
"LSTM",2018-10-17,"chlorophyll-a",0,4.58728170394897,20,200,0.001,2,8,0
"LSTM",2018-10-18,"chlorophyll-a",0,4.6825704574585,20,200,0.001,2,8,0
"LSTM",2018-10-19,"chlorophyll-a",0,4.6754207611084,20,200,0.001,2,8,0
"LSTM",2018-10-20,"chlorophyll-a",0,4.72120237350464,20,200,0.001,2,8,0
"LSTM",2018-10-21,"chlorophyll-a",0,4.65923070907593,20,200,0.001,2,8,0
"LSTM",2018-10-22,"chlorophyll-a",0,4.68338489532471,20,200,0.001,2,8,0
"LSTM",2018-10-23,"chlorophyll-a",0,4.74843978881836,20,200,0.001,2,8,0
"LSTM",2018-10-24,"chlorophyll-a",0,4.81155252456665,20,200,0.001,2,8,0
"LSTM",2018-10-25,"chlorophyll-a",0,4.8928074836731,20,200,0.001,2,8,0
"LSTM",2018-10-26,"chlorophyll-a",0,4.98335313796997,20,200,0.001,2,8,0
"LSTM",2018-10-27,"chlorophyll-a",0,5.0377721786499,20,200,0.001,2,8,0
"LSTM",2018-10-28,"chlorophyll-a",0,5.08967018127441,20,200,0.001,2,8,0
"LSTM",2018-10-29,"chlorophyll-a",0,5.14369106292725,20,200,0.001,2,8,0
"LSTM",2018-10-30,"chlorophyll-a",0,5.20646572113037,20,200,0.001,2,8,0
"LSTM",2018-10-31,"chlorophyll-a",0,5.33872222900391,20,200,0.001,2,8,0
"LSTM",2018-11-01,"chlorophyll-a",0,5.37999296188354,20,200,0.001,2,8,0
"LSTM",2018-11-02,"chlorophyll-a",0,5.25570821762085,20,200,0.001,2,8,0
"LSTM",2018-11-03,"chlorophyll-a",0,5.10698461532593,20,200,0.001,2,8,0
"LSTM",2018-11-04,"chlorophyll-a",0,5.13517236709595,20,200,0.001,2,8,0
"LSTM",2018-11-05,"chlorophyll-a",0,5.18561983108521,20,200,0.001,2,8,0
"LSTM",2018-11-06,"chlorophyll-a",0,5.1423659324646,20,200,0.001,2,8,0
"LSTM",2018-11-07,"chlorophyll-a",0,5.069983959198,20,200,0.001,2,8,0
"LSTM",2018-11-08,"chlorophyll-a",0,5.0614709854126,20,200,0.001,2,8,0
"LSTM",2018-11-09,"chlorophyll-a",0,4.99169301986694,20,200,0.001,2,8,0
"LSTM",2018-11-10,"chlorophyll-a",0,4.92321348190308,20,200,0.001,2,8,0
"LSTM",2018-11-11,"chlorophyll-a",0,4.9160327911377,20,200,0.001,2,8,0
"LSTM",2018-11-12,"chlorophyll-a",0,4.96771764755249,20,200,0.001,2,8,0
"LSTM",2018-11-13,"chlorophyll-a",0,5.0484881401062,20,200,0.001,2,8,0
"LSTM",2018-11-14,"chlorophyll-a",0,5.09468650817871,20,200,0.001,2,8,0
"LSTM",2018-11-15,"chlorophyll-a",0,5.21720695495605,20,200,0.001,2,8,0
"LSTM",2018-11-16,"chlorophyll-a",0,5.45017671585083,20,200,0.001,2,8,0
"LSTM",2018-11-17,"chlorophyll-a",0,5.68458032608032,20,200,0.001,2,8,0
"LSTM",2018-11-18,"chlorophyll-a",0,5.90599298477173,20,200,0.001,2,8,0
"LSTM",2018-11-19,"chlorophyll-a",0,6.20740699768066,20,200,0.001,2,8,0
"LSTM",2018-11-20,"chlorophyll-a",0,6.32244777679443,20,200,0.001,2,8,0
"LSTM",2018-11-21,"chlorophyll-a",0,6.37828254699707,20,200,0.001,2,8,0
"LSTM",2018-11-22,"chlorophyll-a",0,6.37579822540283,20,200,0.001,2,8,0
"LSTM",2018-11-23,"chlorophyll-a",0,6.32622003555298,20,200,0.001,2,8,0
"LSTM",2018-11-24,"chlorophyll-a",0,6.48778820037842,20,200,0.001,2,8,0
"LSTM",2018-11-25,"chlorophyll-a",0,6.67591381072998,20,200,0.001,2,8,0
"LSTM",2018-11-26,"chlorophyll-a",0,6.73469114303589,20,200,0.001,2,8,0
"LSTM",2018-11-27,"chlorophyll-a",0,6.68993473052979,20,200,0.001,2,8,0
"LSTM",2018-11-28,"chlorophyll-a",0,6.67504692077637,20,200,0.001,2,8,0
"LSTM",2018-11-29,"chlorophyll-a",0,6.44606971740723,20,200,0.001,2,8,0
"LSTM",2018-11-30,"chlorophyll-a",0,6.32792854309082,20,200,0.001,2,8,0
"LSTM",2018-12-01,"chlorophyll-a",0,6.5764274597168,20,200,0.001,2,8,0
"LSTM",2018-12-02,"chlorophyll-a",0,6.8619441986084,20,200,0.001,2,8,0
"LSTM",2018-12-03,"chlorophyll-a",0,7.07657909393311,20,200,0.001,2,8,0
"LSTM",2018-12-04,"chlorophyll-a",0,6.94928646087646,20,200,0.001,2,8,0
"LSTM",2018-12-05,"chlorophyll-a",0,6.95898914337158,20,200,0.001,2,8,0
"LSTM",2018-12-06,"chlorophyll-a",0,7.03305387496948,20,200,0.001,2,8,0
"LSTM",2018-12-07,"chlorophyll-a",0,6.98132801055908,20,200,0.001,2,8,0
"LSTM",2018-12-08,"chlorophyll-a",0,7.01283836364746,20,200,0.001,2,8,0
"LSTM",2018-12-09,"chlorophyll-a",0,7.19174575805664,20,200,0.001,2,8,0
"LSTM",2018-12-10,"chlorophyll-a",0,7.35412073135376,20,200,0.001,2,8,0
"LSTM",2018-12-11,"chlorophyll-a",0,7.07642078399658,20,200,0.001,2,8,0
