"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,5.17293834686279,367,100,0.001,1,8,0.01
"LSTM",2018-10-08,"chlorophyll-a",0,5.41933631896973,367,100,0.001,1,8,0.01
"LSTM",2018-10-09,"chlorophyll-a",0,5.42415904998779,367,100,0.001,1,8,0.01
"LSTM",2018-10-10,"chlorophyll-a",0,5.24798440933228,367,100,0.001,1,8,0.01
"LSTM",2018-10-11,"chlorophyll-a",0,4.98155117034912,367,100,0.001,1,8,0.01
"LSTM",2018-10-12,"chlorophyll-a",0,4.37081813812256,367,100,0.001,1,8,0.01
"LSTM",2018-10-13,"chlorophyll-a",0,4.41317224502563,367,100,0.001,1,8,0.01
"LSTM",2018-10-14,"chlorophyll-a",0,4.1963152885437,367,100,0.001,1,8,0.01
"LSTM",2018-10-15,"chlorophyll-a",0,4.08716201782227,367,100,0.001,1,8,0.01
"LSTM",2018-10-16,"chlorophyll-a",0,4.02156925201416,367,100,0.001,1,8,0.01
"LSTM",2018-10-17,"chlorophyll-a",0,4.08703565597534,367,100,0.001,1,8,0.01
"LSTM",2018-10-18,"chlorophyll-a",0,4.16310405731201,367,100,0.001,1,8,0.01
"LSTM",2018-10-19,"chlorophyll-a",0,4.36042642593384,367,100,0.001,1,8,0.01
"LSTM",2018-10-20,"chlorophyll-a",0,4.54547452926636,367,100,0.001,1,8,0.01
"LSTM",2018-10-21,"chlorophyll-a",0,4.79986524581909,367,100,0.001,1,8,0.01
"LSTM",2018-10-22,"chlorophyll-a",0,4.9202036857605,367,100,0.001,1,8,0.01
"LSTM",2018-10-23,"chlorophyll-a",0,5.2043309211731,367,100,0.001,1,8,0.01
"LSTM",2018-10-24,"chlorophyll-a",0,5.77158641815186,367,100,0.001,1,8,0.01
"LSTM",2018-10-25,"chlorophyll-a",0,6.03857517242432,367,100,0.001,1,8,0.01
"LSTM",2018-10-26,"chlorophyll-a",0,6.11398983001709,367,100,0.001,1,8,0.01
"LSTM",2018-10-27,"chlorophyll-a",0,5.91131162643433,367,100,0.001,1,8,0.01
"LSTM",2018-10-28,"chlorophyll-a",0,5.93912315368652,367,100,0.001,1,8,0.01
"LSTM",2018-10-29,"chlorophyll-a",0,5.82553768157959,367,100,0.001,1,8,0.01
"LSTM",2018-10-30,"chlorophyll-a",0,5.98322868347168,367,100,0.001,1,8,0.01
"LSTM",2018-10-31,"chlorophyll-a",0,6.22537040710449,367,100,0.001,1,8,0.01
"LSTM",2018-11-01,"chlorophyll-a",0,6.20445251464844,367,100,0.001,1,8,0.01
"LSTM",2018-11-02,"chlorophyll-a",0,5.91521263122559,367,100,0.001,1,8,0.01
"LSTM",2018-11-03,"chlorophyll-a",0,5.8138952255249,367,100,0.001,1,8,0.01
"LSTM",2018-11-04,"chlorophyll-a",0,6.06281661987305,367,100,0.001,1,8,0.01
"LSTM",2018-11-05,"chlorophyll-a",0,5.91903972625732,367,100,0.001,1,8,0.01
"LSTM",2018-11-06,"chlorophyll-a",0,5.74449348449707,367,100,0.001,1,8,0.01
"LSTM",2018-11-07,"chlorophyll-a",0,5.88607263565063,367,100,0.001,1,8,0.01
"LSTM",2018-11-08,"chlorophyll-a",0,5.86862659454346,367,100,0.001,1,8,0.01
"LSTM",2018-11-09,"chlorophyll-a",0,5.60389041900635,367,100,0.001,1,8,0.01
"LSTM",2018-11-10,"chlorophyll-a",0,5.29757690429688,367,100,0.001,1,8,0.01
"LSTM",2018-11-11,"chlorophyll-a",0,5.34315872192383,367,100,0.001,1,8,0.01
"LSTM",2018-11-12,"chlorophyll-a",0,5.39675903320312,367,100,0.001,1,8,0.01
