"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,4.50797700881958,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-08,"chlorophyll-a",0,4.53428363800049,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-09,"chlorophyll-a",0,4.54142999649048,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-10,"chlorophyll-a",0,4.53036069869995,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-11,"chlorophyll-a",0,4.49810886383057,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-12,"chlorophyll-a",0,4.45700025558472,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-13,"chlorophyll-a",0,4.44053602218628,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-14,"chlorophyll-a",0,4.47033262252808,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-15,"chlorophyll-a",0,4.5219030380249,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-16,"chlorophyll-a",0,4.59807300567627,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-17,"chlorophyll-a",0,4.63369607925415,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-18,"chlorophyll-a",0,4.69782018661499,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-19,"chlorophyll-a",0,4.70159435272217,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-20,"chlorophyll-a",0,4.71751022338867,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-21,"chlorophyll-a",0,4.722092628479,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-22,"chlorophyll-a",0,4.69189548492432,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-23,"chlorophyll-a",0,4.69761896133423,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-24,"chlorophyll-a",0,4.72030687332153,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-25,"chlorophyll-a",0,4.73123168945312,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-26,"chlorophyll-a",0,4.74581956863403,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-27,"chlorophyll-a",0,4.76271152496338,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-28,"chlorophyll-a",0,4.78288269042969,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-29,"chlorophyll-a",0,4.79745531082153,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-30,"chlorophyll-a",0,4.83083629608154,135,100,1e-04,3,16,1e-04
"LSTM",2018-10-31,"chlorophyll-a",0,4.85759735107422,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-01,"chlorophyll-a",0,4.85587644577026,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-02,"chlorophyll-a",0,4.82824611663818,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-03,"chlorophyll-a",0,4.81443500518799,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-04,"chlorophyll-a",0,4.82386207580566,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-05,"chlorophyll-a",0,4.80925178527832,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-06,"chlorophyll-a",0,4.79477643966675,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-07,"chlorophyll-a",0,4.79234027862549,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-08,"chlorophyll-a",0,4.77369594573975,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-09,"chlorophyll-a",0,4.75327301025391,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-10,"chlorophyll-a",0,4.7575101852417,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-11,"chlorophyll-a",0,4.72490501403809,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-12,"chlorophyll-a",0,4.7361912727356,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-13,"chlorophyll-a",0,4.78983879089355,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-14,"chlorophyll-a",0,4.83285903930664,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-15,"chlorophyll-a",0,4.90088510513306,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-16,"chlorophyll-a",0,4.97032165527344,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-17,"chlorophyll-a",0,5.0721378326416,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-18,"chlorophyll-a",0,5.18320941925049,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-19,"chlorophyll-a",0,5.33926868438721,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-20,"chlorophyll-a",0,5.4315071105957,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-21,"chlorophyll-a",0,5.50739765167236,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-22,"chlorophyll-a",0,5.57052135467529,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-23,"chlorophyll-a",0,5.63279914855957,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-24,"chlorophyll-a",0,5.70953941345215,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-25,"chlorophyll-a",0,5.79787063598633,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-26,"chlorophyll-a",0,5.87511920928955,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-27,"chlorophyll-a",0,5.935471534729,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-28,"chlorophyll-a",0,6.03205871582031,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-29,"chlorophyll-a",0,6.20289993286133,135,100,1e-04,3,16,1e-04
"LSTM",2018-11-30,"chlorophyll-a",0,6.35247993469238,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-01,"chlorophyll-a",0,6.47914409637451,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-02,"chlorophyll-a",0,6.60742092132568,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-03,"chlorophyll-a",0,6.71803855895996,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-04,"chlorophyll-a",0,6.75052356719971,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-05,"chlorophyll-a",0,6.7884955406189,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-06,"chlorophyll-a",0,6.85043525695801,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-07,"chlorophyll-a",0,6.88391733169556,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-08,"chlorophyll-a",0,6.92690753936768,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-09,"chlorophyll-a",0,7.00430297851562,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-10,"chlorophyll-a",0,7.07279872894287,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-11,"chlorophyll-a",0,7.08270502090454,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-12,"chlorophyll-a",0,7.11306095123291,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-13,"chlorophyll-a",0,7.1867995262146,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-14,"chlorophyll-a",0,7.25946426391602,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-15,"chlorophyll-a",0,7.36340427398682,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-16,"chlorophyll-a",0,7.44404315948486,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-17,"chlorophyll-a",0,7.53102922439575,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-18,"chlorophyll-a",0,7.60458278656006,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-19,"chlorophyll-a",0,7.66749572753906,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-20,"chlorophyll-a",0,7.75958442687988,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-21,"chlorophyll-a",0,7.86569166183472,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-22,"chlorophyll-a",0,7.95273017883301,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-23,"chlorophyll-a",0,8.04354476928711,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-24,"chlorophyll-a",0,8.12515735626221,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-25,"chlorophyll-a",0,8.1838493347168,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-26,"chlorophyll-a",0,8.24283504486084,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-27,"chlorophyll-a",0,8.27249717712402,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-28,"chlorophyll-a",0,8.3319149017334,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-29,"chlorophyll-a",0,8.40042495727539,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-30,"chlorophyll-a",0,8.43247222900391,135,100,1e-04,3,16,1e-04
"LSTM",2018-12-31,"chlorophyll-a",0,8.46934795379639,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-01,"chlorophyll-a",0,8.52254009246826,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-02,"chlorophyll-a",0,8.58577537536621,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-03,"chlorophyll-a",0,8.65213584899902,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-04,"chlorophyll-a",0,8.68506526947021,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-05,"chlorophyll-a",0,8.76782989501953,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-06,"chlorophyll-a",0,8.78410053253174,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-07,"chlorophyll-a",0,8.77682971954346,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-08,"chlorophyll-a",0,8.74678707122803,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-09,"chlorophyll-a",0,8.63967704772949,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-10,"chlorophyll-a",0,8.46909046173096,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-11,"chlorophyll-a",0,8.35692405700684,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-12,"chlorophyll-a",0,8.34890174865723,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-13,"chlorophyll-a",0,8.39492225646973,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-14,"chlorophyll-a",0,8.4505500793457,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-15,"chlorophyll-a",0,8.492356300354,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-16,"chlorophyll-a",0,8.46268463134766,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-17,"chlorophyll-a",0,8.42970657348633,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-18,"chlorophyll-a",0,8.49472618103027,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-19,"chlorophyll-a",0,8.53546714782715,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-20,"chlorophyll-a",0,8.59867668151855,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-21,"chlorophyll-a",0,8.59955024719238,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-22,"chlorophyll-a",0,8.59320449829102,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-23,"chlorophyll-a",0,8.58032321929932,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-24,"chlorophyll-a",0,8.63339614868164,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-25,"chlorophyll-a",0,8.65575218200684,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-26,"chlorophyll-a",0,8.64780235290527,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-27,"chlorophyll-a",0,8.64427185058594,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-28,"chlorophyll-a",0,8.66144275665283,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-29,"chlorophyll-a",0,8.64820957183838,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-30,"chlorophyll-a",0,8.67635631561279,135,100,1e-04,3,16,1e-04
"LSTM",2019-01-31,"chlorophyll-a",0,8.66290760040283,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-01,"chlorophyll-a",0,8.62707424163818,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-02,"chlorophyll-a",0,8.63337421417236,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-03,"chlorophyll-a",0,8.60945987701416,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-04,"chlorophyll-a",0,8.54632568359375,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-05,"chlorophyll-a",0,8.45525455474854,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-06,"chlorophyll-a",0,8.35484886169434,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-07,"chlorophyll-a",0,8.32300281524658,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-08,"chlorophyll-a",0,8.30045318603516,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-09,"chlorophyll-a",0,8.22167682647705,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-10,"chlorophyll-a",0,8.14941120147705,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-11,"chlorophyll-a",0,8.19161319732666,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-12,"chlorophyll-a",0,8.22337913513184,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-13,"chlorophyll-a",0,8.26796913146973,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-14,"chlorophyll-a",0,8.1293363571167,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-15,"chlorophyll-a",0,8.02549362182617,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-16,"chlorophyll-a",0,7.93280172348022,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-17,"chlorophyll-a",0,7.79365158081055,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-18,"chlorophyll-a",0,7.76155996322632,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-19,"chlorophyll-a",0,7.63016605377197,135,100,1e-04,3,16,1e-04
"LSTM",2019-02-20,"chlorophyll-a",0,7.44127082824707,135,100,1e-04,3,16,1e-04
