"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,4.54571151733398,286,200,0.002,3,16,0.001
"LSTM",2018-10-08,"chlorophyll-a",0,4.56671667098999,286,200,0.002,3,16,0.001
"LSTM",2018-10-09,"chlorophyll-a",0,4.49554204940796,286,200,0.002,3,16,0.001
"LSTM",2018-10-10,"chlorophyll-a",0,4.45277738571167,286,200,0.002,3,16,0.001
"LSTM",2018-10-11,"chlorophyll-a",0,4.41695022583008,286,200,0.002,3,16,0.001
"LSTM",2018-10-12,"chlorophyll-a",0,4.35382986068726,286,200,0.002,3,16,0.001
"LSTM",2018-10-13,"chlorophyll-a",0,4.37570810317993,286,200,0.002,3,16,0.001
"LSTM",2018-10-14,"chlorophyll-a",0,4.4164514541626,286,200,0.002,3,16,0.001
"LSTM",2018-10-15,"chlorophyll-a",0,4.49937391281128,286,200,0.002,3,16,0.001
"LSTM",2018-10-16,"chlorophyll-a",0,4.60108089447021,286,200,0.002,3,16,0.001
"LSTM",2018-10-17,"chlorophyll-a",0,4.69214916229248,286,200,0.002,3,16,0.001
"LSTM",2018-10-18,"chlorophyll-a",0,4.77050828933716,286,200,0.002,3,16,0.001
"LSTM",2018-10-19,"chlorophyll-a",0,4.86458683013916,286,200,0.002,3,16,0.001
"LSTM",2018-10-20,"chlorophyll-a",0,4.94295072555542,286,200,0.002,3,16,0.001
"LSTM",2018-10-21,"chlorophyll-a",0,4.99791193008423,286,200,0.002,3,16,0.001
"LSTM",2018-10-22,"chlorophyll-a",0,5.03649568557739,286,200,0.002,3,16,0.001
"LSTM",2018-10-23,"chlorophyll-a",0,5.20189619064331,286,200,0.002,3,16,0.001
"LSTM",2018-10-24,"chlorophyll-a",0,5.12611722946167,286,200,0.002,3,16,0.001
"LSTM",2018-10-25,"chlorophyll-a",0,5.1086049079895,286,200,0.002,3,16,0.001
"LSTM",2018-10-26,"chlorophyll-a",0,5.11489391326904,286,200,0.002,3,16,0.001
"LSTM",2018-10-27,"chlorophyll-a",0,5.13741731643677,286,200,0.002,3,16,0.001
"LSTM",2018-10-28,"chlorophyll-a",0,5.14682626724243,286,200,0.002,3,16,0.001
"LSTM",2018-10-29,"chlorophyll-a",0,5.12324047088623,286,200,0.002,3,16,0.001
