"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,6.9046425819397,33,100,0.002,3,8,0
"LSTM",2018-10-08,"chlorophyll-a",0,6.94221591949463,33,100,0.002,3,8,0
"LSTM",2018-10-09,"chlorophyll-a",0,7.19294929504395,33,100,0.002,3,8,0
"LSTM",2018-10-10,"chlorophyll-a",0,7.26953315734863,33,100,0.002,3,8,0
"LSTM",2018-10-11,"chlorophyll-a",0,6.75309801101685,33,100,0.002,3,8,0
"LSTM",2018-10-12,"chlorophyll-a",0,6.54416942596436,33,100,0.002,3,8,0
"LSTM",2018-10-13,"chlorophyll-a",0,6.49656867980957,33,100,0.002,3,8,0
"LSTM",2018-10-14,"chlorophyll-a",0,6.71375751495361,33,100,0.002,3,8,0
"LSTM",2018-10-15,"chlorophyll-a",0,6.17004013061523,33,100,0.002,3,8,0
"LSTM",2018-10-16,"chlorophyll-a",0,6.15869522094727,33,100,0.002,3,8,0
"LSTM",2018-10-17,"chlorophyll-a",0,6.14306402206421,33,100,0.002,3,8,0
"LSTM",2018-10-18,"chlorophyll-a",0,6.15240097045898,33,100,0.002,3,8,0
"LSTM",2018-10-19,"chlorophyll-a",0,6.21874189376831,33,100,0.002,3,8,0
"LSTM",2018-10-20,"chlorophyll-a",0,6.16507530212402,33,100,0.002,3,8,0
"LSTM",2018-10-21,"chlorophyll-a",0,6.16655540466309,33,100,0.002,3,8,0
"LSTM",2018-10-22,"chlorophyll-a",0,6.0828275680542,33,100,0.002,3,8,0
"LSTM",2018-10-23,"chlorophyll-a",0,6.1271653175354,33,100,0.002,3,8,0
"LSTM",2018-10-24,"chlorophyll-a",0,6.13375997543335,33,100,0.002,3,8,0
"LSTM",2018-10-25,"chlorophyll-a",0,6.1244535446167,33,100,0.002,3,8,0
"LSTM",2018-10-26,"chlorophyll-a",0,6.09439706802368,33,100,0.002,3,8,0
"LSTM",2018-10-27,"chlorophyll-a",0,6.06004190444946,33,100,0.002,3,8,0
"LSTM",2018-10-28,"chlorophyll-a",0,6.05593109130859,33,100,0.002,3,8,0
"LSTM",2018-10-29,"chlorophyll-a",0,6.04444122314453,33,100,0.002,3,8,0
"LSTM",2018-10-30,"chlorophyll-a",0,6.18833160400391,33,100,0.002,3,8,0
"LSTM",2018-10-31,"chlorophyll-a",0,6.08942317962646,33,100,0.002,3,8,0
"LSTM",2018-11-01,"chlorophyll-a",0,6.11313343048096,33,100,0.002,3,8,0
"LSTM",2018-11-02,"chlorophyll-a",0,6.00066947937012,33,100,0.002,3,8,0
"LSTM",2018-11-03,"chlorophyll-a",0,6.03675937652588,33,100,0.002,3,8,0
"LSTM",2018-11-04,"chlorophyll-a",0,6.12392950057983,33,100,0.002,3,8,0
"LSTM",2018-11-05,"chlorophyll-a",0,5.76136636734009,33,100,0.002,3,8,0
"LSTM",2018-11-06,"chlorophyll-a",0,5.86563301086426,33,100,0.002,3,8,0
"LSTM",2018-11-07,"chlorophyll-a",0,5.7806134223938,33,100,0.002,3,8,0
"LSTM",2018-11-08,"chlorophyll-a",0,5.77336645126343,33,100,0.002,3,8,0
