"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,6.8898138999939,31,100,0.001,3,8,0
"LSTM",2018-10-08,"chlorophyll-a",0,6.93521499633789,31,100,0.001,3,8,0
"LSTM",2018-10-09,"chlorophyll-a",0,7.13669872283936,31,100,0.001,3,8,0
"LSTM",2018-10-10,"chlorophyll-a",0,7.02894639968872,31,100,0.001,3,8,0
"LSTM",2018-10-11,"chlorophyll-a",0,6.75676155090332,31,100,0.001,3,8,0
"LSTM",2018-10-12,"chlorophyll-a",0,6.71154022216797,31,100,0.001,3,8,0
"LSTM",2018-10-13,"chlorophyll-a",0,6.52348041534424,31,100,0.001,3,8,0
"LSTM",2018-10-14,"chlorophyll-a",0,6.74842119216919,31,100,0.001,3,8,0
"LSTM",2018-10-15,"chlorophyll-a",0,6.18928098678589,31,100,0.001,3,8,0
"LSTM",2018-10-16,"chlorophyll-a",0,6.16235733032227,31,100,0.001,3,8,0
"LSTM",2018-10-17,"chlorophyll-a",0,6.15718746185303,31,100,0.001,3,8,0
"LSTM",2018-10-18,"chlorophyll-a",0,6.16386795043945,31,100,0.001,3,8,0
"LSTM",2018-10-19,"chlorophyll-a",0,6.17992305755615,31,100,0.001,3,8,0
"LSTM",2018-10-20,"chlorophyll-a",0,6.16976070404053,31,100,0.001,3,8,0
"LSTM",2018-10-21,"chlorophyll-a",0,6.17243385314941,31,100,0.001,3,8,0
"LSTM",2018-10-22,"chlorophyll-a",0,6.14626121520996,31,100,0.001,3,8,0
"LSTM",2018-10-23,"chlorophyll-a",0,6.12726211547852,31,100,0.001,3,8,0
"LSTM",2018-10-24,"chlorophyll-a",0,6.13876914978027,31,100,0.001,3,8,0
"LSTM",2018-10-25,"chlorophyll-a",0,6.12887191772461,31,100,0.001,3,8,0
"LSTM",2018-10-26,"chlorophyll-a",0,6.0983304977417,31,100,0.001,3,8,0
"LSTM",2018-10-27,"chlorophyll-a",0,6.0719165802002,31,100,0.001,3,8,0
"LSTM",2018-10-28,"chlorophyll-a",0,6.07422161102295,31,100,0.001,3,8,0
"LSTM",2018-10-29,"chlorophyll-a",0,6.06917238235474,31,100,0.001,3,8,0
"LSTM",2018-10-30,"chlorophyll-a",0,6.22678470611572,31,100,0.001,3,8,0
"LSTM",2018-10-31,"chlorophyll-a",0,6.11316633224487,31,100,0.001,3,8,0
"LSTM",2018-11-01,"chlorophyll-a",0,6.15346193313599,31,100,0.001,3,8,0
"LSTM",2018-11-02,"chlorophyll-a",0,6.02576160430908,31,100,0.001,3,8,0
"LSTM",2018-11-03,"chlorophyll-a",0,6.08498668670654,31,100,0.001,3,8,0
"LSTM",2018-11-04,"chlorophyll-a",0,6.18669271469116,31,100,0.001,3,8,0
"LSTM",2018-11-05,"chlorophyll-a",0,5.80764293670654,31,100,0.001,3,8,0
"LSTM",2018-11-06,"chlorophyll-a",0,5.88129138946533,31,100,0.001,3,8,0
"LSTM",2018-11-07,"chlorophyll-a",0,5.82286834716797,31,100,0.001,3,8,0
"LSTM",2018-11-08,"chlorophyll-a",0,5.81165552139282,31,100,0.001,3,8,0
"LSTM",2018-11-09,"chlorophyll-a",0,5.74866008758545,31,100,0.001,3,8,0
"LSTM",2018-11-10,"chlorophyll-a",0,5.68726634979248,31,100,0.001,3,8,0
"LSTM",2018-11-11,"chlorophyll-a",0,5.87145709991455,31,100,0.001,3,8,0
"LSTM",2018-11-12,"chlorophyll-a",0,5.59403038024902,31,100,0.001,3,8,0
"LSTM",2018-11-13,"chlorophyll-a",0,5.60217571258545,31,100,0.001,3,8,0
"LSTM",2018-11-14,"chlorophyll-a",0,5.5725736618042,31,100,0.001,3,8,0
"LSTM",2018-11-15,"chlorophyll-a",0,5.55352973937988,31,100,0.001,3,8,0
"LSTM",2018-11-16,"chlorophyll-a",0,5.60801792144775,31,100,0.001,3,8,0
"LSTM",2018-11-17,"chlorophyll-a",0,5.69629096984863,31,100,0.001,3,8,0
"LSTM",2018-11-18,"chlorophyll-a",0,5.77890300750732,31,100,0.001,3,8,0
"LSTM",2018-11-19,"chlorophyll-a",0,5.90422630310059,31,100,0.001,3,8,0
"LSTM",2018-11-20,"chlorophyll-a",0,6.10716915130615,31,100,0.001,3,8,0
"LSTM",2018-11-21,"chlorophyll-a",0,6.04536914825439,31,100,0.001,3,8,0
"LSTM",2018-11-22,"chlorophyll-a",0,6.05575799942017,31,100,0.001,3,8,0
"LSTM",2018-11-23,"chlorophyll-a",0,5.99897956848145,31,100,0.001,3,8,0
"LSTM",2018-11-24,"chlorophyll-a",0,5.94318866729736,31,100,0.001,3,8,0
"LSTM",2018-11-25,"chlorophyll-a",0,5.91568040847778,31,100,0.001,3,8,0
"LSTM",2018-11-26,"chlorophyll-a",0,5.91656017303467,31,100,0.001,3,8,0
"LSTM",2018-11-27,"chlorophyll-a",0,5.88246822357178,31,100,0.001,3,8,0
"LSTM",2018-11-28,"chlorophyll-a",0,5.81289291381836,31,100,0.001,3,8,0
"LSTM",2018-11-29,"chlorophyll-a",0,5.73118686676025,31,100,0.001,3,8,0
"LSTM",2018-11-30,"chlorophyll-a",0,5.64946174621582,31,100,0.001,3,8,0
"LSTM",2018-12-01,"chlorophyll-a",0,5.6500186920166,31,100,0.001,3,8,0
"LSTM",2018-12-02,"chlorophyll-a",0,5.69986152648926,31,100,0.001,3,8,0
"LSTM",2018-12-03,"chlorophyll-a",0,5.81830644607544,31,100,0.001,3,8,0
"LSTM",2018-12-04,"chlorophyll-a",0,5.92801523208618,31,100,0.001,3,8,0
"LSTM",2018-12-05,"chlorophyll-a",0,5.99799823760986,31,100,0.001,3,8,0
"LSTM",2018-12-06,"chlorophyll-a",0,6.13550281524658,31,100,0.001,3,8,0
"LSTM",2018-12-07,"chlorophyll-a",0,6.24752426147461,31,100,0.001,3,8,0
"LSTM",2018-12-08,"chlorophyll-a",0,6.37174034118652,31,100,0.001,3,8,0
"LSTM",2018-12-09,"chlorophyll-a",0,6.55851078033447,31,100,0.001,3,8,0
"LSTM",2018-12-10,"chlorophyll-a",0,6.7150444984436,31,100,0.001,3,8,0
"LSTM",2018-12-11,"chlorophyll-a",0,6.79580402374268,31,100,0.001,3,8,0
"LSTM",2018-12-12,"chlorophyll-a",0,6.86605167388916,31,100,0.001,3,8,0
"LSTM",2018-12-13,"chlorophyll-a",0,6.97750759124756,31,100,0.001,3,8,0
"LSTM",2018-12-14,"chlorophyll-a",0,7.09668445587158,31,100,0.001,3,8,0
"LSTM",2018-12-15,"chlorophyll-a",0,7.2686824798584,31,100,0.001,3,8,0
"LSTM",2018-12-16,"chlorophyll-a",0,7.42782402038574,31,100,0.001,3,8,0
"LSTM",2018-12-17,"chlorophyll-a",0,7.57405424118042,31,100,0.001,3,8,0
"LSTM",2018-12-18,"chlorophyll-a",0,7.15520477294922,31,100,0.001,3,8,0
"LSTM",2018-12-19,"chlorophyll-a",0,7.68693542480469,31,100,0.001,3,8,0
"LSTM",2018-12-20,"chlorophyll-a",0,7.7923059463501,31,100,0.001,3,8,0
"LSTM",2018-12-21,"chlorophyll-a",0,7.89104127883911,31,100,0.001,3,8,0
"LSTM",2018-12-22,"chlorophyll-a",0,7.86852645874023,31,100,0.001,3,8,0
"LSTM",2018-12-23,"chlorophyll-a",0,7.79837083816528,31,100,0.001,3,8,0
"LSTM",2018-12-24,"chlorophyll-a",0,7.74024868011475,31,100,0.001,3,8,0
"LSTM",2018-12-25,"chlorophyll-a",0,7.72385311126709,31,100,0.001,3,8,0
"LSTM",2018-12-26,"chlorophyll-a",0,7.79785108566284,31,100,0.001,3,8,0
"LSTM",2018-12-27,"chlorophyll-a",0,7.90931034088135,31,100,0.001,3,8,0
"LSTM",2018-12-28,"chlorophyll-a",0,8.06193161010742,31,100,0.001,3,8,0
"LSTM",2018-12-29,"chlorophyll-a",0,8.25668430328369,31,100,0.001,3,8,0
"LSTM",2018-12-30,"chlorophyll-a",0,8.34535598754883,31,100,0.001,3,8,0
"LSTM",2018-12-31,"chlorophyll-a",0,8.5178279876709,31,100,0.001,3,8,0
"LSTM",2019-01-01,"chlorophyll-a",0,8.63946723937988,31,100,0.001,3,8,0
"LSTM",2019-01-02,"chlorophyll-a",0,8.68860816955566,31,100,0.001,3,8,0
"LSTM",2019-01-03,"chlorophyll-a",0,9.07001876831055,31,100,0.001,3,8,0
"LSTM",2019-01-04,"chlorophyll-a",0,9.24554538726807,31,100,0.001,3,8,0
"LSTM",2019-01-05,"chlorophyll-a",0,9.61292934417725,31,100,0.001,3,8,0
"LSTM",2019-01-06,"chlorophyll-a",0,9.81800365447998,31,100,0.001,3,8,0
"LSTM",2019-01-07,"chlorophyll-a",0,9.93474674224854,31,100,0.001,3,8,0
"LSTM",2019-01-08,"chlorophyll-a",0,10.0783615112305,31,100,0.001,3,8,0
"LSTM",2019-01-09,"chlorophyll-a",0,10.1115865707397,31,100,0.001,3,8,0
"LSTM",2019-01-10,"chlorophyll-a",0,10.0212135314941,31,100,0.001,3,8,0
"LSTM",2019-01-11,"chlorophyll-a",0,9.91721343994141,31,100,0.001,3,8,0
"LSTM",2019-01-12,"chlorophyll-a",0,9.5009765625,31,100,0.001,3,8,0
"LSTM",2019-01-13,"chlorophyll-a",0,9.609450340271,31,100,0.001,3,8,0
"LSTM",2019-01-14,"chlorophyll-a",0,9.68030071258545,31,100,0.001,3,8,0
"LSTM",2019-01-15,"chlorophyll-a",0,9.870924949646,31,100,0.001,3,8,0
"LSTM",2019-01-16,"chlorophyll-a",0,9.99134635925293,31,100,0.001,3,8,0
"LSTM",2019-01-17,"chlorophyll-a",0,10.0568580627441,31,100,0.001,3,8,0
"LSTM",2019-01-18,"chlorophyll-a",0,10.1938238143921,31,100,0.001,3,8,0
"LSTM",2019-01-19,"chlorophyll-a",0,10.3111362457275,31,100,0.001,3,8,0
"LSTM",2019-01-20,"chlorophyll-a",0,10.4634246826172,31,100,0.001,3,8,0
"LSTM",2019-01-21,"chlorophyll-a",0,10.4989833831787,31,100,0.001,3,8,0
"LSTM",2019-01-22,"chlorophyll-a",0,10.5487365722656,31,100,0.001,3,8,0
"LSTM",2019-01-23,"chlorophyll-a",0,10.5364475250244,31,100,0.001,3,8,0
"LSTM",2019-01-24,"chlorophyll-a",0,10.5539216995239,31,100,0.001,3,8,0
"LSTM",2019-01-25,"chlorophyll-a",0,10.4303855895996,31,100,0.001,3,8,0
"LSTM",2019-01-26,"chlorophyll-a",0,10.2639713287354,31,100,0.001,3,8,0
"LSTM",2019-01-27,"chlorophyll-a",0,10.0984172821045,31,100,0.001,3,8,0
"LSTM",2019-01-28,"chlorophyll-a",0,9.95615291595459,31,100,0.001,3,8,0
"LSTM",2019-01-29,"chlorophyll-a",0,9.79460716247559,31,100,0.001,3,8,0
"LSTM",2019-01-30,"chlorophyll-a",0,9.4148473739624,31,100,0.001,3,8,0
"LSTM",2019-01-31,"chlorophyll-a",0,9.53048896789551,31,100,0.001,3,8,0
"LSTM",2019-02-01,"chlorophyll-a",0,9.39407348632812,31,100,0.001,3,8,0
"LSTM",2019-02-02,"chlorophyll-a",0,9.29123687744141,31,100,0.001,3,8,0
"LSTM",2019-02-03,"chlorophyll-a",0,9.10893821716309,31,100,0.001,3,8,0
"LSTM",2019-02-04,"chlorophyll-a",0,8.91713619232178,31,100,0.001,3,8,0
"LSTM",2019-02-05,"chlorophyll-a",0,8.6625919342041,31,100,0.001,3,8,0
"LSTM",2019-02-06,"chlorophyll-a",0,8.34306144714355,31,100,0.001,3,8,0
"LSTM",2019-02-07,"chlorophyll-a",0,8.07244682312012,31,100,0.001,3,8,0
"LSTM",2019-02-08,"chlorophyll-a",0,7.92026615142822,31,100,0.001,3,8,0
"LSTM",2019-02-09,"chlorophyll-a",0,7.73224020004272,31,100,0.001,3,8,0
"LSTM",2019-02-10,"chlorophyll-a",0,7.61702299118042,31,100,0.001,3,8,0
"LSTM",2019-02-11,"chlorophyll-a",0,7.57629680633545,31,100,0.001,3,8,0
"LSTM",2019-02-12,"chlorophyll-a",0,7.68809795379639,31,100,0.001,3,8,0
"LSTM",2019-02-13,"chlorophyll-a",0,7.79494857788086,31,100,0.001,3,8,0
"LSTM",2019-02-14,"chlorophyll-a",0,7.59769916534424,31,100,0.001,3,8,0
