"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,4.44359254837036,211,100,0.001,3,16,5e-04
"LSTM",2018-10-08,"chlorophyll-a",0,4.44759702682495,211,100,0.001,3,16,5e-04
"LSTM",2018-10-09,"chlorophyll-a",0,4.43302536010742,211,100,0.001,3,16,5e-04
"LSTM",2018-10-10,"chlorophyll-a",0,4.41004467010498,211,100,0.001,3,16,5e-04
"LSTM",2018-10-11,"chlorophyll-a",0,4.3519549369812,211,100,0.001,3,16,5e-04
"LSTM",2018-10-12,"chlorophyll-a",0,4.30628967285156,211,100,0.001,3,16,5e-04
"LSTM",2018-10-13,"chlorophyll-a",0,4.35724115371704,211,100,0.001,3,16,5e-04
"LSTM",2018-10-14,"chlorophyll-a",0,4.42582559585571,211,100,0.001,3,16,5e-04
"LSTM",2018-10-15,"chlorophyll-a",0,4.52623558044434,211,100,0.001,3,16,5e-04
"LSTM",2018-10-16,"chlorophyll-a",0,4.62014484405518,211,100,0.001,3,16,5e-04
"LSTM",2018-10-17,"chlorophyll-a",0,4.72000360488892,211,100,0.001,3,16,5e-04
"LSTM",2018-10-18,"chlorophyll-a",0,4.80899477005005,211,100,0.001,3,16,5e-04
"LSTM",2018-10-19,"chlorophyll-a",0,4.88971996307373,211,100,0.001,3,16,5e-04
"LSTM",2018-10-20,"chlorophyll-a",0,4.96696662902832,211,100,0.001,3,16,5e-04
"LSTM",2018-10-21,"chlorophyll-a",0,5.03812742233276,211,100,0.001,3,16,5e-04
"LSTM",2018-10-22,"chlorophyll-a",0,5.07925176620483,211,100,0.001,3,16,5e-04
"LSTM",2018-10-23,"chlorophyll-a",0,5.12739086151123,211,100,0.001,3,16,5e-04
"LSTM",2018-10-24,"chlorophyll-a",0,5.15949773788452,211,100,0.001,3,16,5e-04
"LSTM",2018-10-25,"chlorophyll-a",0,5.17126512527466,211,100,0.001,3,16,5e-04
"LSTM",2018-10-26,"chlorophyll-a",0,5.17955923080444,211,100,0.001,3,16,5e-04
"LSTM",2018-10-27,"chlorophyll-a",0,5.20161104202271,211,100,0.001,3,16,5e-04
"LSTM",2018-10-28,"chlorophyll-a",0,5.21358108520508,211,100,0.001,3,16,5e-04
"LSTM",2018-10-29,"chlorophyll-a",0,5.19850873947144,211,100,0.001,3,16,5e-04
"LSTM",2018-10-30,"chlorophyll-a",0,5.17270612716675,211,100,0.001,3,16,5e-04
"LSTM",2018-10-31,"chlorophyll-a",0,5.15586376190186,211,100,0.001,3,16,5e-04
"LSTM",2018-11-01,"chlorophyll-a",0,5.11940765380859,211,100,0.001,3,16,5e-04
"LSTM",2018-11-02,"chlorophyll-a",0,5.0226993560791,211,100,0.001,3,16,5e-04
"LSTM",2018-11-03,"chlorophyll-a",0,4.98263120651245,211,100,0.001,3,16,5e-04
"LSTM",2018-11-04,"chlorophyll-a",0,4.930983543396,211,100,0.001,3,16,5e-04
"LSTM",2018-11-05,"chlorophyll-a",0,4.88807201385498,211,100,0.001,3,16,5e-04
"LSTM",2018-11-06,"chlorophyll-a",0,4.86218500137329,211,100,0.001,3,16,5e-04
"LSTM",2018-11-07,"chlorophyll-a",0,4.84720182418823,211,100,0.001,3,16,5e-04
"LSTM",2018-11-08,"chlorophyll-a",0,4.80669975280762,211,100,0.001,3,16,5e-04
"LSTM",2018-11-09,"chlorophyll-a",0,4.76429843902588,211,100,0.001,3,16,5e-04
"LSTM",2018-11-10,"chlorophyll-a",0,4.77170085906982,211,100,0.001,3,16,5e-04
"LSTM",2018-11-11,"chlorophyll-a",0,4.71346426010132,211,100,0.001,3,16,5e-04
"LSTM",2018-11-12,"chlorophyll-a",0,4.71418714523315,211,100,0.001,3,16,5e-04
"LSTM",2018-11-13,"chlorophyll-a",0,4.75300884246826,211,100,0.001,3,16,5e-04
"LSTM",2018-11-14,"chlorophyll-a",0,4.76945877075195,211,100,0.001,3,16,5e-04
"LSTM",2018-11-15,"chlorophyll-a",0,4.81159687042236,211,100,0.001,3,16,5e-04
"LSTM",2018-11-16,"chlorophyll-a",0,4.8761100769043,211,100,0.001,3,16,5e-04
"LSTM",2018-11-17,"chlorophyll-a",0,4.9731388092041,211,100,0.001,3,16,5e-04
"LSTM",2018-11-18,"chlorophyll-a",0,5.080885887146,211,100,0.001,3,16,5e-04
"LSTM",2018-11-19,"chlorophyll-a",0,5.23797702789307,211,100,0.001,3,16,5e-04
"LSTM",2018-11-20,"chlorophyll-a",0,5.36303424835205,211,100,0.001,3,16,5e-04
"LSTM",2018-11-21,"chlorophyll-a",0,5.47619915008545,211,100,0.001,3,16,5e-04
"LSTM",2018-11-22,"chlorophyll-a",0,5.57889795303345,211,100,0.001,3,16,5e-04
"LSTM",2018-11-23,"chlorophyll-a",0,5.67617464065552,211,100,0.001,3,16,5e-04
"LSTM",2018-11-24,"chlorophyll-a",0,5.76139640808105,211,100,0.001,3,16,5e-04
"LSTM",2018-11-25,"chlorophyll-a",0,5.84916305541992,211,100,0.001,3,16,5e-04
"LSTM",2018-11-26,"chlorophyll-a",0,5.93357038497925,211,100,0.001,3,16,5e-04
"LSTM",2018-11-27,"chlorophyll-a",0,6.00810146331787,211,100,0.001,3,16,5e-04
"LSTM",2018-11-28,"chlorophyll-a",0,6.13205623626709,211,100,0.001,3,16,5e-04
"LSTM",2018-11-29,"chlorophyll-a",0,6.25175762176514,211,100,0.001,3,16,5e-04
"LSTM",2018-11-30,"chlorophyll-a",0,6.36950778961182,211,100,0.001,3,16,5e-04
"LSTM",2018-12-01,"chlorophyll-a",0,6.4445161819458,211,100,0.001,3,16,5e-04
"LSTM",2018-12-02,"chlorophyll-a",0,6.53808212280273,211,100,0.001,3,16,5e-04
"LSTM",2018-12-03,"chlorophyll-a",0,6.6104040145874,211,100,0.001,3,16,5e-04
"LSTM",2018-12-04,"chlorophyll-a",0,6.64686107635498,211,100,0.001,3,16,5e-04
"LSTM",2018-12-05,"chlorophyll-a",0,6.67442321777344,211,100,0.001,3,16,5e-04
"LSTM",2018-12-06,"chlorophyll-a",0,6.69163656234741,211,100,0.001,3,16,5e-04
"LSTM",2018-12-07,"chlorophyll-a",0,6.69505405426025,211,100,0.001,3,16,5e-04
"LSTM",2018-12-08,"chlorophyll-a",0,6.68667793273926,211,100,0.001,3,16,5e-04
"LSTM",2018-12-09,"chlorophyll-a",0,6.68990516662598,211,100,0.001,3,16,5e-04
"LSTM",2018-12-10,"chlorophyll-a",0,6.71320152282715,211,100,0.001,3,16,5e-04
"LSTM",2018-12-11,"chlorophyll-a",0,6.71797752380371,211,100,0.001,3,16,5e-04
"LSTM",2018-12-12,"chlorophyll-a",0,6.72217321395874,211,100,0.001,3,16,5e-04
"LSTM",2018-12-13,"chlorophyll-a",0,6.7382550239563,211,100,0.001,3,16,5e-04
"LSTM",2018-12-14,"chlorophyll-a",0,6.76422786712646,211,100,0.001,3,16,5e-04
"LSTM",2018-12-15,"chlorophyll-a",0,6.8195972442627,211,100,0.001,3,16,5e-04
"LSTM",2018-12-16,"chlorophyll-a",0,6.93284034729004,211,100,0.001,3,16,5e-04
"LSTM",2018-12-17,"chlorophyll-a",0,7.05216550827026,211,100,0.001,3,16,5e-04
"LSTM",2018-12-18,"chlorophyll-a",0,7.16663837432861,211,100,0.001,3,16,5e-04
"LSTM",2018-12-19,"chlorophyll-a",0,7.25634479522705,211,100,0.001,3,16,5e-04
"LSTM",2018-12-20,"chlorophyll-a",0,7.32581281661987,211,100,0.001,3,16,5e-04
"LSTM",2018-12-21,"chlorophyll-a",0,7.42157173156738,211,100,0.001,3,16,5e-04
"LSTM",2018-12-22,"chlorophyll-a",0,7.51609754562378,211,100,0.001,3,16,5e-04
"LSTM",2018-12-23,"chlorophyll-a",0,7.56447076797485,211,100,0.001,3,16,5e-04
"LSTM",2018-12-24,"chlorophyll-a",0,7.59380960464478,211,100,0.001,3,16,5e-04
"LSTM",2018-12-25,"chlorophyll-a",0,7.60128355026245,211,100,0.001,3,16,5e-04
"LSTM",2018-12-26,"chlorophyll-a",0,7.61941719055176,211,100,0.001,3,16,5e-04
"LSTM",2018-12-27,"chlorophyll-a",0,7.64415693283081,211,100,0.001,3,16,5e-04
"LSTM",2018-12-28,"chlorophyll-a",0,7.68497228622437,211,100,0.001,3,16,5e-04
"LSTM",2018-12-29,"chlorophyll-a",0,7.75344133377075,211,100,0.001,3,16,5e-04
"LSTM",2018-12-30,"chlorophyll-a",0,7.8082218170166,211,100,0.001,3,16,5e-04
"LSTM",2018-12-31,"chlorophyll-a",0,7.85498380661011,211,100,0.001,3,16,5e-04
"LSTM",2019-01-01,"chlorophyll-a",0,7.91085910797119,211,100,0.001,3,16,5e-04
"LSTM",2019-01-02,"chlorophyll-a",0,8.08308506011963,211,100,0.001,3,16,5e-04
"LSTM",2019-01-03,"chlorophyll-a",0,8.20639801025391,211,100,0.001,3,16,5e-04
"LSTM",2019-01-04,"chlorophyll-a",0,8.32240390777588,211,100,0.001,3,16,5e-04
"LSTM",2019-01-05,"chlorophyll-a",0,8.54675197601318,211,100,0.001,3,16,5e-04
"LSTM",2019-01-06,"chlorophyll-a",0,8.73918724060059,211,100,0.001,3,16,5e-04
"LSTM",2019-01-07,"chlorophyll-a",0,8.85743141174316,211,100,0.001,3,16,5e-04
"LSTM",2019-01-08,"chlorophyll-a",0,9.04749870300293,211,100,0.001,3,16,5e-04
"LSTM",2019-01-09,"chlorophyll-a",0,8.96588134765625,211,100,0.001,3,16,5e-04
"LSTM",2019-01-10,"chlorophyll-a",0,8.62259101867676,211,100,0.001,3,16,5e-04
"LSTM",2019-01-11,"chlorophyll-a",0,8.92489719390869,211,100,0.001,3,16,5e-04
"LSTM",2019-01-12,"chlorophyll-a",0,8.97342491149902,211,100,0.001,3,16,5e-04
"LSTM",2019-01-13,"chlorophyll-a",0,8.88210391998291,211,100,0.001,3,16,5e-04
"LSTM",2019-01-14,"chlorophyll-a",0,8.81180381774902,211,100,0.001,3,16,5e-04
"LSTM",2019-01-15,"chlorophyll-a",0,8.85237216949463,211,100,0.001,3,16,5e-04
"LSTM",2019-01-16,"chlorophyll-a",0,8.69367218017578,211,100,0.001,3,16,5e-04
"LSTM",2019-01-17,"chlorophyll-a",0,8.62167358398438,211,100,0.001,3,16,5e-04
"LSTM",2019-01-18,"chlorophyll-a",0,8.54728507995605,211,100,0.001,3,16,5e-04
"LSTM",2019-01-19,"chlorophyll-a",0,8.46241092681885,211,100,0.001,3,16,5e-04
"LSTM",2019-01-20,"chlorophyll-a",0,8.35312461853027,211,100,0.001,3,16,5e-04
"LSTM",2019-01-21,"chlorophyll-a",0,8.30721664428711,211,100,0.001,3,16,5e-04
"LSTM",2019-01-22,"chlorophyll-a",0,8.25536918640137,211,100,0.001,3,16,5e-04
"LSTM",2019-01-23,"chlorophyll-a",0,8.15046882629395,211,100,0.001,3,16,5e-04
"LSTM",2019-01-24,"chlorophyll-a",0,8.09114456176758,211,100,0.001,3,16,5e-04
"LSTM",2019-01-25,"chlorophyll-a",0,8.03773498535156,211,100,0.001,3,16,5e-04
"LSTM",2019-01-26,"chlorophyll-a",0,7.97931575775146,211,100,0.001,3,16,5e-04
"LSTM",2019-01-27,"chlorophyll-a",0,7.91630220413208,211,100,0.001,3,16,5e-04
"LSTM",2019-01-28,"chlorophyll-a",0,7.87639951705933,211,100,0.001,3,16,5e-04
"LSTM",2019-01-29,"chlorophyll-a",0,7.83374500274658,211,100,0.001,3,16,5e-04
"LSTM",2019-01-30,"chlorophyll-a",0,7.83376884460449,211,100,0.001,3,16,5e-04
"LSTM",2019-01-31,"chlorophyll-a",0,7.80002880096436,211,100,0.001,3,16,5e-04
"LSTM",2019-02-01,"chlorophyll-a",0,7.75006628036499,211,100,0.001,3,16,5e-04
"LSTM",2019-02-02,"chlorophyll-a",0,7.69540929794312,211,100,0.001,3,16,5e-04
"LSTM",2019-02-03,"chlorophyll-a",0,7.66298294067383,211,100,0.001,3,16,5e-04
"LSTM",2019-02-04,"chlorophyll-a",0,7.60092449188232,211,100,0.001,3,16,5e-04
"LSTM",2019-02-05,"chlorophyll-a",0,7.56028079986572,211,100,0.001,3,16,5e-04
"LSTM",2019-02-06,"chlorophyll-a",0,7.49245023727417,211,100,0.001,3,16,5e-04
"LSTM",2019-02-07,"chlorophyll-a",0,7.43452501296997,211,100,0.001,3,16,5e-04
"LSTM",2019-02-08,"chlorophyll-a",0,7.39049339294434,211,100,0.001,3,16,5e-04
"LSTM",2019-02-09,"chlorophyll-a",0,7.23686265945435,211,100,0.001,3,16,5e-04
"LSTM",2019-02-10,"chlorophyll-a",0,7.03628253936768,211,100,0.001,3,16,5e-04
"LSTM",2019-02-11,"chlorophyll-a",0,6.79052543640137,211,100,0.001,3,16,5e-04
"LSTM",2019-02-12,"chlorophyll-a",0,6.40592002868652,211,100,0.001,3,16,5e-04
"LSTM",2019-02-13,"chlorophyll-a",0,6.3110179901123,211,100,0.001,3,16,5e-04
