"model_id","datetime","variable","horizon","prediction","param_set","epochs","dropout","num_layers","hidden_feature_size","weight_decay"
"LSTM",2018-10-07,"chlorophyll-a",0,4.86562347412109,58,200,0.002,2,16,0
"LSTM",2018-10-08,"chlorophyll-a",0,4.70922374725342,58,200,0.002,2,16,0
"LSTM",2018-10-09,"chlorophyll-a",0,4.65258646011353,58,200,0.002,2,16,0
"LSTM",2018-10-10,"chlorophyll-a",0,4.6083984375,58,200,0.002,2,16,0
"LSTM",2018-10-11,"chlorophyll-a",0,4.56559038162231,58,200,0.002,2,16,0
"LSTM",2018-10-12,"chlorophyll-a",0,4.74155187606812,58,200,0.002,2,16,0
"LSTM",2018-10-13,"chlorophyll-a",0,4.78096199035645,58,200,0.002,2,16,0
"LSTM",2018-10-14,"chlorophyll-a",0,4.78364419937134,58,200,0.002,2,16,0
"LSTM",2018-10-15,"chlorophyll-a",0,4.807213306427,58,200,0.002,2,16,0
"LSTM",2018-10-16,"chlorophyll-a",0,4.79672050476074,58,200,0.002,2,16,0
"LSTM",2018-10-17,"chlorophyll-a",0,4.81390571594238,58,200,0.002,2,16,0
"LSTM",2018-10-18,"chlorophyll-a",0,4.79991912841797,58,200,0.002,2,16,0
"LSTM",2018-10-19,"chlorophyll-a",0,4.7444543838501,58,200,0.002,2,16,0
"LSTM",2018-10-20,"chlorophyll-a",0,4.73127269744873,58,200,0.002,2,16,0
"LSTM",2018-10-21,"chlorophyll-a",0,4.73031377792358,58,200,0.002,2,16,0
"LSTM",2018-10-22,"chlorophyll-a",0,4.69485855102539,58,200,0.002,2,16,0
"LSTM",2018-10-23,"chlorophyll-a",0,4.67851638793945,58,200,0.002,2,16,0
"LSTM",2018-10-24,"chlorophyll-a",0,4.66729879379272,58,200,0.002,2,16,0
"LSTM",2018-10-25,"chlorophyll-a",0,4.6773681640625,58,200,0.002,2,16,0
"LSTM",2018-10-26,"chlorophyll-a",0,4.67767810821533,58,200,0.002,2,16,0
"LSTM",2018-10-27,"chlorophyll-a",0,4.73830890655518,58,200,0.002,2,16,0
"LSTM",2018-10-28,"chlorophyll-a",0,4.7852668762207,58,200,0.002,2,16,0
"LSTM",2018-10-29,"chlorophyll-a",0,4.81052684783936,58,200,0.002,2,16,0
"LSTM",2018-10-30,"chlorophyll-a",0,4.82466888427734,58,200,0.002,2,16,0
"LSTM",2018-10-31,"chlorophyll-a",0,4.78501415252686,58,200,0.002,2,16,0
"LSTM",2018-11-01,"chlorophyll-a",0,4.71025657653809,58,200,0.002,2,16,0
"LSTM",2018-11-02,"chlorophyll-a",0,4.76532173156738,58,200,0.002,2,16,0
"LSTM",2018-11-03,"chlorophyll-a",0,4.77523279190063,58,200,0.002,2,16,0
"LSTM",2018-11-04,"chlorophyll-a",0,4.77971029281616,58,200,0.002,2,16,0
"LSTM",2018-11-05,"chlorophyll-a",0,4.70792055130005,58,200,0.002,2,16,0
"LSTM",2018-11-06,"chlorophyll-a",0,4.67915105819702,58,200,0.002,2,16,0
"LSTM",2018-11-07,"chlorophyll-a",0,4.67129135131836,58,200,0.002,2,16,0
"LSTM",2018-11-08,"chlorophyll-a",0,4.67476224899292,58,200,0.002,2,16,0
"LSTM",2018-11-09,"chlorophyll-a",0,4.6808123588562,58,200,0.002,2,16,0
"LSTM",2018-11-10,"chlorophyll-a",0,4.62975883483887,58,200,0.002,2,16,0
"LSTM",2018-11-11,"chlorophyll-a",0,4.6164665222168,58,200,0.002,2,16,0
"LSTM",2018-11-12,"chlorophyll-a",0,4.54168033599854,58,200,0.002,2,16,0
"LSTM",2018-11-13,"chlorophyll-a",0,4.51117372512817,58,200,0.002,2,16,0
"LSTM",2018-11-14,"chlorophyll-a",0,4.66708469390869,58,200,0.002,2,16,0
"LSTM",2018-11-15,"chlorophyll-a",0,4.66564559936523,58,200,0.002,2,16,0
"LSTM",2018-11-16,"chlorophyll-a",0,4.71064472198486,58,200,0.002,2,16,0
"LSTM",2018-11-17,"chlorophyll-a",0,4.75527191162109,58,200,0.002,2,16,0
"LSTM",2018-11-18,"chlorophyll-a",0,4.76613903045654,58,200,0.002,2,16,0
"LSTM",2018-11-19,"chlorophyll-a",0,4.80390787124634,58,200,0.002,2,16,0
"LSTM",2018-11-20,"chlorophyll-a",0,4.84238481521606,58,200,0.002,2,16,0
"LSTM",2018-11-21,"chlorophyll-a",0,4.89229965209961,58,200,0.002,2,16,0
"LSTM",2018-11-22,"chlorophyll-a",0,4.95013046264648,58,200,0.002,2,16,0
"LSTM",2018-11-23,"chlorophyll-a",0,5.05225801467896,58,200,0.002,2,16,0
"LSTM",2018-11-24,"chlorophyll-a",0,5.13355541229248,58,200,0.002,2,16,0
"LSTM",2018-11-25,"chlorophyll-a",0,5.24614572525024,58,200,0.002,2,16,0
"LSTM",2018-11-26,"chlorophyll-a",0,5.3645544052124,58,200,0.002,2,16,0
"LSTM",2018-11-27,"chlorophyll-a",0,5.50672340393066,58,200,0.002,2,16,0
"LSTM",2018-11-28,"chlorophyll-a",0,5.73661375045776,58,200,0.002,2,16,0
"LSTM",2018-11-29,"chlorophyll-a",0,6.03143787384033,58,200,0.002,2,16,0
"LSTM",2018-11-30,"chlorophyll-a",0,6.38229560852051,58,200,0.002,2,16,0
"LSTM",2018-12-01,"chlorophyll-a",0,6.70995092391968,58,200,0.002,2,16,0
"LSTM",2018-12-02,"chlorophyll-a",0,7.059983253479,58,200,0.002,2,16,0
"LSTM",2018-12-03,"chlorophyll-a",0,7.37202787399292,58,200,0.002,2,16,0
"LSTM",2018-12-04,"chlorophyll-a",0,7.61447048187256,58,200,0.002,2,16,0
"LSTM",2018-12-05,"chlorophyll-a",0,7.7857346534729,58,200,0.002,2,16,0
"LSTM",2018-12-06,"chlorophyll-a",0,7.87415075302124,58,200,0.002,2,16,0
"LSTM",2018-12-07,"chlorophyll-a",0,7.95466709136963,58,200,0.002,2,16,0
"LSTM",2018-12-08,"chlorophyll-a",0,8.03080368041992,58,200,0.002,2,16,0
"LSTM",2018-12-09,"chlorophyll-a",0,8.08285331726074,58,200,0.002,2,16,0
"LSTM",2018-12-10,"chlorophyll-a",0,8.14051723480225,58,200,0.002,2,16,0
"LSTM",2018-12-11,"chlorophyll-a",0,8.24100589752197,58,200,0.002,2,16,0
"LSTM",2018-12-12,"chlorophyll-a",0,8.35262870788574,58,200,0.002,2,16,0
"LSTM",2018-12-13,"chlorophyll-a",0,8.4702615737915,58,200,0.002,2,16,0
"LSTM",2018-12-14,"chlorophyll-a",0,8.56780433654785,58,200,0.002,2,16,0
"LSTM",2018-12-15,"chlorophyll-a",0,8.61210155487061,58,200,0.002,2,16,0
"LSTM",2018-12-16,"chlorophyll-a",0,8.60249519348145,58,200,0.002,2,16,0
"LSTM",2018-12-17,"chlorophyll-a",0,8.60667324066162,58,200,0.002,2,16,0
"LSTM",2018-12-18,"chlorophyll-a",0,8.39303684234619,58,200,0.002,2,16,0
"LSTM",2018-12-19,"chlorophyll-a",0,8.25566005706787,58,200,0.002,2,16,0
"LSTM",2018-12-20,"chlorophyll-a",0,8.18685722351074,58,200,0.002,2,16,0
"LSTM",2018-12-21,"chlorophyll-a",0,8.11042499542236,58,200,0.002,2,16,0
"LSTM",2018-12-22,"chlorophyll-a",0,8.0307502746582,58,200,0.002,2,16,0
"LSTM",2018-12-23,"chlorophyll-a",0,7.96350383758545,58,200,0.002,2,16,0
"LSTM",2018-12-24,"chlorophyll-a",0,7.91549634933472,58,200,0.002,2,16,0
"LSTM",2018-12-25,"chlorophyll-a",0,7.85214376449585,58,200,0.002,2,16,0
"LSTM",2018-12-26,"chlorophyll-a",0,7.9389705657959,58,200,0.002,2,16,0
"LSTM",2018-12-27,"chlorophyll-a",0,7.9379825592041,58,200,0.002,2,16,0
"LSTM",2018-12-28,"chlorophyll-a",0,7.9992151260376,58,200,0.002,2,16,0
"LSTM",2018-12-29,"chlorophyll-a",0,8.09044551849365,58,200,0.002,2,16,0
"LSTM",2018-12-30,"chlorophyll-a",0,8.09916496276855,58,200,0.002,2,16,0
"LSTM",2018-12-31,"chlorophyll-a",0,8.1302318572998,58,200,0.002,2,16,0
"LSTM",2019-01-01,"chlorophyll-a",0,8.2002420425415,58,200,0.002,2,16,0
"LSTM",2019-01-02,"chlorophyll-a",0,8.329833984375,58,200,0.002,2,16,0
"LSTM",2019-01-03,"chlorophyll-a",0,8.36251926422119,58,200,0.002,2,16,0
"LSTM",2019-01-04,"chlorophyll-a",0,8.3640604019165,58,200,0.002,2,16,0
"LSTM",2019-01-05,"chlorophyll-a",0,8.52147006988525,58,200,0.002,2,16,0
"LSTM",2019-01-06,"chlorophyll-a",0,8.63496494293213,58,200,0.002,2,16,0
"LSTM",2019-01-07,"chlorophyll-a",0,8.74641799926758,58,200,0.002,2,16,0
"LSTM",2019-01-08,"chlorophyll-a",0,8.74611568450928,58,200,0.002,2,16,0
"LSTM",2019-01-09,"chlorophyll-a",0,8.84287357330322,58,200,0.002,2,16,0
"LSTM",2019-01-10,"chlorophyll-a",0,8.77643966674805,58,200,0.002,2,16,0
"LSTM",2019-01-11,"chlorophyll-a",0,8.52396678924561,58,200,0.002,2,16,0
"LSTM",2019-01-12,"chlorophyll-a",0,8.30402374267578,58,200,0.002,2,16,0
"LSTM",2019-01-13,"chlorophyll-a",0,8.37489128112793,58,200,0.002,2,16,0
"LSTM",2019-01-14,"chlorophyll-a",0,8.50795078277588,58,200,0.002,2,16,0
"LSTM",2019-01-15,"chlorophyll-a",0,8.72582054138184,58,200,0.002,2,16,0
"LSTM",2019-01-16,"chlorophyll-a",0,8.77261924743652,58,200,0.002,2,16,0
"LSTM",2019-01-17,"chlorophyll-a",0,8.63692569732666,58,200,0.002,2,16,0
"LSTM",2019-01-18,"chlorophyll-a",0,8.6425313949585,58,200,0.002,2,16,0
"LSTM",2019-01-19,"chlorophyll-a",0,8.69507694244385,58,200,0.002,2,16,0
"LSTM",2019-01-20,"chlorophyll-a",0,8.76893711090088,58,200,0.002,2,16,0
"LSTM",2019-01-21,"chlorophyll-a",0,8.67309379577637,58,200,0.002,2,16,0
"LSTM",2019-01-22,"chlorophyll-a",0,8.52877521514893,58,200,0.002,2,16,0
"LSTM",2019-01-23,"chlorophyll-a",0,8.53280258178711,58,200,0.002,2,16,0
"LSTM",2019-01-24,"chlorophyll-a",0,8.57133293151855,58,200,0.002,2,16,0
"LSTM",2019-01-25,"chlorophyll-a",0,8.52670955657959,58,200,0.002,2,16,0
"LSTM",2019-01-26,"chlorophyll-a",0,8.47625350952148,58,200,0.002,2,16,0
"LSTM",2019-01-27,"chlorophyll-a",0,8.62915802001953,58,200,0.002,2,16,0
"LSTM",2019-01-28,"chlorophyll-a",0,8.52725791931152,58,200,0.002,2,16,0
"LSTM",2019-01-29,"chlorophyll-a",0,8.60853576660156,58,200,0.002,2,16,0
"LSTM",2019-01-30,"chlorophyll-a",0,8.68652057647705,58,200,0.002,2,16,0
