"model_id","reference_datetime","datetime","variable","prediction"
"OneDProcessModel",2022-07-06,2022-07-16,"chlorophyll-a",12.1567548510541
"OneDProcessModel",2022-07-06,2022-07-17,"chlorophyll-a",13.1272231375563
"OneDProcessModel",2022-07-06,2022-07-18,"chlorophyll-a",14.0534421937183
"OneDProcessModel",2022-07-06,2022-07-19,"chlorophyll-a",14.9108745471801
"OneDProcessModel",2022-07-06,2022-07-20,"chlorophyll-a",15.7122095574198
"OneDProcessModel",2022-07-06,2022-07-21,"chlorophyll-a",16.4097088095129
"OneDProcessModel",2022-07-06,2022-07-22,"chlorophyll-a",17.009173008564
"OneDProcessModel",2022-07-06,2022-07-23,"chlorophyll-a",17.464541860391
"OneDProcessModel",2022-07-06,2022-07-24,"chlorophyll-a",17.8039229776139
"OneDProcessModel",2022-07-06,2022-07-25,"chlorophyll-a",18.0248121339854
"OneDProcessModel",2022-07-06,2022-07-26,"chlorophyll-a",18.0827019301243
"OneDProcessModel",2022-07-06,2022-07-27,"chlorophyll-a",18.0870442818788
"OneDProcessModel",2022-07-06,2022-07-28,"chlorophyll-a",18.0182367122857
"OneDProcessModel",2022-07-06,2022-07-29,"chlorophyll-a",17.802258129044
"OneDProcessModel",2022-07-06,2022-07-30,"chlorophyll-a",17.6571678416766
"OneDProcessModel",2022-07-06,2022-07-31,"chlorophyll-a",17.4406194078038
"OneDProcessModel",2022-07-06,2022-08-01,"chlorophyll-a",17.1700914215224
"OneDProcessModel",2022-07-06,2022-08-02,"chlorophyll-a",16.9388652759654
"OneDProcessModel",2022-07-06,2022-08-03,"chlorophyll-a",16.7687317273408
"OneDProcessModel",2022-07-06,2022-08-04,"chlorophyll-a",16.5317087394136
"OneDProcessModel",2022-07-06,2022-08-05,"chlorophyll-a",16.3203025125873
"OneDProcessModel",2022-07-06,2022-08-06,"chlorophyll-a",16.0513985044615
"OneDProcessModel",2022-07-06,2022-08-07,"chlorophyll-a",15.7445641370487
"OneDProcessModel",2022-07-06,2022-08-08,"chlorophyll-a",15.367721366634
"OneDProcessModel",2022-07-06,2022-08-09,"chlorophyll-a",15.1568853816565
"OneDProcessModel",2022-07-06,2022-08-10,"chlorophyll-a",14.8029252815803
"OneDProcessModel",2022-07-07,2022-07-07,"chlorophyll-a",9.47363637062937
"OneDProcessModel",2022-07-07,2022-07-08,"chlorophyll-a",9.47363637062937
"OneDProcessModel",2022-07-07,2022-07-09,"chlorophyll-a",10.7115669532294
"OneDProcessModel",2022-07-07,2022-07-10,"chlorophyll-a",11.993881321602
"OneDProcessModel",2022-07-07,2022-07-11,"chlorophyll-a",13.3540176586853
"OneDProcessModel",2022-07-07,2022-07-12,"chlorophyll-a",14.7055865862526
"OneDProcessModel",2022-07-07,2022-07-13,"chlorophyll-a",16.0634827336351
"OneDProcessModel",2022-07-07,2022-07-14,"chlorophyll-a",17.4202533165556
"OneDProcessModel",2022-07-07,2022-07-15,"chlorophyll-a",18.7291755706342
"OneDProcessModel",2022-07-07,2022-07-16,"chlorophyll-a",19.9580713879501
"OneDProcessModel",2022-07-07,2022-07-17,"chlorophyll-a",21.0931142968991
"OneDProcessModel",2022-07-07,2022-07-18,"chlorophyll-a",22.0662575067824
"OneDProcessModel",2022-07-07,2022-07-19,"chlorophyll-a",22.8662385191587
"OneDProcessModel",2022-07-07,2022-07-20,"chlorophyll-a",23.5224795865717
"OneDProcessModel",2022-07-07,2022-07-21,"chlorophyll-a",24.0099516129149
"OneDProcessModel",2022-07-07,2022-07-22,"chlorophyll-a",24.3551815257103
"OneDProcessModel",2022-07-07,2022-07-23,"chlorophyll-a",24.5294822541014
"OneDProcessModel",2022-07-07,2022-07-24,"chlorophyll-a",24.581064944345
"OneDProcessModel",2022-07-07,2022-07-25,"chlorophyll-a",24.5225572032042
"OneDProcessModel",2022-07-07,2022-07-26,"chlorophyll-a",24.3044188622285
"OneDProcessModel",2022-07-07,2022-07-27,"chlorophyll-a",24.0554743606829
"OneDProcessModel",2022-07-07,2022-07-28,"chlorophyll-a",23.7491954708602
"OneDProcessModel",2022-07-07,2022-07-29,"chlorophyll-a",23.3142910712457
"OneDProcessModel",2022-07-07,2022-07-30,"chlorophyll-a",22.9900829211574
"OneDProcessModel",2022-07-07,2022-07-31,"chlorophyll-a",22.6070499710423
"OneDProcessModel",2022-07-07,2022-08-01,"chlorophyll-a",22.194219371613
"OneDProcessModel",2022-07-07,2022-08-02,"chlorophyll-a",21.8572457902515
"OneDProcessModel",2022-07-07,2022-08-03,"chlorophyll-a",21.603171836709
"OneDProcessModel",2022-07-07,2022-08-04,"chlorophyll-a",21.2818130273006
"OneDProcessModel",2022-07-07,2022-08-05,"chlorophyll-a",20.9935876318889
"OneDProcessModel",2022-07-07,2022-08-06,"chlorophyll-a",20.6469587955742
"OneDProcessModel",2022-07-07,2022-08-07,"chlorophyll-a",20.2635916318086
"OneDProcessModel",2022-07-07,2022-08-08,"chlorophyll-a",19.8259780978968
"OneDProcessModel",2022-07-07,2022-08-09,"chlorophyll-a",19.5577670002602
"OneDProcessModel",2022-07-07,2022-08-10,"chlorophyll-a",19.1211022960371
"OneDProcessModel",2022-07-07,2022-08-11,"chlorophyll-a",18.750840915515
"OneDProcessModel",2022-07-08,2022-07-08,"chlorophyll-a",11.5616783216783
"OneDProcessModel",2022-07-08,2022-07-09,"chlorophyll-a",11.5616783216783
"OneDProcessModel",2022-07-08,2022-07-10,"chlorophyll-a",13.0084504232615
"OneDProcessModel",2022-07-08,2022-07-11,"chlorophyll-a",14.5215763877389
"OneDProcessModel",2022-07-08,2022-07-12,"chlorophyll-a",16.033349959135
"OneDProcessModel",2022-07-08,2022-07-13,"chlorophyll-a",17.5479697524115
"OneDProcessModel",2022-07-08,2022-07-14,"chlorophyll-a",19.0344654940921
"OneDProcessModel",2022-07-08,2022-07-15,"chlorophyll-a",20.4409252531822
"OneDProcessModel",2022-07-08,2022-07-16,"chlorophyll-a",21.7454249356515
"OneDProcessModel",2022-07-08,2022-07-17,"chlorophyll-a",22.9056013728778
"OneDProcessModel",2022-07-08,2022-07-18,"chlorophyll-a",23.8838269860211
"OneDProcessModel",2022-07-08,2022-07-19,"chlorophyll-a",24.6771055479869
"OneDProcessModel",2022-07-08,2022-07-20,"chlorophyll-a",25.2839241481835
"OneDProcessModel",2022-07-08,2022-07-21,"chlorophyll-a",25.7200222312939
"OneDProcessModel",2022-07-08,2022-07-22,"chlorophyll-a",26.0056740394577
"OneDProcessModel",2022-07-08,2022-07-23,"chlorophyll-a",26.1391420747139
"OneDProcessModel",2022-07-08,2022-07-24,"chlorophyll-a",26.145602765937
"OneDProcessModel",2022-07-08,2022-07-25,"chlorophyll-a",26.0455391075488
"OneDProcessModel",2022-07-08,2022-07-26,"chlorophyll-a",25.8029083030006
"OneDProcessModel",2022-07-08,2022-07-27,"chlorophyll-a",25.5201094309842
"OneDProcessModel",2022-07-08,2022-07-28,"chlorophyll-a",25.1929232387114
"OneDProcessModel",2022-07-08,2022-07-29,"chlorophyll-a",24.7534823491887
"OneDProcessModel",2022-07-08,2022-07-30,"chlorophyll-a",24.3977602580431
"OneDProcessModel",2022-07-08,2022-07-31,"chlorophyll-a",23.9863206472098
"OneDProcessModel",2022-07-08,2022-08-01,"chlorophyll-a",23.551558122021
"OneDProcessModel",2022-07-08,2022-08-02,"chlorophyll-a",23.1933445649224
"OneDProcessModel",2022-07-08,2022-08-03,"chlorophyll-a",22.9128111764151
"OneDProcessModel",2022-07-08,2022-08-04,"chlorophyll-a",22.5898043120216
"OneDProcessModel",2022-07-08,2022-08-05,"chlorophyll-a",22.2913549380156
"OneDProcessModel",2022-07-08,2022-08-06,"chlorophyll-a",21.9460119809203
"OneDProcessModel",2022-07-08,2022-08-07,"chlorophyll-a",21.5572651067382
"OneDProcessModel",2022-07-08,2022-08-08,"chlorophyll-a",21.14165467662
"OneDProcessModel",2022-07-08,2022-08-09,"chlorophyll-a",20.864677386782
"OneDProcessModel",2022-07-08,2022-08-10,"chlorophyll-a",20.4273804458278
"OneDProcessModel",2022-07-08,2022-08-11,"chlorophyll-a",20.0541897951777
"OneDProcessModel",2022-07-08,2022-08-12,"chlorophyll-a",19.5975771894168
"OneDProcessModel",2022-07-09,2022-07-09,"chlorophyll-a",9.87048948251748
"OneDProcessModel",2022-07-09,2022-07-10,"chlorophyll-a",9.87048948251748
"OneDProcessModel",2022-07-09,2022-07-11,"chlorophyll-a",11.1338128977484
"OneDProcessModel",2022-07-09,2022-07-12,"chlorophyll-a",12.4372795374156
"OneDProcessModel",2022-07-09,2022-07-13,"chlorophyll-a",13.788394541738
"OneDProcessModel",2022-07-09,2022-07-14,"chlorophyll-a",15.182247088094
"OneDProcessModel",2022-07-09,2022-07-15,"chlorophyll-a",16.5787719744511
"OneDProcessModel",2022-07-09,2022-07-16,"chlorophyll-a",17.9428028330689
"OneDProcessModel",2022-07-09,2022-07-17,"chlorophyll-a",19.2543953484736
"OneDProcessModel",2022-07-09,2022-07-18,"chlorophyll-a",20.4353419459299
"OneDProcessModel",2022-07-09,2022-07-19,"chlorophyll-a",21.4586296484795
"OneDProcessModel",2022-07-09,2022-07-20,"chlorophyll-a",22.3391974415498
"OneDProcessModel",2022-07-09,2022-07-21,"chlorophyll-a",23.0419994139389
"OneDProcessModel",2022-07-09,2022-07-22,"chlorophyll-a",23.5842720408447
"OneDProcessModel",2022-07-09,2022-07-23,"chlorophyll-a",23.9371956431582
"OneDProcessModel",2022-07-09,2022-07-24,"chlorophyll-a",24.1441458687786
"OneDProcessModel",2022-07-09,2022-07-25,"chlorophyll-a",24.2172452338796
"OneDProcessModel",2022-07-09,2022-07-26,"chlorophyll-a",24.1094891929457
"OneDProcessModel",2022-07-09,2022-07-27,"chlorophyll-a",23.9502550492259
"OneDProcessModel",2022-07-09,2022-07-28,"chlorophyll-a",23.7156059414491
"OneDProcessModel",2022-07-09,2022-07-29,"chlorophyll-a",23.3366344798968
"OneDProcessModel",2022-07-09,2022-07-30,"chlorophyll-a",23.0538344096798
"OneDProcessModel",2022-07-09,2022-07-31,"chlorophyll-a",22.7077180734665
"OneDProcessModel",2022-07-09,2022-08-01,"chlorophyll-a",22.3258325100955
"OneDProcessModel",2022-07-09,2022-08-02,"chlorophyll-a",22.0155413591411
"OneDProcessModel",2022-07-09,2022-08-03,"chlorophyll-a",21.784226405741
"OneDProcessModel",2022-07-09,2022-08-04,"chlorophyll-a",21.4834816927368
"OneDProcessModel",2022-07-09,2022-08-05,"chlorophyll-a",21.2136868223373
"OneDProcessModel",2022-07-09,2022-08-06,"chlorophyll-a",20.8822001062082
"OneDProcessModel",2022-07-09,2022-08-07,"chlorophyll-a",20.5085638782022
"OneDProcessModel",2022-07-09,2022-08-08,"chlorophyll-a",20.0816105827307
"OneDProcessModel",2022-07-09,2022-08-09,"chlorophyll-a",19.8221262625402
"OneDProcessModel",2022-07-09,2022-08-10,"chlorophyll-a",19.3908306541506
"OneDProcessModel",2022-07-09,2022-08-11,"chlorophyll-a",19.0230704832636
"OneDProcessModel",2022-07-09,2022-08-12,"chlorophyll-a",18.5464051980883
"OneDProcessModel",2022-07-09,2022-08-13,"chlorophyll-a",18.0639239998502
"OneDProcessModel",2022-07-10,2022-07-10,"chlorophyll-a",7.273007
"OneDProcessModel",2022-07-10,2022-07-11,"chlorophyll-a",7.273007
"OneDProcessModel",2022-07-10,2022-07-12,"chlorophyll-a",8.18862754440357
"OneDProcessModel",2022-07-10,2022-07-13,"chlorophyll-a",9.16787488527078
"OneDProcessModel",2022-07-10,2022-07-14,"chlorophyll-a",10.2167053130583
"OneDProcessModel",2022-07-10,2022-07-15,"chlorophyll-a",11.3157238913012
"OneDProcessModel",2022-07-10,2022-07-16,"chlorophyll-a",12.4464295445377
"OneDProcessModel",2022-07-10,2022-07-17,"chlorophyll-a",13.6050152143009
"OneDProcessModel",2022-07-10,2022-07-18,"chlorophyll-a",14.7324029481484
"OneDProcessModel",2022-07-10,2022-07-19,"chlorophyll-a",15.7987989086516
"OneDProcessModel",2022-07-10,2022-07-20,"chlorophyll-a",16.8087543127489
"OneDProcessModel",2022-07-10,2022-07-21,"chlorophyll-a",17.7060361409115
"OneDProcessModel",2022-07-10,2022-07-22,"chlorophyll-a",18.4899699717634
"OneDProcessModel",2022-07-10,2022-07-23,"chlorophyll-a",19.1074016353301
"OneDProcessModel",2022-07-10,2022-07-24,"chlorophyll-a",19.5848852310114
"OneDProcessModel",2022-07-10,2022-07-25,"chlorophyll-a",19.9215285614695
"OneDProcessModel",2022-07-10,2022-07-26,"chlorophyll-a",20.0633608611147
"OneDProcessModel",2022-07-10,2022-07-27,"chlorophyll-a",20.1339786783846
"OneDProcessModel",2022-07-10,2022-07-28,"chlorophyll-a",20.1183956358499
"OneDProcessModel",2022-07-10,2022-07-29,"chlorophyll-a",19.9373625196151
"OneDProcessModel",2022-07-10,2022-07-30,"chlorophyll-a",19.8249227648273
"OneDProcessModel",2022-07-10,2022-07-31,"chlorophyll-a",19.625369724016
"OneDProcessModel",2022-07-10,2022-08-01,"chlorophyll-a",19.3649513719545
"OneDProcessModel",2022-07-10,2022-08-02,"chlorophyll-a",19.1471698325845
"OneDProcessModel",2022-07-10,2022-08-03,"chlorophyll-a",18.9924451321589
"OneDProcessModel",2022-07-10,2022-08-04,"chlorophyll-a",18.7606645321212
"OneDProcessModel",2022-07-10,2022-08-05,"chlorophyll-a",18.5521739604974
"OneDProcessModel",2022-07-10,2022-08-06,"chlorophyll-a",18.2790684709922
"OneDProcessModel",2022-07-10,2022-08-07,"chlorophyll-a",17.963102322298
"OneDProcessModel",2022-07-10,2022-08-08,"chlorophyll-a",17.580710043965
"OneDProcessModel",2022-07-10,2022-08-09,"chlorophyll-a",17.3677310882704
"OneDProcessModel",2022-07-10,2022-08-10,"chlorophyll-a",16.9906876736553
"OneDProcessModel",2022-07-10,2022-08-11,"chlorophyll-a",16.6625436717586
"OneDProcessModel",2022-07-10,2022-08-12,"chlorophyll-a",16.2106400766697
"OneDProcessModel",2022-07-10,2022-08-13,"chlorophyll-a",15.7431332178578
"OneDProcessModel",2022-07-10,2022-08-14,"chlorophyll-a",15.5252930763755
"OneDProcessModel",2022-07-11,2022-07-11,"chlorophyll-a",19.033270608729
"OneDProcessModel",2022-07-11,2022-07-12,"chlorophyll-a",19.033270608729
"OneDProcessModel",2022-07-11,2022-07-13,"chlorophyll-a",20.5173971080169
"OneDProcessModel",2022-07-11,2022-07-14,"chlorophyll-a",20.6057264365627
"OneDProcessModel",2022-07-11,2022-07-15,"chlorophyll-a",21.0129753831934
"OneDProcessModel",2022-07-11,2022-07-16,"chlorophyll-a",21.9412076931459
"OneDProcessModel",2022-07-11,2022-07-17,"chlorophyll-a",21.333776807049
"OneDProcessModel",2022-07-11,2022-07-18,"chlorophyll-a",20.7131443930019
"OneDProcessModel",2022-07-11,2022-07-19,"chlorophyll-a",20.1539461614553
"OneDProcessModel",2022-07-11,2022-07-20,"chlorophyll-a",19.88697883221
"OneDProcessModel",2022-07-11,2022-07-21,"chlorophyll-a",19.7223061784065
"OneDProcessModel",2022-07-11,2022-07-22,"chlorophyll-a",19.4540441263906
"OneDProcessModel",2022-07-11,2022-07-23,"chlorophyll-a",19.7764650288683
"OneDProcessModel",2022-07-11,2022-07-24,"chlorophyll-a",20.4972181277996
"OneDProcessModel",2022-07-11,2022-07-25,"chlorophyll-a",21.0750961622406
"OneDProcessModel",2022-07-11,2022-07-26,"chlorophyll-a",21.2806889165052
"OneDProcessModel",2022-07-11,2022-07-27,"chlorophyll-a",20.3971403145042
"OneDProcessModel",2022-07-11,2022-07-28,"chlorophyll-a",19.0614831961847
"OneDProcessModel",2022-07-11,2022-07-29,"chlorophyll-a",18.9747803509764
"OneDProcessModel",2022-07-11,2022-07-30,"chlorophyll-a",19.22002608843
"OneDProcessModel",2022-07-11,2022-07-31,"chlorophyll-a",20.0861179538944
"OneDProcessModel",2022-07-11,2022-08-01,"chlorophyll-a",19.8743068421504
"OneDProcessModel",2022-07-11,2022-08-02,"chlorophyll-a",19.7589130665347
"OneDProcessModel",2022-07-11,2022-08-03,"chlorophyll-a",20.3406466857578
"OneDProcessModel",2022-07-11,2022-08-04,"chlorophyll-a",20.997964311134
"OneDProcessModel",2022-07-11,2022-08-05,"chlorophyll-a",21.2170347499815
"OneDProcessModel",2022-07-11,2022-08-06,"chlorophyll-a",21.324150834295
"OneDProcessModel",2022-07-11,2022-08-07,"chlorophyll-a",19.7195403566849
"OneDProcessModel",2022-07-11,2022-08-08,"chlorophyll-a",20.2746301963198
"OneDProcessModel",2022-07-11,2022-08-09,"chlorophyll-a",20.4831709041057
"OneDProcessModel",2022-07-11,2022-08-10,"chlorophyll-a",20.5567938343568
"OneDProcessModel",2022-07-11,2022-08-11,"chlorophyll-a",20.30440023654
"OneDProcessModel",2022-07-11,2022-08-12,"chlorophyll-a",20.5010352760901
"OneDProcessModel",2022-07-11,2022-08-13,"chlorophyll-a",20.5187311604771
"OneDProcessModel",2022-07-11,2022-08-14,"chlorophyll-a",20.753673328642
"OneDProcessModel",2022-07-11,2022-08-15,"chlorophyll-a",21.7176021954111
"OneDProcessModel",2022-07-12,2022-07-12,"chlorophyll-a",13.8408333472222
"OneDProcessModel",2022-07-12,2022-07-13,"chlorophyll-a",13.8408333472222
"OneDProcessModel",2022-07-12,2022-07-14,"chlorophyll-a",15.5240670527913
"OneDProcessModel",2022-07-12,2022-07-15,"chlorophyll-a",17.2342457565361
"OneDProcessModel",2022-07-12,2022-07-16,"chlorophyll-a",18.9349081060268
"OneDProcessModel",2022-07-12,2022-07-17,"chlorophyll-a",20.5722365255307
"OneDProcessModel",2022-07-12,2022-07-18,"chlorophyll-a",22.067316333278
"OneDProcessModel",2022-07-12,2022-07-19,"chlorophyll-a",23.3847943621
"OneDProcessModel",2022-07-12,2022-07-20,"chlorophyll-a",24.4966010841587
"OneDProcessModel",2022-07-12,2022-07-21,"chlorophyll-a",25.3961447016474
"OneDProcessModel",2022-07-12,2022-07-22,"chlorophyll-a",26.0903063128271
"OneDProcessModel",2022-07-12,2022-07-23,"chlorophyll-a",26.5689089952359
"OneDProcessModel",2022-07-12,2022-07-24,"chlorophyll-a",26.8595990376565
"OneDProcessModel",2022-07-12,2022-07-25,"chlorophyll-a",26.9867990207684
"OneDProcessModel",2022-07-12,2022-07-26,"chlorophyll-a",26.9229143715846
"OneDProcessModel",2022-07-12,2022-07-27,"chlorophyll-a",26.7732015859639
"OneDProcessModel",2022-07-12,2022-07-28,"chlorophyll-a",26.5517612218093
"OneDProcessModel",2022-07-12,2022-07-29,"chlorophyll-a",26.1946287872111
"OneDProcessModel",2022-07-12,2022-07-30,"chlorophyll-a",25.8958430909742
"OneDProcessModel",2022-07-12,2022-07-31,"chlorophyll-a",25.5193251929792
"OneDProcessModel",2022-07-12,2022-08-01,"chlorophyll-a",25.1023169613055
"OneDProcessModel",2022-07-12,2022-08-02,"chlorophyll-a",24.7555191416652
"OneDProcessModel",2022-07-12,2022-08-03,"chlorophyll-a",24.4719684225761
"OneDProcessModel",2022-07-12,2022-08-04,"chlorophyll-a",24.1475754430616
"OneDProcessModel",2022-07-12,2022-08-05,"chlorophyll-a",23.8293311005016
"OneDProcessModel",2022-07-12,2022-08-06,"chlorophyll-a",23.4637030533718
"OneDProcessModel",2022-07-12,2022-08-07,"chlorophyll-a",23.0442998650884
"OneDProcessModel",2022-07-12,2022-08-08,"chlorophyll-a",22.6262803390809
"OneDProcessModel",2022-07-12,2022-08-09,"chlorophyll-a",22.3043743348498
"OneDProcessModel",2022-07-12,2022-08-10,"chlorophyll-a",21.829960537611
"OneDProcessModel",2022-07-12,2022-08-11,"chlorophyll-a",21.4004111238889
"OneDProcessModel",2022-07-12,2022-08-12,"chlorophyll-a",20.9046526357913
"OneDProcessModel",2022-07-12,2022-08-13,"chlorophyll-a",20.280495939912
"OneDProcessModel",2022-07-12,2022-08-14,"chlorophyll-a",20.0165566714889
"OneDProcessModel",2022-07-12,2022-08-15,"chlorophyll-a",19.9463382004314
"OneDProcessModel",2022-07-12,2022-08-16,"chlorophyll-a",18.2691525707875
"OneDProcessModel",2022-07-13,2022-07-13,"chlorophyll-a",12.6169230769231
"OneDProcessModel",2022-07-13,2022-07-14,"chlorophyll-a",12.6169230769231
"OneDProcessModel",2022-07-13,2022-07-15,"chlorophyll-a",14.1567446704069
"OneDProcessModel",2022-07-13,2022-07-16,"chlorophyll-a",15.7473853124315
"OneDProcessModel",2022-07-13,2022-07-17,"chlorophyll-a",17.360649457637
"OneDProcessModel",2022-07-13,2022-07-18,"chlorophyll-a",18.9033489430237
"OneDProcessModel",2022-07-13,2022-07-19,"chlorophyll-a",20.3295747831269
"OneDProcessModel",2022-07-13,2022-07-20,"chlorophyll-a",21.6215247219051
"OneDProcessModel",2022-07-13,2022-07-21,"chlorophyll-a",22.7301356576312
"OneDProcessModel",2022-07-13,2022-07-22,"chlorophyll-a",23.653667763368
"OneDProcessModel",2022-07-13,2022-07-23,"chlorophyll-a",24.3548856275952
"OneDProcessModel",2022-07-13,2022-07-24,"chlorophyll-a",24.8551767484696
"OneDProcessModel",2022-07-13,2022-07-25,"chlorophyll-a",25.1802401750384
"OneDProcessModel",2022-07-13,2022-07-26,"chlorophyll-a",25.2835402664198
"OneDProcessModel",2022-07-13,2022-07-27,"chlorophyll-a",25.2845117564377
"OneDProcessModel",2022-07-13,2022-07-28,"chlorophyll-a",25.1812348382136
"OneDProcessModel",2022-07-13,2022-07-29,"chlorophyll-a",24.9089290335765
"OneDProcessModel",2022-07-13,2022-07-30,"chlorophyll-a",24.6979754940996
"OneDProcessModel",2022-07-13,2022-07-31,"chlorophyll-a",24.4021308276172
"OneDProcessModel",2022-07-13,2022-08-01,"chlorophyll-a",24.0557436270698
"OneDProcessModel",2022-07-13,2022-08-02,"chlorophyll-a",23.7679076210173
"OneDProcessModel",2022-07-13,2022-08-03,"chlorophyll-a",23.54782945187
"OneDProcessModel",2022-07-13,2022-08-04,"chlorophyll-a",23.27049576487
"OneDProcessModel",2022-07-13,2022-08-05,"chlorophyll-a",23.0114366356804
"OneDProcessModel",2022-07-13,2022-08-06,"chlorophyll-a",22.690852997174
"OneDProcessModel",2022-07-13,2022-08-07,"chlorophyll-a",22.3144112739472
"OneDProcessModel",2022-07-13,2022-08-08,"chlorophyll-a",21.903001306681
"OneDProcessModel",2022-07-13,2022-08-09,"chlorophyll-a",21.6346095814926
"OneDProcessModel",2022-07-13,2022-08-10,"chlorophyll-a",21.1976795715902
"OneDProcessModel",2022-07-13,2022-08-11,"chlorophyll-a",20.8167358202429
"OneDProcessModel",2022-07-13,2022-08-12,"chlorophyll-a",20.3456279285273
"OneDProcessModel",2022-07-13,2022-08-13,"chlorophyll-a",19.8332984312615
"OneDProcessModel",2022-07-13,2022-08-14,"chlorophyll-a",19.6615325341049
"OneDProcessModel",2022-07-13,2022-08-15,"chlorophyll-a",19.2203187632722
"OneDProcessModel",2022-07-13,2022-08-16,"chlorophyll-a",18.0771350220812
"OneDProcessModel",2022-07-13,2022-08-17,"chlorophyll-a",17.952523241516
"OneDProcessModel",2022-07-14,2022-07-14,"chlorophyll-a",10.1876388958333
"OneDProcessModel",2022-07-14,2022-07-15,"chlorophyll-a",10.1876388958333
"OneDProcessModel",2022-07-14,2022-07-16,"chlorophyll-a",11.4253266052179
"OneDProcessModel",2022-07-14,2022-07-17,"chlorophyll-a",12.7336339932508
"OneDProcessModel",2022-07-14,2022-07-18,"chlorophyll-a",14.0577554153309
"OneDProcessModel",2022-07-14,2022-07-19,"chlorophyll-a",15.3625766361497
"OneDProcessModel",2022-07-14,2022-07-20,"chlorophyll-a",16.641134942285
"OneDProcessModel",2022-07-14,2022-07-21,"chlorophyll-a",17.8294196878316
"OneDProcessModel",2022-07-14,2022-07-22,"chlorophyll-a",18.9154702676785
"OneDProcessModel",2022-07-14,2022-07-23,"chlorophyll-a",19.8295938080532
"OneDProcessModel",2022-07-14,2022-07-24,"chlorophyll-a",20.5825451106389
"OneDProcessModel",2022-07-14,2022-07-25,"chlorophyll-a",21.1670493674016
"OneDProcessModel",2022-07-14,2022-07-26,"chlorophyll-a",21.5245217864064
"OneDProcessModel",2022-07-14,2022-07-27,"chlorophyll-a",21.7805696974556
"OneDProcessModel",2022-07-14,2022-07-28,"chlorophyll-a",21.9107097492071
"OneDProcessModel",2022-07-14,2022-07-29,"chlorophyll-a",21.8395479671574
"OneDProcessModel",2022-07-14,2022-07-30,"chlorophyll-a",21.825941299727
"OneDProcessModel",2022-07-14,2022-07-31,"chlorophyll-a",21.7035376426727
"OneDProcessModel",2022-07-14,2022-08-01,"chlorophyll-a",21.5047231357235
"OneDProcessModel",2022-07-14,2022-08-02,"chlorophyll-a",21.3454784474231
"OneDProcessModel",2022-07-14,2022-08-03,"chlorophyll-a",21.2447672928881
"OneDProcessModel",2022-07-14,2022-08-04,"chlorophyll-a",21.0523396219833
"OneDProcessModel",2022-07-14,2022-08-05,"chlorophyll-a",20.8768528989636
"OneDProcessModel",2022-07-14,2022-08-06,"chlorophyll-a",20.6243389785905
"OneDProcessModel",2022-07-14,2022-08-07,"chlorophyll-a",20.3160404302144
"OneDProcessModel",2022-07-14,2022-08-08,"chlorophyll-a",19.9325025813323
"OneDProcessModel",2022-07-14,2022-08-09,"chlorophyll-a",19.7249223626414
"OneDProcessModel",2022-07-14,2022-08-10,"chlorophyll-a",19.336154661041
"OneDProcessModel",2022-07-14,2022-08-11,"chlorophyll-a",19.0033487757831
"OneDProcessModel",2022-07-14,2022-08-12,"chlorophyll-a",18.5439927299151
"OneDProcessModel",2022-07-14,2022-08-13,"chlorophyll-a",18.0694643334049
"OneDProcessModel",2022-07-14,2022-08-14,"chlorophyll-a",17.8808037694389
"OneDProcessModel",2022-07-14,2022-08-15,"chlorophyll-a",17.0315545226451
"OneDProcessModel",2022-07-14,2022-08-16,"chlorophyll-a",16.8931442973939
"OneDProcessModel",2022-07-14,2022-08-17,"chlorophyll-a",17.6479195969824
"OneDProcessModel",2022-07-14,2022-08-18,"chlorophyll-a",18.4007210363511
"OneDProcessModel",2022-07-15,2022-07-15,"chlorophyll-a",5.93020832638889
"OneDProcessModel",2022-07-15,2022-07-16,"chlorophyll-a",5.93020832638889
"OneDProcessModel",2022-07-15,2022-07-17,"chlorophyll-a",6.65622003987417
"OneDProcessModel",2022-07-15,2022-07-18,"chlorophyll-a",7.42301738869323
"OneDProcessModel",2022-07-15,2022-07-19,"chlorophyll-a",8.21866228222476
"OneDProcessModel",2022-07-15,2022-07-20,"chlorophyll-a",9.04652073257549
"OneDProcessModel",2022-07-15,2022-07-21,"chlorophyll-a",9.87507085968036
"OneDProcessModel",2022-07-15,2022-07-22,"chlorophyll-a",10.6972531753791
"OneDProcessModel",2022-07-15,2022-07-23,"chlorophyll-a",11.4672377895832
"OneDProcessModel",2022-07-15,2022-07-24,"chlorophyll-a",12.1849136289394
"OneDProcessModel",2022-07-15,2022-07-25,"chlorophyll-a",12.8341204521104
"OneDProcessModel",2022-07-15,2022-07-26,"chlorophyll-a",13.3537393619788
"OneDProcessModel",2022-07-15,2022-07-27,"chlorophyll-a",13.817027444312
"OneDProcessModel",2022-07-15,2022-07-28,"chlorophyll-a",14.1993279686519
"OneDProcessModel",2022-07-15,2022-07-29,"chlorophyll-a",14.4231823426504
"OneDProcessModel",2022-07-15,2022-07-30,"chlorophyll-a",14.6749249189815
"OneDProcessModel",2022-07-15,2022-07-31,"chlorophyll-a",14.8301608626808
"OneDProcessModel",2022-07-15,2022-08-01,"chlorophyll-a",14.9019377603272
"OneDProcessModel",2022-07-15,2022-08-02,"chlorophyll-a",14.9770260364518
