"model_id","reference_datetime","datetime","variable","prediction"
"LSTM",2022-02-07,2022-02-13,"chlorophyll-a",9.61371326446533
"LSTM",2022-02-07,2022-02-14,"chlorophyll-a",9.60836696624756
"LSTM",2022-02-07,2022-02-15,"chlorophyll-a",9.60458564758301
"LSTM",2022-02-07,2022-02-16,"chlorophyll-a",9.60221290588379
"LSTM",2022-02-07,2022-02-17,"chlorophyll-a",9.60126304626465
"LSTM",2022-02-07,2022-02-18,"chlorophyll-a",9.60075378417969
"LSTM",2022-02-07,2022-02-19,"chlorophyll-a",9.60043144226074
"LSTM",2022-02-07,2022-02-20,"chlorophyll-a",9.60030555725098
"LSTM",2022-02-07,2022-02-21,"chlorophyll-a",9.60023498535156
"LSTM",2022-02-07,2022-02-22,"chlorophyll-a",9.60019874572754
"LSTM",2022-02-07,2022-02-23,"chlorophyll-a",9.60017585754394
"LSTM",2022-02-07,2022-02-24,"chlorophyll-a",9.60016059875488
"LSTM",2022-02-07,2022-02-25,"chlorophyll-a",9.60015296936035
"LSTM",2022-02-07,2022-02-26,"chlorophyll-a",9.60014915466309
"LSTM",2022-02-07,2022-02-27,"chlorophyll-a",9.60014629364014
"LSTM",2022-02-08,2022-02-08,"chlorophyll-a",10.1308333541667
"LSTM",2022-02-08,2022-02-09,"chlorophyll-a",9.95888137817383
"LSTM",2022-02-08,2022-02-10,"chlorophyll-a",9.84244441986084
"LSTM",2022-02-08,2022-02-11,"chlorophyll-a",9.71284580230713
"LSTM",2022-02-08,2022-02-12,"chlorophyll-a",9.66351795196533
"LSTM",2022-02-08,2022-02-13,"chlorophyll-a",9.64288902282715
"LSTM",2022-02-08,2022-02-14,"chlorophyll-a",9.62932109832764
"LSTM",2022-02-08,2022-02-15,"chlorophyll-a",9.62114334106445
"LSTM",2022-02-08,2022-02-16,"chlorophyll-a",9.61550426483154
"LSTM",2022-02-08,2022-02-17,"chlorophyll-a",9.61125373840332
"LSTM",2022-02-08,2022-02-18,"chlorophyll-a",9.60842514038086
"LSTM",2022-02-08,2022-02-19,"chlorophyll-a",9.6072473526001
"LSTM",2022-02-08,2022-02-20,"chlorophyll-a",9.60658359527588
"LSTM",2022-02-08,2022-02-21,"chlorophyll-a",9.60614013671875
"LSTM",2022-02-08,2022-02-22,"chlorophyll-a",9.60595989227295
"LSTM",2022-02-08,2022-02-23,"chlorophyll-a",9.60585498809814
"LSTM",2022-02-08,2022-02-24,"chlorophyll-a",9.60579776763916
"LSTM",2022-02-08,2022-02-25,"chlorophyll-a",9.6057596206665
"LSTM",2022-02-08,2022-02-26,"chlorophyll-a",9.60573291778564
"LSTM",2022-02-08,2022-02-27,"chlorophyll-a",9.60571956634522
"LSTM",2022-02-08,2022-02-28,"chlorophyll-a",9.605712890625
"LSTM",2022-02-09,2022-02-09,"chlorophyll-a",8.3540971875
"LSTM",2022-02-09,2022-02-10,"chlorophyll-a",9.91207218170166
"LSTM",2022-02-09,2022-02-11,"chlorophyll-a",9.80340385437012
"LSTM",2022-02-09,2022-02-12,"chlorophyll-a",9.73796463012695
"LSTM",2022-02-09,2022-02-13,"chlorophyll-a",9.66506004333496
"LSTM",2022-02-09,2022-02-14,"chlorophyll-a",9.63741874694824
"LSTM",2022-02-09,2022-02-15,"chlorophyll-a",9.62593364715576
"LSTM",2022-02-09,2022-02-16,"chlorophyll-a",9.61839294433594
"LSTM",2022-02-09,2022-02-17,"chlorophyll-a",9.61386013031006
"LSTM",2022-02-09,2022-02-18,"chlorophyll-a",9.61073970794678
"LSTM",2022-02-09,2022-02-19,"chlorophyll-a",9.60839366912842
"LSTM",2022-02-09,2022-02-20,"chlorophyll-a",9.60683155059814
"LSTM",2022-02-09,2022-02-21,"chlorophyll-a",9.60618591308594
"LSTM",2022-02-09,2022-02-22,"chlorophyll-a",9.60582256317139
"LSTM",2022-02-09,2022-02-23,"chlorophyll-a",9.60558032989502
"LSTM",2022-02-09,2022-02-24,"chlorophyll-a",9.60548210144043
"LSTM",2022-02-09,2022-02-25,"chlorophyll-a",9.60542488098144
"LSTM",2022-02-09,2022-02-26,"chlorophyll-a",9.605393409729
"LSTM",2022-02-09,2022-02-27,"chlorophyll-a",9.60537338256836
"LSTM",2022-02-09,2022-02-28,"chlorophyll-a",9.60535907745361
"LSTM",2022-02-09,2022-03-01,"chlorophyll-a",9.60535144805908
"LSTM",2022-02-10,2022-02-10,"chlorophyll-a",7.06770833333333
"LSTM",2022-02-10,2022-02-11,"chlorophyll-a",9.91033363342285
"LSTM",2022-02-10,2022-02-12,"chlorophyll-a",9.79867172241211
"LSTM",2022-02-10,2022-02-13,"chlorophyll-a",9.736252784729
"LSTM",2022-02-10,2022-02-14,"chlorophyll-a",9.69861316680908
"LSTM",2022-02-10,2022-02-15,"chlorophyll-a",9.65687465667725
"LSTM",2022-02-10,2022-02-16,"chlorophyll-a",9.64107990264893
"LSTM",2022-02-10,2022-02-17,"chlorophyll-a",9.63449859619141
"LSTM",2022-02-10,2022-02-18,"chlorophyll-a",9.63017463684082
"LSTM",2022-02-10,2022-02-19,"chlorophyll-a",9.6275749206543
"LSTM",2022-02-10,2022-02-20,"chlorophyll-a",9.62578678131104
"LSTM",2022-02-10,2022-02-21,"chlorophyll-a",9.62444305419922
"LSTM",2022-02-10,2022-02-22,"chlorophyll-a",9.62355136871338
"LSTM",2022-02-10,2022-02-23,"chlorophyll-a",9.62318134307861
"LSTM",2022-02-10,2022-02-24,"chlorophyll-a",9.62297344207764
"LSTM",2022-02-10,2022-02-25,"chlorophyll-a",9.62283515930176
"LSTM",2022-02-10,2022-02-26,"chlorophyll-a",9.62277889251709
"LSTM",2022-02-10,2022-02-27,"chlorophyll-a",9.62274646759033
"LSTM",2022-02-10,2022-02-28,"chlorophyll-a",9.62272930145264
"LSTM",2022-02-10,2022-03-01,"chlorophyll-a",9.62271785736084
"LSTM",2022-02-10,2022-03-02,"chlorophyll-a",9.62270927429199
"LSTM",2022-02-11,2022-02-11,"chlorophyll-a",8.47930556944444
"LSTM",2022-02-11,2022-02-12,"chlorophyll-a",10.1854028701782
"LSTM",2022-02-11,2022-02-13,"chlorophyll-a",10.0606174468994
"LSTM",2022-02-11,2022-02-14,"chlorophyll-a",9.92549133300781
"LSTM",2022-02-11,2022-02-15,"chlorophyll-a",9.84118843078613
"LSTM",2022-02-11,2022-02-16,"chlorophyll-a",9.78338718414307
"LSTM",2022-02-11,2022-02-17,"chlorophyll-a",9.69469451904297
"LSTM",2022-02-11,2022-02-18,"chlorophyll-a",9.65792846679688
"LSTM",2022-02-11,2022-02-19,"chlorophyll-a",9.64180374145508
"LSTM",2022-02-11,2022-02-20,"chlorophyll-a",9.62893009185791
"LSTM",2022-02-11,2022-02-21,"chlorophyll-a",9.62006950378418
"LSTM",2022-02-11,2022-02-22,"chlorophyll-a",9.61275768280029
"LSTM",2022-02-11,2022-02-23,"chlorophyll-a",9.60597324371338
"LSTM",2022-02-11,2022-02-24,"chlorophyll-a",9.60041522979736
"LSTM",2022-02-11,2022-02-25,"chlorophyll-a",9.59786510467529
"LSTM",2022-02-11,2022-02-26,"chlorophyll-a",9.59619235992432
"LSTM",2022-02-11,2022-02-27,"chlorophyll-a",9.59481143951416
"LSTM",2022-02-11,2022-02-28,"chlorophyll-a",9.59420394897461
"LSTM",2022-02-11,2022-03-01,"chlorophyll-a",9.59379482269287
"LSTM",2022-02-11,2022-03-02,"chlorophyll-a",9.59354209899902
"LSTM",2022-02-11,2022-03-03,"chlorophyll-a",9.59334945678711
"LSTM",2022-02-12,2022-02-12,"chlorophyll-a",8.15517481818182
"LSTM",2022-02-12,2022-02-13,"chlorophyll-a",11.2296485900879
"LSTM",2022-02-12,2022-02-14,"chlorophyll-a",11.9841861724854
"LSTM",2022-02-12,2022-02-15,"chlorophyll-a",12.6529998779297
"LSTM",2022-02-12,2022-02-16,"chlorophyll-a",12.9789457321167
"LSTM",2022-02-12,2022-02-17,"chlorophyll-a",13.6954050064087
"LSTM",2022-02-12,2022-02-18,"chlorophyll-a",14.152494430542
"LSTM",2022-02-12,2022-02-19,"chlorophyll-a",13.3072996139526
"LSTM",2022-02-12,2022-02-20,"chlorophyll-a",13.9017992019653
"LSTM",2022-02-12,2022-02-21,"chlorophyll-a",14.8850030899048
"LSTM",2022-02-12,2022-02-22,"chlorophyll-a",15.3171310424805
"LSTM",2022-02-12,2022-02-23,"chlorophyll-a",15.7005577087402
"LSTM",2022-02-12,2022-02-24,"chlorophyll-a",15.9329080581665
"LSTM",2022-02-12,2022-02-25,"chlorophyll-a",15.9295253753662
"LSTM",2022-02-12,2022-02-26,"chlorophyll-a",15.7327346801758
"LSTM",2022-02-12,2022-02-27,"chlorophyll-a",15.7926807403564
"LSTM",2022-02-12,2022-02-28,"chlorophyll-a",15.8084564208984
"LSTM",2022-02-12,2022-03-01,"chlorophyll-a",15.7032833099365
"LSTM",2022-02-12,2022-03-02,"chlorophyll-a",15.8648405075073
"LSTM",2022-02-12,2022-03-03,"chlorophyll-a",15.9970302581787
"LSTM",2022-02-12,2022-03-04,"chlorophyll-a",16.185884475708
"LSTM",2022-02-13,2022-02-13,"chlorophyll-a",9.24811187412587
"LSTM",2022-02-13,2022-02-14,"chlorophyll-a",11.091383934021
"LSTM",2022-02-13,2022-02-15,"chlorophyll-a",11.3480167388916
"LSTM",2022-02-13,2022-02-16,"chlorophyll-a",12.1344423294067
"LSTM",2022-02-13,2022-02-17,"chlorophyll-a",12.8261280059814
"LSTM",2022-02-13,2022-02-18,"chlorophyll-a",13.1629829406738
"LSTM",2022-02-13,2022-02-19,"chlorophyll-a",13.8752927780151
"LSTM",2022-02-13,2022-02-20,"chlorophyll-a",14.3395042419434
"LSTM",2022-02-13,2022-02-21,"chlorophyll-a",13.5037698745728
"LSTM",2022-02-13,2022-02-22,"chlorophyll-a",14.0934066772461
"LSTM",2022-02-13,2022-02-23,"chlorophyll-a",15.0470523834229
"LSTM",2022-02-13,2022-02-24,"chlorophyll-a",15.4599285125732
"LSTM",2022-02-13,2022-02-25,"chlorophyll-a",15.8213815689087
"LSTM",2022-02-13,2022-02-26,"chlorophyll-a",16.0385475158691
"LSTM",2022-02-13,2022-02-27,"chlorophyll-a",16.0382957458496
"LSTM",2022-02-13,2022-02-28,"chlorophyll-a",15.8567199707031
"LSTM",2022-02-13,2022-03-01,"chlorophyll-a",15.9093170166016
"LSTM",2022-02-13,2022-03-02,"chlorophyll-a",15.9274139404297
"LSTM",2022-02-13,2022-03-03,"chlorophyll-a",15.8278961181641
"LSTM",2022-02-13,2022-03-04,"chlorophyll-a",15.9791870117188
"LSTM",2022-02-13,2022-03-05,"chlorophyll-a",16.103099822998
"LSTM",2022-02-14,2022-02-14,"chlorophyll-a",8.57340278472222
"LSTM",2022-02-14,2022-02-15,"chlorophyll-a",10.9909372329712
"LSTM",2022-02-14,2022-02-16,"chlorophyll-a",11.4564962387085
"LSTM",2022-02-14,2022-02-17,"chlorophyll-a",11.8187885284424
"LSTM",2022-02-14,2022-02-18,"chlorophyll-a",12.7219886779785
"LSTM",2022-02-14,2022-02-19,"chlorophyll-a",13.4704084396362
"LSTM",2022-02-14,2022-02-20,"chlorophyll-a",13.8130321502686
"LSTM",2022-02-14,2022-02-21,"chlorophyll-a",14.5106582641602
"LSTM",2022-02-14,2022-02-22,"chlorophyll-a",14.8732481002808
"LSTM",2022-02-14,2022-02-23,"chlorophyll-a",14.0493221282959
"LSTM",2022-02-14,2022-02-24,"chlorophyll-a",14.7290048599243
"LSTM",2022-02-14,2022-02-25,"chlorophyll-a",15.61439037323
"LSTM",2022-02-14,2022-02-26,"chlorophyll-a",15.9575691223145
"LSTM",2022-02-14,2022-02-27,"chlorophyll-a",16.2447681427002
"LSTM",2022-02-14,2022-02-28,"chlorophyll-a",16.4086971282959
"LSTM",2022-02-14,2022-03-01,"chlorophyll-a",16.3886222839355
"LSTM",2022-02-14,2022-03-02,"chlorophyll-a",16.2350425720215
"LSTM",2022-02-14,2022-03-03,"chlorophyll-a",16.2802314758301
"LSTM",2022-02-14,2022-03-04,"chlorophyll-a",16.2760314941406
"LSTM",2022-02-14,2022-03-05,"chlorophyll-a",16.2013893127441
"LSTM",2022-02-14,2022-03-06,"chlorophyll-a",16.3320426940918
"LSTM",2022-02-15,2022-02-15,"chlorophyll-a",8.96643353846154
"LSTM",2022-02-15,2022-02-16,"chlorophyll-a",10.8256521224976
"LSTM",2022-02-15,2022-02-17,"chlorophyll-a",10.9093341827393
"LSTM",2022-02-15,2022-02-18,"chlorophyll-a",11.3106021881104
"LSTM",2022-02-15,2022-02-19,"chlorophyll-a",11.6207447052002
"LSTM",2022-02-15,2022-02-20,"chlorophyll-a",12.5167026519775
"LSTM",2022-02-15,2022-02-21,"chlorophyll-a",13.2764539718628
"LSTM",2022-02-15,2022-02-22,"chlorophyll-a",13.6383190155029
"LSTM",2022-02-15,2022-02-23,"chlorophyll-a",14.3537826538086
"LSTM",2022-02-15,2022-02-24,"chlorophyll-a",14.7886323928833
"LSTM",2022-02-15,2022-02-25,"chlorophyll-a",13.987114906311
"LSTM",2022-02-15,2022-02-26,"chlorophyll-a",14.5760822296143
"LSTM",2022-02-15,2022-02-27,"chlorophyll-a",15.4413223266602
"LSTM",2022-02-15,2022-02-28,"chlorophyll-a",15.7927360534668
"LSTM",2022-02-15,2022-03-01,"chlorophyll-a",16.0877799987793
"LSTM",2022-02-15,2022-03-02,"chlorophyll-a",16.2598114013672
"LSTM",2022-02-15,2022-03-03,"chlorophyll-a",16.2573852539062
"LSTM",2022-02-15,2022-03-04,"chlorophyll-a",16.1167869567871
"LSTM",2022-02-15,2022-03-05,"chlorophyll-a",16.1578159332275
"LSTM",2022-02-15,2022-03-06,"chlorophyll-a",16.1694278717041
"LSTM",2022-02-15,2022-03-07,"chlorophyll-a",16.0944843292236
"LSTM",2022-02-16,2022-02-16,"chlorophyll-a",9.11571426428571
"LSTM",2022-02-16,2022-02-17,"chlorophyll-a",11.0184631347656
"LSTM",2022-02-16,2022-02-18,"chlorophyll-a",11.0173234939575
"LSTM",2022-02-16,2022-02-19,"chlorophyll-a",11.1273670196533
"LSTM",2022-02-16,2022-02-20,"chlorophyll-a",11.6031532287598
"LSTM",2022-02-16,2022-02-21,"chlorophyll-a",11.9605112075806
"LSTM",2022-02-16,2022-02-22,"chlorophyll-a",12.9200134277344
"LSTM",2022-02-16,2022-02-23,"chlorophyll-a",13.6962242126465
"LSTM",2022-02-16,2022-02-24,"chlorophyll-a",14.0468482971191
"LSTM",2022-02-16,2022-02-25,"chlorophyll-a",14.7322969436646
"LSTM",2022-02-16,2022-02-26,"chlorophyll-a",15.1132297515869
"LSTM",2022-02-16,2022-02-27,"chlorophyll-a",14.3322677612305
"LSTM",2022-02-16,2022-02-28,"chlorophyll-a",14.9340744018555
"LSTM",2022-02-16,2022-03-01,"chlorophyll-a",15.7368440628052
"LSTM",2022-02-16,2022-03-02,"chlorophyll-a",16.0445518493652
"LSTM",2022-02-16,2022-03-03,"chlorophyll-a",16.2975292205811
"LSTM",2022-02-16,2022-03-04,"chlorophyll-a",16.4411773681641
"LSTM",2022-02-16,2022-03-05,"chlorophyll-a",16.4324703216553
"LSTM",2022-02-16,2022-03-06,"chlorophyll-a",16.303337097168
"LSTM",2022-02-16,2022-03-07,"chlorophyll-a",16.3416004180908
"LSTM",2022-02-16,2022-03-08,"chlorophyll-a",16.3470611572266
"LSTM",2022-02-17,2022-02-17,"chlorophyll-a",10.8355555486111
"LSTM",2022-02-17,2022-02-18,"chlorophyll-a",11.4831686019897
"LSTM",2022-02-17,2022-02-19,"chlorophyll-a",11.3299646377563
"LSTM",2022-02-17,2022-02-20,"chlorophyll-a",11.3044910430908
"LSTM",2022-02-17,2022-02-21,"chlorophyll-a",11.4750108718872
"LSTM",2022-02-17,2022-02-22,"chlorophyll-a",12.0412998199463
"LSTM",2022-02-17,2022-02-23,"chlorophyll-a",12.4788293838501
"LSTM",2022-02-17,2022-02-24,"chlorophyll-a",13.4993171691895
"LSTM",2022-02-17,2022-02-25,"chlorophyll-a",14.2791976928711
"LSTM",2022-02-17,2022-02-26,"chlorophyll-a",14.6158752441406
"LSTM",2022-02-17,2022-02-27,"chlorophyll-a",15.2387046813965
"LSTM",2022-02-17,2022-02-28,"chlorophyll-a",15.5498847961426
"LSTM",2022-02-17,2022-03-01,"chlorophyll-a",14.821081161499
"LSTM",2022-02-17,2022-03-02,"chlorophyll-a",15.4424829483032
"LSTM",2022-02-17,2022-03-03,"chlorophyll-a",16.1646461486816
"LSTM",2022-02-17,2022-03-04,"chlorophyll-a",16.4266624450684
"LSTM",2022-02-17,2022-03-05,"chlorophyll-a",16.6378726959229
"LSTM",2022-02-17,2022-03-06,"chlorophyll-a",16.7539691925049
"LSTM",2022-02-17,2022-03-07,"chlorophyll-a",16.7358512878418
"LSTM",2022-02-17,2022-03-08,"chlorophyll-a",16.617919921875
"LSTM",2022-02-17,2022-03-09,"chlorophyll-a",16.6499404907227
"LSTM",2022-02-18,2022-02-18,"chlorophyll-a",11.5292253521127
"LSTM",2022-02-18,2022-02-19,"chlorophyll-a",11.4199113845825
"LSTM",2022-02-18,2022-02-20,"chlorophyll-a",11.5467853546143
"LSTM",2022-02-18,2022-02-21,"chlorophyll-a",11.3842420578003
"LSTM",2022-02-18,2022-02-22,"chlorophyll-a",11.3594779968262
"LSTM",2022-02-18,2022-02-23,"chlorophyll-a",11.52734375
"LSTM",2022-02-18,2022-02-24,"chlorophyll-a",12.109320640564
"LSTM",2022-02-18,2022-02-25,"chlorophyll-a",12.5483303070068
"LSTM",2022-02-18,2022-02-26,"chlorophyll-a",13.5924377441406
"LSTM",2022-02-18,2022-02-27,"chlorophyll-a",14.3735694885254
"LSTM",2022-02-18,2022-02-28,"chlorophyll-a",14.7025089263916
"LSTM",2022-02-18,2022-03-01,"chlorophyll-a",15.316104888916
"LSTM",2022-02-18,2022-03-02,"chlorophyll-a",15.619607925415
"LSTM",2022-02-18,2022-03-03,"chlorophyll-a",14.908712387085
"LSTM",2022-02-18,2022-03-04,"chlorophyll-a",15.50124168396
"LSTM",2022-02-18,2022-03-05,"chlorophyll-a",16.1860485076904
"LSTM",2022-02-18,2022-03-06,"chlorophyll-a",16.4285526275635
"LSTM",2022-02-18,2022-03-07,"chlorophyll-a",16.622631072998
"LSTM",2022-02-18,2022-03-08,"chlorophyll-a",16.7290916442871
"LSTM",2022-02-18,2022-03-09,"chlorophyll-a",16.7142524719238
"LSTM",2022-02-18,2022-03-10,"chlorophyll-a",16.6074447631836
"LSTM",2022-02-19,2022-02-19,"chlorophyll-a",11.7559440699301
"LSTM",2022-02-19,2022-02-20,"chlorophyll-a",11.3572664260864
"LSTM",2022-02-19,2022-02-21,"chlorophyll-a",11.5097160339355
"LSTM",2022-02-19,2022-02-22,"chlorophyll-a",11.6422700881958
"LSTM",2022-02-19,2022-02-23,"chlorophyll-a",11.4636478424072
"LSTM",2022-02-19,2022-02-24,"chlorophyll-a",11.4314832687378
"LSTM",2022-02-19,2022-02-25,"chlorophyll-a",11.616605758667
"LSTM",2022-02-19,2022-02-26,"chlorophyll-a",12.2306652069092
"LSTM",2022-02-19,2022-02-27,"chlorophyll-a",12.6883945465088
"LSTM",2022-02-19,2022-02-28,"chlorophyll-a",13.7437734603882
"LSTM",2022-02-19,2022-03-01,"chlorophyll-a",14.5089950561523
"LSTM",2022-02-19,2022-03-02,"chlorophyll-a",14.8252305984497
"LSTM",2022-02-19,2022-03-03,"chlorophyll-a",15.4050998687744
"LSTM",2022-02-19,2022-03-04,"chlorophyll-a",15.6811084747314
"LSTM",2022-02-19,2022-03-05,"chlorophyll-a",15.0211715698242
"LSTM",2022-02-19,2022-03-06,"chlorophyll-a",15.5740098953247
"LSTM",2022-02-19,2022-03-07,"chlorophyll-a",16.193302154541
"LSTM",2022-02-19,2022-03-08,"chlorophyll-a",16.4083480834961
"LSTM",2022-02-19,2022-03-09,"chlorophyll-a",16.5783023834229
"LSTM",2022-02-19,2022-03-10,"chlorophyll-a",16.6707439422607
"LSTM",2022-02-19,2022-03-11,"chlorophyll-a",16.6580371856689
"LSTM",2022-02-20,2022-02-20,"chlorophyll-a",12.5814788802817
"LSTM",2022-02-20,2022-02-21,"chlorophyll-a",11.7805662155151
"LSTM",2022-02-20,2022-02-22,"chlorophyll-a",11.5652589797974
"LSTM",2022-02-20,2022-02-23,"chlorophyll-a",11.7908782958984
"LSTM",2022-02-20,2022-02-24,"chlorophyll-a",11.9424266815186
"LSTM",2022-02-20,2022-02-25,"chlorophyll-a",11.7245111465454
"LSTM",2022-02-20,2022-02-26,"chlorophyll-a",11.6650991439819
"LSTM",2022-02-20,2022-02-27,"chlorophyll-a",11.9093570709229
"LSTM",2022-02-20,2022-02-28,"chlorophyll-a",12.5992383956909
"LSTM",2022-02-20,2022-03-01,"chlorophyll-a",13.1138048171997
"LSTM",2022-02-20,2022-03-02,"chlorophyll-a",14.1815986633301
"LSTM",2022-02-20,2022-03-03,"chlorophyll-a",14.9165258407593
"LSTM",2022-02-20,2022-03-04,"chlorophyll-a",15.2071886062622
"LSTM",2022-02-20,2022-03-05,"chlorophyll-a",15.7284669876099
"LSTM",2022-02-20,2022-03-06,"chlorophyll-a",15.9540958404541
"LSTM",2022-02-20,2022-03-07,"chlorophyll-a",15.3434238433838
"LSTM",2022-02-20,2022-03-08,"chlorophyll-a",15.8709936141968
"LSTM",2022-02-20,2022-03-09,"chlorophyll-a",16.4258422851562
"LSTM",2022-02-20,2022-03-10,"chlorophyll-a",16.6119194030762
"LSTM",2022-02-20,2022-03-11,"chlorophyll-a",16.7577171325684
"LSTM",2022-02-20,2022-03-12,"chlorophyll-a",16.8351974487305
"LSTM",2022-02-21,2022-02-21,"chlorophyll-a",12.2853846223776
"LSTM",2022-02-21,2022-02-22,"chlorophyll-a",12.4612827301025
"LSTM",2022-02-21,2022-02-23,"chlorophyll-a",11.9975700378418
"LSTM",2022-02-21,2022-02-24,"chlorophyll-a",11.776294708252
"LSTM",2022-02-21,2022-02-25,"chlorophyll-a",12.0239887237549
"LSTM",2022-02-21,2022-02-26,"chlorophyll-a",12.1840591430664
"LSTM",2022-02-21,2022-02-27,"chlorophyll-a",11.956413269043
"LSTM",2022-02-21,2022-02-28,"chlorophyll-a",11.8934640884399
"LSTM",2022-02-21,2022-03-01,"chlorophyll-a",12.1624813079834
"LSTM",2022-02-21,2022-03-02,"chlorophyll-a",12.8883199691772
"LSTM",2022-02-21,2022-03-03,"chlorophyll-a",13.4272632598877
"LSTM",2022-02-21,2022-03-04,"chlorophyll-a",14.4863338470459
"LSTM",2022-02-21,2022-03-05,"chlorophyll-a",15.1898288726807
"LSTM",2022-02-21,2022-03-06,"chlorophyll-a",15.4616069793701
"LSTM",2022-02-21,2022-03-07,"chlorophyll-a",15.9373989105225
"LSTM",2022-02-21,2022-03-08,"chlorophyll-a",16.1377506256104
"LSTM",2022-02-21,2022-03-09,"chlorophyll-a",15.575777053833
"LSTM",2022-02-21,2022-03-10,"chlorophyll-a",16.0730304718018
"LSTM",2022-02-21,2022-03-11,"chlorophyll-a",16.575569152832
"LSTM",2022-02-21,2022-03-12,"chlorophyll-a",16.7409553527832
"LSTM",2022-02-21,2022-03-13,"chlorophyll-a",16.8699474334717
"LSTM",2022-02-22,2022-02-22,"chlorophyll-a",12.9345454405594
"LSTM",2022-02-22,2022-02-23,"chlorophyll-a",13.2290935516357
"LSTM",2022-02-22,2022-02-24,"chlorophyll-a",12.7550535202026
"LSTM",2022-02-22,2022-02-25,"chlorophyll-a",12.2631340026855
"LSTM",2022-02-22,2022-02-26,"chlorophyll-a",12.0478572845459
"LSTM",2022-02-22,2022-02-27,"chlorophyll-a",12.3359413146973
"LSTM",2022-02-22,2022-02-28,"chlorophyll-a",12.5037279129028
"LSTM",2022-02-22,2022-03-01,"chlorophyll-a",12.2621059417725
"LSTM",2022-02-22,2022-03-02,"chlorophyll-a",12.1871013641357
"LSTM",2022-02-22,2022-03-03,"chlorophyll-a",12.4992265701294
"LSTM",2022-02-22,2022-03-04,"chlorophyll-a",13.2565965652466
"LSTM",2022-02-22,2022-03-05,"chlorophyll-a",13.8215112686157
"LSTM",2022-02-22,2022-03-06,"chlorophyll-a",14.853217124939
"LSTM",2022-02-22,2022-03-07,"chlorophyll-a",15.5140609741211
"LSTM",2022-02-22,2022-03-08,"chlorophyll-a",15.7620010375977
"LSTM",2022-02-22,2022-03-09,"chlorophyll-a",16.190055847168
"LSTM",2022-02-22,2022-03-10,"chlorophyll-a",16.360912322998
"LSTM",2022-02-22,2022-03-11,"chlorophyll-a",15.8438844680786
"LSTM",2022-02-22,2022-03-12,"chlorophyll-a",16.3144798278809
"LSTM",2022-02-22,2022-03-13,"chlorophyll-a",16.7707786560059
"LSTM",2022-02-22,2022-03-14,"chlorophyll-a",16.9169864654541
"LSTM",2022-02-23,2022-02-23,"chlorophyll-a",14.8408333402778
"LSTM",2022-02-23,2022-02-24,"chlorophyll-a",13.371021270752
"LSTM",2022-02-23,2022-02-25,"chlorophyll-a",13.3084840774536
"LSTM",2022-02-23,2022-02-26,"chlorophyll-a",12.8037614822388
"LSTM",2022-02-23,2022-02-27,"chlorophyll-a",12.2711772918701
"LSTM",2022-02-23,2022-02-28,"chlorophyll-a",12.0227718353271
"LSTM",2022-02-23,2022-03-01,"chlorophyll-a",12.3330888748169
"LSTM",2022-02-23,2022-03-02,"chlorophyll-a",12.5108337402344
"LSTM",2022-02-23,2022-03-03,"chlorophyll-a",12.2407569885254
"LSTM",2022-02-23,2022-03-04,"chlorophyll-a",12.150749206543
"LSTM",2022-02-23,2022-03-05,"chlorophyll-a",12.4657783508301
"LSTM",2022-02-23,2022-03-06,"chlorophyll-a",13.2511110305786
"LSTM",2022-02-23,2022-03-07,"chlorophyll-a",13.8111934661865
"LSTM",2022-02-23,2022-03-08,"chlorophyll-a",14.8326053619385
"LSTM",2022-02-23,2022-03-09,"chlorophyll-a",15.4681491851807
"LSTM",2022-02-23,2022-03-10,"chlorophyll-a",15.7012176513672
"LSTM",2022-02-23,2022-03-11,"chlorophyll-a",16.1087093353271
"LSTM",2022-02-23,2022-03-12,"chlorophyll-a",16.2656517028809
"LSTM",2022-02-23,2022-03-13,"chlorophyll-a",15.7776851654053
"LSTM",2022-02-23,2022-03-14,"chlorophyll-a",16.2053165435791
"LSTM",2022-02-23,2022-03-15,"chlorophyll-a",16.6227703094482
"LSTM",2022-02-24,2022-02-24,"chlorophyll-a",15.7490972152778
"LSTM",2022-02-24,2022-02-25,"chlorophyll-a",13.168399810791
"LSTM",2022-02-24,2022-02-26,"chlorophyll-a",13.5919523239136
"LSTM",2022-02-24,2022-02-27,"chlorophyll-a",13.5223608016968
"LSTM",2022-02-24,2022-02-28,"chlorophyll-a",13.0087699890137
"LSTM",2022-02-24,2022-03-01,"chlorophyll-a",12.4657640457153
"LSTM",2022-02-24,2022-03-02,"chlorophyll-a",12.2128772735596
"LSTM",2022-02-24,2022-03-03,"chlorophyll-a",12.5252056121826
"LSTM",2022-02-24,2022-03-04,"chlorophyll-a",12.7041282653809
"LSTM",2022-02-24,2022-03-05,"chlorophyll-a",12.4298000335693
"LSTM",2022-02-24,2022-03-06,"chlorophyll-a",12.3394565582275
"LSTM",2022-02-24,2022-03-07,"chlorophyll-a",12.6654186248779
"LSTM",2022-02-24,2022-03-08,"chlorophyll-a",13.4618062973022
"LSTM",2022-02-24,2022-03-09,"chlorophyll-a",14.0247058868408
"LSTM",2022-02-24,2022-03-10,"chlorophyll-a",15.0296640396118
"LSTM",2022-02-24,2022-03-11,"chlorophyll-a",15.6393032073975
"LSTM",2022-02-24,2022-03-12,"chlorophyll-a",15.85950756073
