"datetime","depth","variable","prediction","observation"
2023-12-27,2.75,"phyto",7.8776545218959,NA
2023-12-27,3,"phyto",6.23472801895364,NA
2023-12-27,3.25,"phyto",4.68982544215393,NA
2023-12-27,3.5,"phyto",3.63081186425636,NA
2023-12-27,3.75,"phyto",2.86716582930309,NA
2023-12-27,4,"phyto",2.46806639298452,NA
2023-12-27,4.25,"phyto",2.32307582011975,NA
2023-12-27,4.5,"phyto",2.22305129999115,NA
2023-12-27,4.75,"phyto",2.16774155058699,NA
2023-12-27,5,"phyto",2.06492374739637,NA
2023-12-27,5.25,"phyto",1.99929570626576,NA
2023-12-27,5.5,"phyto",1.96404036862937,NA
2023-12-27,5.75,"phyto",1.9396325741922,NA
2023-12-27,6,"phyto",1.94127083473682,NA
2023-12-27,6.25,"phyto",1.97232534984078,NA
2023-12-27,6.5,"phyto",2.01761605281594,NA
2023-12-27,6.75,"phyto",2.06520974310561,NA
2023-12-27,7,"phyto",2.12787947436812,NA
2023-12-27,7.25,"phyto",2.22707525578258,NA
2023-12-27,7.5,"phyto",2.32853228152098,NA
2023-12-27,7.75,"phyto",2.43902626744147,NA
2023-12-27,8,"phyto",2.57433591487735,NA
2023-12-27,8.25,"phyto",2.73634325169199,NA
2023-12-27,8.5,"phyto",2.91400109144851,NA
2023-12-27,8.75,"phyto",3.11219189770311,NA
2023-12-27,9,"phyto",3.32080143216929,NA
2023-12-27,9.25,"phyto",3.55178259108552,NA
2023-12-28,0,"phyto",36.9846718999959,NA
2023-12-28,0.25,"phyto",39.2165760243026,NA
2023-12-28,0.5,"phyto",40.1148195300536,NA
2023-12-28,0.75,"phyto",35.1848992576979,NA
2023-12-28,1,"phyto",25.1185930160513,NA
2023-12-28,1.25,"phyto",20.7895303964721,NA
2023-12-28,1.5,"phyto",16.4898594178927,NA
2023-12-28,1.75,"phyto",15.3295345475874,NA
2023-12-28,2,"phyto",14.4719533620781,NA
2023-12-28,2.25,"phyto",10.8775503496287,NA
2023-12-28,2.5,"phyto",8.70721286057146,NA
2023-12-28,2.75,"phyto",7.27080279318427,NA
2023-12-28,3,"phyto",5.84571602185653,NA
2023-12-28,3.25,"phyto",4.48385725457309,NA
2023-12-28,3.5,"phyto",3.43774874177614,NA
2023-12-28,3.75,"phyto",2.6422024252375,NA
2023-12-28,4,"phyto",2.23277069570888,NA
2023-12-28,4.25,"phyto",2.16623783790119,NA
2023-12-28,4.5,"phyto",2.10039330678181,NA
2023-12-28,4.75,"phyto",2.04998440076501,NA
2023-12-28,5,"phyto",1.96513645719384,NA
2023-12-28,5.25,"phyto",1.87530566752618,NA
2023-12-28,5.5,"phyto",1.83234818649647,NA
2023-12-28,5.75,"phyto",1.83917950491719,NA
2023-12-28,6,"phyto",1.79289870546635,NA
2023-12-28,6.25,"phyto",1.7967516124508,NA
2023-12-28,6.5,"phyto",1.83479110494129,NA
2023-12-28,6.75,"phyto",1.87914536285381,NA
2023-12-28,7,"phyto",1.93989951140746,NA
2023-12-28,7.25,"phyto",2.02684890154456,NA
2023-12-28,7.5,"phyto",2.1207066924658,NA
2023-12-28,7.75,"phyto",2.2221355672123,NA
2023-12-28,8,"phyto",2.34710122916441,NA
2023-12-28,8.25,"phyto",2.49763028441044,NA
2023-12-28,8.5,"phyto",2.66221499956548,NA
2023-12-28,8.75,"phyto",2.84442625857834,NA
2023-12-28,9,"phyto",3.04365905434987,NA
2023-12-28,9.25,"phyto",3.26409687461375,NA
2023-12-29,0,"phyto",36.8618642225597,NA
2023-12-29,0.25,"phyto",38.9753109548071,NA
2023-12-29,0.5,"phyto",39.352261815542,NA
2023-12-29,0.75,"phyto",33.1082660503752,NA
2023-12-29,1,"phyto",30.3499794892001,NA
2023-12-29,1.25,"phyto",21.5238105554125,NA
2023-12-29,1.5,"phyto",18.0611570069756,NA
2023-12-29,1.75,"phyto",13.9922910565719,NA
2023-12-29,2,"phyto",11.8121548876548,NA
2023-12-29,2.25,"phyto",10.4295920734416,NA
2023-12-29,2.5,"phyto",8.84199406419205,NA
2023-12-29,2.75,"phyto",7.57919982946773,NA
2023-12-29,3,"phyto",5.84425026978866,NA
2023-12-29,3.25,"phyto",4.29939564326667,NA
2023-12-29,3.5,"phyto",3.2631186938763,NA
2023-12-29,3.75,"phyto",2.55645420487659,NA
2023-12-29,4,"phyto",2.1406444052665,NA
2023-12-29,4.25,"phyto",1.98580813862943,NA
2023-12-29,4.5,"phyto",1.91541021782113,NA
2023-12-29,4.75,"phyto",1.86782541388856,NA
2023-12-29,5,"phyto",1.79424896795908,NA
2023-12-29,5.25,"phyto",1.71422211933973,NA
2023-12-29,5.5,"phyto",1.67336458659449,NA
2023-12-29,5.75,"phyto",1.66619356393317,NA
2023-12-29,6,"phyto",1.6379723664137,NA
2023-12-29,6.25,"phyto",1.63839050396166,NA
2023-12-29,6.5,"phyto",1.66886186482707,NA
2023-12-29,6.75,"phyto",1.7094361206883,NA
2023-12-29,7,"phyto",1.76670409708376,NA
2023-12-29,7.25,"phyto",1.84477845191736,NA
2023-12-29,7.5,"phyto",1.93079924464437,NA
2023-12-29,7.75,"phyto",2.02453379004358,NA
2023-12-29,8,"phyto",2.13999989645144,NA
2023-12-29,8.25,"phyto",2.27783827835564,NA
2023-12-29,8.5,"phyto",2.42940831318159,NA
2023-12-29,8.75,"phyto",2.59729016983543,NA
2023-12-29,9,"phyto",2.78177824921286,NA
2023-12-29,9.25,"phyto",2.98564105244102,NA
2023-12-30,0,"phyto",36.1660219612379,NA
2023-12-30,0.25,"phyto",37.9142465202827,NA
2023-12-30,0.5,"phyto",38.4305559878316,NA
2023-12-30,0.75,"phyto",37.1757589152721,NA
2023-12-30,1,"phyto",30.4076583962456,NA
2023-12-30,1.25,"phyto",20.687252453864,NA
2023-12-30,1.5,"phyto",16.658898763792,NA
2023-12-30,1.75,"phyto",12.4569418834979,NA
2023-12-30,2,"phyto",9.82269904772993,NA
2023-12-30,2.25,"phyto",9.28955581872887,NA
2023-12-30,2.5,"phyto",8.43634875156832,NA
2023-12-30,2.75,"phyto",7.41554757328759,NA
2023-12-30,3,"phyto",6.42211998566899,NA
2023-12-30,3.25,"phyto",4.69901593478423,NA
2023-12-30,3.5,"phyto",3.42808427536,NA
2023-12-30,3.75,"phyto",2.53658868110402,NA
2023-12-30,4,"phyto",2.22380829357549,NA
2023-12-30,4.25,"phyto",2.00417852992773,NA
2023-12-30,4.5,"phyto",1.85541781896395,NA
2023-12-30,4.75,"phyto",1.75533323747622,NA
2023-12-30,5,"phyto",1.68275712752027,NA
2023-12-30,5.25,"phyto",1.63042226630102,NA
2023-12-30,5.5,"phyto",1.60065217877267,NA
2023-12-30,5.75,"phyto",1.60300479698644,NA
2023-12-30,6,"phyto",1.55329041896344,NA
2023-12-30,6.25,"phyto",1.50698524446362,NA
2023-12-30,6.5,"phyto",1.52267948446632,NA
2023-12-30,6.75,"phyto",1.56628424734045,NA
2023-12-30,7,"phyto",1.60989173816594,NA
2023-12-30,7.25,"phyto",1.67523683694917,NA
2023-12-30,7.5,"phyto",1.75379949138695,NA
2023-12-30,7.75,"phyto",1.8405432456426,NA
2023-12-30,8,"phyto",1.94659629167591,NA
2023-12-30,8.25,"phyto",2.07200895940308,NA
2023-12-30,8.5,"phyto",2.21075658944815,NA
2023-12-30,8.75,"phyto",2.36454295975082,NA
2023-12-30,9,"phyto",2.53311260855637,NA
2023-12-30,9.25,"phyto",2.72147438657771,NA
2023-12-31,0,"phyto",35.5594976612623,NA
2023-12-31,0.25,"phyto",37.5287537883714,NA
2023-12-31,0.5,"phyto",38.7949276308256,NA
2023-12-31,0.75,"phyto",39.0115475773807,NA
2023-12-31,1,"phyto",32.3244297295193,NA
2023-12-31,1.25,"phyto",20.6531867597374,NA
2023-12-31,1.5,"phyto",15.480175560183,NA
2023-12-31,1.75,"phyto",11.213426367462,NA
2023-12-31,2,"phyto",9.09549507688687,NA
2023-12-31,2.25,"phyto",8.52378791907006,NA
2023-12-31,2.5,"phyto",7.86593465036847,NA
2023-12-31,2.75,"phyto",7.13438101183471,NA
2023-12-31,3,"phyto",6.38719356373513,NA
2023-12-31,3.25,"phyto",4.87416725727424,NA
2023-12-31,3.5,"phyto",3.59793617194822,NA
2023-12-31,3.75,"phyto",2.62923742098893,NA
2023-12-31,4,"phyto",2.27359216636545,NA
2023-12-31,4.25,"phyto",2.01687878505739,NA
2023-12-31,4.5,"phyto",1.83298724298259,NA
2023-12-31,4.75,"phyto",1.7033330650088,NA
2023-12-31,5,"phyto",1.61163805218994,NA
2023-12-31,5.25,"phyto",1.54831066895145,NA
2023-12-31,5.5,"phyto",1.50382914414142,NA
2023-12-31,5.75,"phyto",1.47135499001811,NA
2023-12-31,6,"phyto",1.44744168002036,NA
2023-12-31,6.25,"phyto",1.43450633782805,NA
2023-12-31,6.5,"phyto",1.43854056936967,NA
2023-12-31,6.75,"phyto",1.46243502110735,NA
2023-12-31,7,"phyto",1.506639366177,NA
2023-12-31,7.25,"phyto",1.55093208691718,NA
2023-12-31,7.5,"phyto",1.61636238371985,NA
2023-12-31,7.75,"phyto",1.70223443450978,NA
2023-12-31,8,"phyto",1.78361977725117,NA
2023-12-31,8.25,"phyto",1.88639071366455,NA
2023-12-31,8.5,"phyto",2.01120388848295,NA
2023-12-31,8.75,"phyto",2.15153882526104,NA
2023-12-31,9,"phyto",2.30586071532561,NA
2023-12-31,9.25,"phyto",2.47693744773398,NA
2023-11-27,0,"din",2.18105683471371,NA
2023-11-27,0.25,"din",2.18105683471371,NA
2023-11-27,0.5,"din",2.18105683471371,NA
2023-11-27,0.75,"din",2.18105683471371,NA
2023-11-27,1,"din",2.18105683471371,NA
2023-11-27,1.25,"din",2.18105683471371,NA
2023-11-27,1.5,"din",2.18105683471371,NA
2023-11-27,1.75,"din",2.18105683471371,NA
2023-11-27,2,"din",2.18105683471371,NA
2023-11-27,2.25,"din",2.18105683471371,NA
2023-11-27,2.5,"din",2.18105683471371,NA
2023-11-27,2.75,"din",2.18105683471371,NA
2023-11-27,3,"din",2.18105683471371,NA
2023-11-27,3.25,"din",2.18105683471371,NA
2023-11-27,3.5,"din",2.18105683471371,NA
2023-11-27,3.75,"din",2.18105683471371,NA
2023-11-27,4,"din",2.18105683471371,NA
2023-11-27,4.25,"din",2.18105683471371,NA
2023-11-27,4.5,"din",2.18105683471371,NA
2023-11-27,4.75,"din",2.18105683471371,NA
2023-11-27,5,"din",2.18105683471371,NA
2023-11-27,5.25,"din",2.18105683471371,NA
2023-11-27,5.5,"din",2.18105683471371,NA
2023-11-27,5.75,"din",2.18105683471371,NA
2023-11-27,6,"din",2.18105683471371,NA
2023-11-27,6.25,"din",2.18105683471371,NA
2023-11-27,6.5,"din",2.18105683471371,NA
2023-11-27,6.75,"din",2.18105683471371,NA
2023-11-27,7,"din",2.18105683471371,NA
2023-11-27,7.25,"din",2.18105683471371,NA
2023-11-27,7.5,"din",2.18105683471371,NA
2023-11-27,7.75,"din",2.18105683471371,NA
2023-11-27,8,"din",2.18105683471371,NA
2023-11-27,8.25,"din",2.18105683471371,NA
2023-11-27,8.5,"din",2.18105683471371,NA
2023-11-27,8.75,"din",2.18105683471371,NA
2023-11-27,9,"din",2.18105683471371,NA
2023-11-27,9.25,"din",2.18105683471371,NA
2023-11-28,0,"din",2.07232574646504,NA
2023-11-28,0.25,"din",2.0712933572175,NA
2023-11-28,0.5,"din",2.07219140448633,NA
2023-11-28,0.75,"din",2.08001058494635,NA
2023-11-28,1,"din",2.09918195346377,NA
2023-11-28,1.25,"din",2.18362521546789,NA
2023-11-28,1.5,"din",2.21811306125019,NA
2023-11-28,1.75,"din",2.2281637266306,NA
2023-11-28,2,"din",2.2302663482548,NA
2023-11-28,2.25,"din",2.2310837837077,NA
2023-11-28,2.5,"din",2.23157989764589,NA
2023-11-28,2.75,"din",2.231893959351,NA
2023-11-28,3,"din",2.2320804514777,NA
2023-11-28,3.25,"din",2.23176083576964,NA
2023-11-28,3.5,"din",2.23138720383455,NA
2023-11-28,3.75,"din",2.23109920180926,NA
2023-11-28,4,"din",2.23126827638463,NA
2023-11-28,4.25,"din",2.23146239158898,NA
2023-11-28,4.5,"din",2.23158814216478,NA
2023-11-28,4.75,"din",2.23165585350413,NA
2023-11-28,5,"din",2.23168792659653,NA
2023-11-28,5.25,"din",2.2317048933146,NA
2023-11-28,5.5,"din",2.23171210750016,NA
2023-11-28,5.75,"din",2.2317168903747,NA
2023-11-28,6,"din",2.23172853825293,NA
2023-11-28,6.25,"din",2.23175558996183,NA
2023-11-28,6.5,"din",2.23180397834295,NA
2023-11-28,6.75,"din",2.23186904932071,NA
2023-11-28,7,"din",2.23194794567102,NA
2023-11-28,7.25,"din",2.23204285408139,NA
2023-11-28,7.5,"din",2.23216709836072,NA
2023-11-28,7.75,"din",2.23234167760079,NA
2023-11-28,8,"din",2.23257313724307,NA
2023-11-28,8.25,"din",2.2328743903599,NA
2023-11-28,8.5,"din",2.23332690851356,NA
2023-11-28,8.75,"din",2.23392179259339,NA
2023-11-28,9,"din",2.23454800871727,NA
2023-11-28,9.25,"din",2.23516140754021,NA
2023-11-29,0,"din",1.97004087145518,NA
2023-11-29,0.25,"din",1.96889886112375,NA
2023-11-29,0.5,"din",1.97178416292118,NA
2023-11-29,0.75,"din",1.98603634856684,NA
2023-11-29,1,"din",2.05031213118381,NA
2023-11-29,1.25,"din",2.1985703336903,NA
2023-11-29,1.5,"din",2.25171063915778,NA
2023-11-29,1.75,"din",2.26958427262826,NA
2023-11-29,2,"din",2.27339508841233,NA
2023-11-29,2.25,"din",2.27473546582905,NA
2023-11-29,2.5,"din",2.27599907981655,NA
2023-11-29,2.75,"din",2.2769573178104,NA
2023-11-29,3,"din",2.27746106649183,NA
2023-11-29,3.25,"din",2.27701670062558,NA
2023-11-29,3.5,"din",2.27616894450346,NA
2023-11-29,3.75,"din",2.27554760963968,NA
2023-11-29,4,"din",2.27572079461021,NA
2023-11-29,4.25,"din",2.27609094162206,NA
2023-11-29,4.5,"din",2.27644848682424,NA
2023-11-29,4.75,"din",2.2767111515707,NA
2023-11-29,5,"din",2.27687132789788,NA
2023-11-29,5.25,"din",2.2769575496508,NA
2023-11-29,5.5,"din",2.27699970762679,NA
2023-11-29,5.75,"din",2.27703035528743,NA
2023-11-29,6,"din",2.27708143756196,NA
2023-11-29,6.25,"din",2.27717887508763,NA
2023-11-29,6.5,"din",2.27733848254048,NA
2023-11-29,6.75,"din",2.27756163702001,NA
2023-11-29,7,"din",2.2778492459339,NA
2023-11-29,7.25,"din",2.27821374431165,NA
2023-11-29,7.5,"din",2.27868082976734,NA
2023-11-29,7.75,"din",2.27928506640849,NA
2023-11-29,8,"din",2.28005352659937,NA
2023-11-29,8.25,"din",2.28103912452916,NA
2023-11-29,8.5,"din",2.28221837690352,NA
2023-11-29,8.75,"din",2.28345762642971,NA
2023-11-29,9,"din",2.28527548434515,NA
2023-11-29,9.25,"din",2.28686227809692,NA
2023-11-30,0,"din",1.88533703533353,NA
2023-11-30,0.25,"din",1.88463851792552,NA
2023-11-30,0.5,"din",1.89171946169736,NA
2023-11-30,0.75,"din",1.92597420116003,NA
2023-11-30,1,"din",2.00882081248902,NA
2023-11-30,1.25,"din",2.20969033595793,NA
2023-11-30,1.5,"din",2.27840194458791,NA
2023-11-30,1.75,"din",2.30479946287664,NA
2023-11-30,2,"din",2.31077775155401,NA
2023-11-30,2.25,"din",2.31267037106976,NA
2023-11-30,2.5,"din",2.3146012913404,NA
2023-11-30,2.75,"din",2.31620186021771,NA
2023-11-30,3,"din",2.3172068342427,NA
2023-11-30,3.25,"din",2.31689027337259,NA
2023-11-30,3.5,"din",2.31572406198491,NA
2023-11-30,3.75,"din",2.31475571285403,NA
2023-11-30,4,"din",2.31494823248942,NA
2023-11-30,4.25,"din",2.31543785554064,NA
2023-11-30,4.5,"din",2.31598039107077,NA
2023-11-30,4.75,"din",2.31644603992415,NA
2023-11-30,5,"din",2.31678635232176,NA
2023-11-30,5.25,"din",2.31700786584106,NA
2023-11-30,5.5,"din",2.31714576455584,NA
2023-11-30,5.75,"din",2.31725224225626,NA
2023-11-30,6,"din",2.31738408416141,NA
2023-11-30,6.25,"din",2.31759046276728,NA
2023-11-30,6.5,"din",2.31790549068316,NA
2023-11-30,6.75,"din",2.31834494586559,NA
2023-11-30,7,"din",2.31890877602458,NA
2023-11-30,7.25,"din",2.31962108716809,NA
2023-11-30,7.5,"din",2.32051828624321,NA
2023-11-30,7.75,"din",2.32165766083249,NA
2023-11-30,8,"din",2.32304144953349,NA
2023-11-30,8.25,"din",2.32473012192775,NA
2023-11-30,8.5,"din",2.32657802317183,NA
2023-11-30,8.75,"din",2.32834210288127,NA
2023-11-30,9,"din",2.33107460176542,NA
2023-11-30,9.25,"din",2.33339751143521,NA
2023-12-01,0,"din",1.82411826309223,NA
2023-12-01,0.25,"din",1.82364327351566,NA
2023-12-01,0.5,"din",1.83491572160267,NA
2023-12-01,0.75,"din",1.91040449711636,NA
2023-12-01,1,"din",2.01204574710581,NA
2023-12-01,1.25,"din",2.19427044375612,NA
2023-12-01,1.5,"din",2.2814129972204,NA
2023-12-01,1.75,"din",2.32649531429812,NA
2023-12-01,2,"din",2.33908786966775,NA
2023-12-01,2.25,"din",2.3444473657338,NA
2023-12-01,2.5,"din",2.34802153092866,NA
2023-12-01,2.75,"din",2.35050942347329,NA
2023-12-01,3,"din",2.35195219471149,NA
2023-12-01,3.25,"din",2.35209485276866,NA
2023-12-01,3.5,"din",2.35098754316218,NA
2023-12-01,3.75,"din",2.34993729362232,NA
2023-12-01,4,"din",2.35005950662612,NA
2023-12-01,4.25,"din",2.35059174962011,NA
2023-12-01,4.5,"din",2.35127882376694,NA
2023-12-01,4.75,"din",2.35194417880189,NA
2023-12-01,5,"din",2.35249753162769,NA
2023-12-01,5.25,"din",2.35291635974862,NA
2023-12-01,5.5,"din",2.35322833592666,NA
2023-12-01,5.75,"din",2.35349225554571,NA
2023-12-01,6,"din",2.35378058538761,NA
2023-12-01,6.25,"din",2.35416258104041,NA
2023-12-01,6.5,"din",2.35469011695766,NA
2023-12-01,6.75,"din",2.35539362889632,NA
2023-12-01,7,"din",2.35628993134177,NA
2023-12-01,7.25,"din",2.35740317932726,NA
2023-12-01,7.5,"din",2.35877128872053,NA
2023-12-01,7.75,"din",2.36042365468839,NA
2023-12-01,8,"din",2.36238684176423,NA
2023-12-01,8.25,"din",2.3647192857984,NA
2023-12-01,8.5,"din",2.36713854933203,NA
2023-12-01,8.75,"din",2.36932450123291,NA
2023-12-01,9,"din",2.37272352981532,NA
2023-12-01,9.25,"din",2.37555427220655,NA
2023-12-02,0,"din",1.78939765811042,NA
2023-12-02,0.25,"din",1.79975141186216,NA
2023-12-02,0.5,"din",1.83993538949383,NA
2023-12-02,0.75,"din",1.95647901263929,NA
2023-12-02,1,"din",2.02804394088019,NA
2023-12-02,1.25,"din",2.203332794038,NA
2023-12-02,1.5,"din",2.30504646237982,NA
2023-12-02,1.75,"din",2.33833499019901,NA
2023-12-02,2,"din",2.35684160766269,NA
2023-12-02,2.25,"din",2.36860453223953,NA
2023-12-02,2.5,"din",2.3757998946903,NA
2023-12-02,2.75,"din",2.3801617172219,NA
2023-12-02,3,"din",2.38253826800694,NA
2023-12-02,3.25,"din",2.38347192749716,NA
2023-12-02,3.5,"din",2.3827557932317,NA
2023-12-02,3.75,"din",2.38185222356814,NA
2023-12-02,4,"din",2.38196368107973,NA
2023-12-02,4.25,"din",2.38250900983815,NA
2023-12-02,4.5,"din",2.38327835495125,NA
2023-12-02,4.75,"din",2.38409581773837,NA
2023-12-02,5,"din",2.3848488754369,NA
2023-12-02,5.25,"din",2.38548607507831,NA
2023-12-02,5.5,"din",2.38601834419331,NA
2023-12-02,5.75,"din",2.38649862623373,NA
2023-12-02,6,"din",2.3870035218557,NA
2023-12-02,6.25,"din",2.38761338530701,NA
2023-12-02,6.5,"din",2.3883940650069,NA
2023-12-02,6.75,"din",2.38939444289974,NA
2023-12-02,7,"din",2.39064766624989,NA
2023-12-02,7.25,"din",2.39218728213846,NA
2023-12-02,7.5,"din",2.39404141931076,NA
2023-12-02,7.75,"din",2.3962105715566,NA
2023-12-02,8,"din",2.39869916888181,NA
2023-12-02,8.25,"din",2.40156094737731,NA
2023-12-02,8.5,"din",2.4044248749607,NA
2023-12-02,8.75,"din",2.4069202468174,NA
2023-12-02,9,"din",2.4107771659269,NA
2023-12-02,9.25,"din",2.41394275443833,NA
2023-12-03,0,"din",1.76750932003102,NA
2023-12-03,0.25,"din",1.77436752802992,NA
2023-12-03,0.5,"din",1.8030650308312,NA
2023-12-03,0.75,"din",1.90897396019784,NA
2023-12-03,1,"din",2.11459451563054,NA
2023-12-03,1.25,"din",2.22052744102195,NA
2023-12-03,1.5,"din",2.29322506533953,NA
2023-12-03,1.75,"din",2.35306522752331,NA
2023-12-03,2,"din",2.37080661827521,NA
2023-12-03,2.25,"din",2.39284476427895,NA
2023-12-03,2.5,"din",2.40303248138654,NA
2023-12-03,2.75,"din",2.40860992824264,NA
2023-12-03,3,"din",2.41140138796211,NA
2023-12-03,3.25,"din",2.41215922776607,NA
2023-12-03,3.5,"din",2.41157265437335,NA
2023-12-03,3.75,"din",2.41076267294895,NA
2023-12-03,4,"din",2.41101514472404,NA
2023-12-03,4.25,"din",2.41166245848817,NA
2023-12-03,4.5,"din",2.4125318445837,NA
2023-12-03,4.75,"din",2.41348136153869,NA
2023-12-03,5,"din",2.4144116623103,NA
2023-12-03,5.25,"din",2.41526282602749,NA
2023-12-03,5.5,"din",2.4160335545846,NA
2023-12-03,5.75,"din",2.41676547164243,NA
2023-12-03,6,"din",2.41753027340076,NA
2023-12-03,6.25,"din",2.41841148988329,NA
2023-12-03,6.5,"din",2.41948375588051,NA
2023-12-03,6.75,"din",2.4208103890108,NA
2023-12-03,7,"din",2.42243474514152,NA
2023-12-03,7.25,"din",2.42439386676837,NA
2023-12-03,7.5,"din",2.42670595071791,NA
2023-12-03,7.75,"din",2.42934597724261,NA
2023-12-03,8,"din",2.43229779268232,NA
2023-12-03,8.25,"din",2.43560806130995,NA
2023-12-03,8.5,"din",2.43883179155235,NA
2023-12-03,8.75,"din",2.44156263202261,NA
2023-12-03,9,"din",2.44573650072897,NA
2023-12-03,9.25,"din",2.44911875597761,NA
2023-12-04,0,"din",1.75578244643987,0.690401258851298
2023-12-04,0.25,"din",1.75968605183625,NA
2023-12-04,0.5,"din",1.7778264187921,NA
2023-12-04,0.75,"din",1.84857755464478,NA
2023-12-04,1,"din",2.12008835932941,NA
2023-12-04,1.25,"din",2.25699840063377,NA
2023-12-04,1.5,"din",2.33224256829958,0.602710821829626
2023-12-04,1.75,"din",2.38572960774942,NA
2023-12-04,2,"din",2.39414782317714,NA
2023-12-04,2.25,"din",2.41710521052212,NA
2023-12-04,2.5,"din",2.42866186360969,NA
2023-12-04,2.75,"din",2.43487474982517,NA
2023-12-04,3,"din",2.43766974138796,NA
2023-12-04,3.25,"din",2.4383518566815,NA
2023-12-04,3.5,"din",2.43772913972271,NA
2023-12-04,3.75,"din",2.43690430672677,0.579536513840212
2023-12-04,4,"din",2.4373358059176,NA
2023-12-04,4.25,"din",2.43812929082123,NA
2023-12-04,4.5,"din",2.43916775816422,NA
2023-12-04,4.75,"din",2.44029172305362,NA
2023-12-04,5,"din",2.44141313706945,0.420284672054932
2023-12-04,5.25,"din",2.44248099229914,NA
2023-12-04,5.5,"din",2.44349704204725,NA
2023-12-04,5.75,"din",2.44449755210598,NA
2023-12-04,6,"din",2.4455479847423,0.491846076818539
2023-12-04,6.25,"din",2.44672954493931,NA
2023-12-04,6.5,"din",2.44811871360937,NA
2023-12-04,6.75,"din",2.44978666585326,NA
2023-12-04,7,"din",2.45178111007274,NA
2023-12-04,7.25,"din",2.45413872041953,NA
2023-12-04,7.5,"din",2.45686730399119,NA
2023-12-04,7.75,"din",2.45991960914607,NA
2023-12-04,8,"din",2.46326303026354,0.491846076818539
2023-12-04,8.25,"din",2.46693941447911,NA
2023-12-04,8.5,"din",2.47044544862113,NA
2023-12-04,8.75,"din",2.47335022928006,NA
2023-12-04,9,"din",2.47773962316837,0.586581789571561
2023-12-04,9.25,"din",2.48125711826313,NA
2023-12-05,0,"din",1.74998023875934,NA
2023-12-05,0.25,"din",1.7530382640073,NA
2023-12-05,0.5,"din",1.76825920963581,NA
2023-12-05,0.75,"din",1.83958303123603,NA
2023-12-05,1,"din",2.11013516160046,NA
2023-12-05,1.25,"din",2.2750867487899,NA
2023-12-05,1.5,"din",2.37016103319614,NA
2023-12-05,1.75,"din",2.39279732472902,NA
2023-12-05,2,"din",2.41229244402584,NA
2023-12-05,2.25,"din",2.43848911844881,NA
2023-12-05,2.5,"din",2.45144378642987,NA
2023-12-05,2.75,"din",2.45808539119956,NA
2023-12-05,3,"din",2.46176486055309,NA
2023-12-05,3.25,"din",2.46263397410894,NA
2023-12-05,3.5,"din",2.46165790315148,NA
2023-12-05,3.75,"din",2.46033587931306,NA
2023-12-05,4,"din",2.4608882249806,NA
2023-12-05,4.25,"din",2.46202230417226,NA
2023-12-05,4.5,"din",2.46342354574951,NA
2023-12-05,4.75,"din",2.46500960068713,NA
2023-12-05,5,"din",2.466301959164,NA
2023-12-05,5.25,"din",2.46742520503147,NA
2023-12-05,5.5,"din",2.46865089042904,NA
2023-12-05,5.75,"din",2.46992334077819,NA
2023-12-05,6,"din",2.47127178758337,NA
2023-12-05,6.25,"din",2.472767640296,NA
2023-12-05,6.5,"din",2.47448351255851,NA
2023-12-05,6.75,"din",2.47649333532699,NA
2023-12-05,7,"din",2.47884464015194,NA
2023-12-05,7.25,"din",2.48157082339352,NA
2023-12-05,7.5,"din",2.48466912074918,NA
2023-12-05,7.75,"din",2.48807312961423,NA
2023-12-05,8,"din",2.49173787291634,NA
2023-12-05,8.25,"din",2.49570292979477,NA
2023-12-05,8.5,"din",2.49942141664082,NA
2023-12-05,8.75,"din",2.50244769516929,NA
2023-12-05,9,"din",2.50697355741994,NA
2023-12-05,9.25,"din",2.510566293208,NA
2023-12-06,0,"din",1.7469404275809,NA
2023-12-06,0.25,"din",1.74990161030922,NA
2023-12-06,0.5,"din",1.76671926084763,NA
2023-12-06,0.75,"din",1.85982402074956,NA
2023-12-06,1,"din",2.13770552767958,NA
2023-12-06,1.25,"din",2.26747563099908,NA
2023-12-06,1.5,"din",2.35415508980819,NA
2023-12-06,1.75,"din",2.39779983202862,NA
2023-12-06,2,"din",2.42679920787516,NA
2023-12-06,2.25,"din",2.45076845219544,NA
2023-12-06,2.5,"din",2.46587731592771,NA
2023-12-06,2.75,"din",2.47452843371529,NA
2023-12-06,3,"din",2.48192927357885,NA
2023-12-06,3.25,"din",2.48414365955797,NA
2023-12-06,3.5,"din",2.48335857555523,NA
2023-12-06,3.75,"din",2.48212877016528,NA
2023-12-06,4,"din",2.48234560243118,NA
2023-12-06,4.25,"din",2.48371125773961,NA
2023-12-06,4.5,"din",2.48535732743839,NA
2023-12-06,4.75,"din",2.48702594340279,NA
2023-12-06,5,"din",2.48875631017882,NA
2023-12-06,5.25,"din",2.49008915044512,NA
2023-12-06,5.5,"din",2.49165170634363,NA
2023-12-06,5.75,"din",2.49342853490347,NA
2023-12-06,6,"din",2.4949477060415,NA
2023-12-06,6.25,"din",2.49671069354674,NA
2023-12-06,6.5,"din",2.49874372176807,NA
2023-12-06,6.75,"din",2.50108719044222,NA
2023-12-06,7,"din",2.50377654975271,NA
2023-12-06,7.25,"din",2.50683877777679,NA
2023-12-06,7.5,"din",2.51026088335246,NA
2023-12-06,7.75,"din",2.51396053057621,NA
2023-12-06,8,"din",2.51788346724753,NA
2023-12-06,8.25,"din",2.52206880685794,NA
