"datetime","PAR_umolm2s_mean","Temp_C_mean","SRP_ugL","DIN_ugL","Chla_ugL_mean","Flag_PAR_umolm2s_mean","Flag_Temp_C_mean","Flag_SRP_ugL","Flag_DIN_ugL","Flag_Chla_ugL_mean"
2019-05-10,465.21,21.306875,10,5,4.346875,0,0,1,1,0
2019-05-11,212.67,21.9856923076923,10,6,4.6472027972028,0,0,1,1,0
2019-05-12,259.66,21.3837832167832,10,7,6.05636364335664,0,0,1,1,0
2019-05-13,392.68,21.2186363636364,10,8,5.23846153846154,0,0,0,0,0
2019-05-14,425.16,19.9073916083916,10.6666666666667,8.66666666666667,5.18062937062937,0,0,1,1,0
2019-05-15,574.03,18.683390070922,11.3333333333333,9.33333333333333,4.7509219858156,0,0,1,1,0
2019-05-16,598.31,18.859125,12,10,3.96666666666667,0,0,0,0,0
2019-05-17,467.82,19.4802638888889,12,9.25,3.68118055555556,0,0,1,1,0
2019-05-18,553.57,20.3570694444444,12,8.5,3.31222222222222,0,0,1,1,0
2019-05-19,588.35,20.7769020979021,12,7.75,2.92986013986014,0,0,1,1,0
2019-05-20,549.51,21.8570845070423,12,7,3.10112676056338,0,0,0,0,0
2019-05-21,559.85,21.11225,11.6666666666667,9,3.16673611111111,0,0,1,1,0
2019-05-22,622.22,21.2475845070423,11.3333333333333,11,2.95887323943662,0,0,1,1,0
2019-05-23,490.19,21.6685,11,13,2.90555555555556,0,0,0,0,0
2019-05-24,491,21.9401188811189,10.25,12.25,3.64125874125874,0,0,1,1,0
2019-05-25,542.34,22.3720625,9.5,11.5,3.60861111111111,0,0,1,1,0
2019-05-26,615.97,23.0235384615385,8.75,10.75,3.02153846153846,0,0,1,1,0
2019-05-27,584.79,23.4758680555556,8,10,2.84270833333333,0,0,0,0,0
2019-05-28,570.8,23.7248611111111,8.28571428571429,9.57142857142857,2.743125,0,0,1,1,0
2019-05-29,442.48,24.0392847222222,8.57142857142857,9.14285714285714,2.66659722222222,0,0,1,1,0
2019-05-30,551.09,24.3576923076923,8.85714285714286,8.71428571428572,2.75293706293706,0,0,1,1,0
2019-05-31,439.27,24.7679791666667,9.14285714285714,8.28571428571429,2.63055555555556,0,0,1,1,0
2019-06-01,578.5,24.2181527777778,9.42857142857143,7.85714285714286,2.56534722222222,0,0,1,1,0
2019-06-02,520.84,23.7962097902098,9.71428571428571,7.42857142857143,2.8858041958042,0,0,1,1,0
2019-06-03,594.08,23.9958098591549,10,7,2.69288732394366,0,0,0,0,0
2019-06-04,623.51,23.0664097222222,11,7.66666666666667,3.08611111111111,0,0,1,1,0
2019-06-05,282.19,23.0140709219858,12,8.33333333333333,3.35723404255319,0,0,1,1,0
2019-06-06,470.8,23.0262430555556,13,9,3.77729166666667,0,0,0,0,0
2019-06-07,129.56,23.3007132867133,12.5,9.75,3.97552447552448,0,0,1,1,0
2019-06-08,180.72,22.7503216783217,12,10.5,3.35090909090909,0,0,1,1,0
2019-06-09,218.18,21.5951666666667,11.5,11.25,3.70319444444444,0,0,1,1,0
2019-06-10,277.32,21.2671205673759,11,12,3.20092857142857,0,0,0,0,0
2019-06-11,648.01,21.8772746478873,11,10.3333333333333,2.80316901408451,0,0,1,1,0
2019-06-12,543.88,21.490125,11,8.66666666666667,3.44444444444444,0,0,1,1,0
2019-06-13,522.5,21.5842708333333,11,7,3.65236111111111,0,0,0,0,0
2019-06-14,673.19,21.2150489510489,11.25,7.25,3.11265734265734,0,0,1,1,0
2019-06-15,660.5,21.0727482517483,11.5,7.5,3.09629370629371,0,0,1,1,0
2019-06-16,429.64,21.7661748251748,11.75,7.75,2.9941958041958,0,0,1,1,0
2019-06-17,451.45,22.0622374100719,12,8,3.52669065467626,0,0,0,0,0
2019-06-18,392.18,22.238020979021,12.3333333333333,10,3.58097902097902,0,0,1,1,0
2019-06-19,426.59,22.6909305555556,12.6666666666667,12,3.92604166666667,0,0,1,1,0
2019-06-20,432.95,22.9633472222222,13,14,5.56270833333333,0,0,0,0,0
2019-06-21,574.4,23.4293541666667,12.75,14,5.12527778472222,0,0,1,1,0
2019-06-22,339.62,23.5704755244755,12.5,14,4.6141958041958,0,0,1,1,0
2019-06-23,529.36,23.1705,12.25,14,5.15819444444444,0,0,1,1,0
2019-06-24,615.89,23.6904265734266,12,14,4.04566433566434,0,0,0,0,0
2019-06-25,490.1,24.0251901408451,13,12.6666666666667,4.45802816901408,0,0,1,1,0
2019-06-26,638.39,24.5337272727273,14,11.3333333333333,4.12104895104895,0,0,1,1,0
2019-06-27,650.7,25.0709861111111,15,10,3.69298611111111,0,0,0,0,0
2019-06-28,519.11,25.3144825174825,14,10.75,4.30965034965035,0,0,1,1,0
2019-06-29,515.72,26.0791818181818,13,11.5,4.4751048951049,0,0,1,1,0
2019-06-30,563.89,25.9305347222222,12,12.25,5.62097222222222,0,0,1,1,0
2019-07-01,625.43,26.1470416666667,11,13,7.4325694375,0,0,0,0,0
2019-07-02,513.53,26.5938811188811,11.5,74,6.01944055944056,0,0,1,1,0
2019-07-03,529.06,26.356875,12,135,8.07909722916667,0,0,0,0,0
2019-07-04,444.47,26.2811608391608,11.8,110.6,8.27335663636364,0,0,1,1,0
2019-07-05,405.03,26.3636527777778,11.6,86.2,9.95388890972222,0,0,1,1,0
2019-07-06,536.65,26.7126153846154,11.4,61.8,9.45055943356643,0,0,1,1,0
2019-07-07,351,26.8326875,11.2,37.4,9.79416663888889,0,0,1,1,0
2019-07-08,613.02,27.0663846153846,11,13,7.92440559440559,0,0,0,0,0
2019-07-09,318.76,27.0017464788732,11.2857142857143,11.8571428571429,7.65281692253521,0,0,1,1,0
2019-07-10,438.81,26.8261398601399,11.5714285714286,10.7142857142857,6.43251751748252,0,0,1,1,0
2019-07-11,377.71,27.1433006993007,11.8571428571429,9.57142857142857,6.20965035664336,0,0,1,1,0
2019-07-12,588.48,27.2034375,12.1428571428571,8.42857142857143,6.90552448951049,0,0,1,1,0
2019-07-13,596.85,27.2735486111111,12.4285714285714,7.28571428571429,8.63645833333333,0,0,1,1,0
2019-07-14,639.08,27.4431468531469,12.7142857142857,6.14285714285714,9.54370627972028,0,0,1,1,0
2019-07-15,499.17,27.7136319444444,13,5,12.3560416527778,0,0,0,0,0
2019-07-16,467.58,27.9633943661972,13,8,14.6558450774648,0,0,1,1,0
2019-07-17,496.39,27.7057183098592,13,11,19.9466197183099,0,0,1,1,0
2019-07-18,533.85,27.8756736111111,13,14,22.0550694444444,0,0,0,0,0
2019-07-19,630.9,28.0680909090909,13,13.5,24.2016783216783,0,0,1,1,0
2019-07-20,536.37,28.3372042253521,13,13,28.5575352112676,0,0,1,1,0
2019-07-21,293.02,28.8989930555556,13,12.5,30.2935416666667,0,0,1,1,0
2019-07-22,264.06,27.7514930555556,13,12,33.9898611111111,0,0,0,0,0
2019-07-23,167.87,26.6102307692308,13.3333333333333,14.6666666666667,42.9596503496504,0,0,1,1,0
2019-07-24,624.31,25.2411888111888,13.6666666666667,17.3333333333333,46.0837062937063,0,0,1,1,0
2019-07-25,638.12,25.1471608391608,14,20,52.9325874125874,0,0,0,0,0
2019-07-26,596.13,25.1123076923077,14,18,55.7556643356643,0,0,1,1,0
2019-07-27,619.57,25.2182222222222,14,16,52.9345833333333,0,0,1,1,0
2019-07-28,558.49,25.4959440559441,14,14,49.4593006993007,0,0,1,1,0
2019-07-29,587.35,25.6720845070423,14,12,46.3417605633803,0,0,0,0,0
2019-07-30,462.57,26.0836643356643,13.3333333333333,11,43.183006993007,0,0,1,1,0
2019-07-31,451.63,26.3725804195804,12.6666666666667,10,33.0523076923077,0,0,1,1,0
2019-08-01,432.28,25.7672587412587,12,9,35.4700699300699,0,0,0,0,0
2019-08-02,15.36,25.5190208333333,11.75,9.25,33.1908333333333,0,0,1,1,0
2019-08-03,48.48,25.6084097222222,11.5,9.5,25.9467361111111,0,0,1,1,0
2019-08-04,0.26,25.9579020979021,11.25,9.75,19.9621678321678,0,0,1,1,0
2019-08-05,5,26.226875,11,10,17.418125,0,0,0,0,0
2019-08-06,519.49,25.9762777777778,11.2857142857143,11.5714285714286,12.8670833333333,0,0,1,1,0
2019-08-07,448.3,25.5573076923077,11.5714285714286,13.1428571428571,12.1497202937063,0,0,1,1,0
2019-08-08,506.75,25.734625,11.8571428571429,14.7142857142857,10.2893006853147,0,0,1,1,0
2019-08-09,360.89,25.5548125,12.1428571428571,16.2857142857143,10.8764583333333,0,0,1,1,0
2019-08-10,354.02,25.540013986014,12.4285714285714,17.8571428571429,11.0251048951049,0,0,1,1,0
2019-08-11,558.68,25.6442307692308,12.7142857142857,19.4285714285714,11.7046853076923,0,0,1,1,0
2019-08-12,497.08,25.2946595744681,13,21,13.2658155957447,0,0,0,0,0
2019-08-13,306.68,25.4072083333333,13.5,16,16.5556944444444,0,0,1,1,0
2019-08-14,392.79,25.8117777777778,14,11,14.4259722222222,0,0,0,0,0
2019-08-15,0.31,26.0806830985915,13.8,12.2,13.1800000140845,0,0,1,1,0
2019-08-16,2.10942446043165,26.0734895104895,13.6,13.4,14.5292307692308,1,0,1,1,0
2019-08-17,3.90884892086331,26.3831328671329,13.4,14.6,13.8725874125874,1,0,1,1,0
2019-08-18,5.70827338129496,26.5939440559441,13.2,15.8,12.2762237762238,1,0,1,1,0
2019-08-19,7.50769784172662,26.6396805555556,13,17,11.8349305486111,1,0,0,0,0
2019-08-20,9.30712230215827,26.6662167832168,11,15.6666666666667,11.0399300629371,1,0,1,1,0
2019-08-21,11.1065467625899,26.6535277777778,9,14.3333333333333,9.44208334027778,1,0,1,1,0
2019-08-22,12.9059712230216,26.6262605633803,7,13,8.92838028169014,1,0,0,0,0
2019-08-23,14.7053956834532,26.6925281690141,7,12.5,7.95760561971831,1,0,1,1,0
2019-08-24,16.5048201438849,26.0783333333333,7,12,8.45277776388889,1,0,1,1,0
2019-08-25,18.3042446043165,24.9629485294118,7,11.5,7.36036767647059,1,0,1,1,0
2019-08-26,20.1036690647482,24.3416923076923,7,11,6.26496502797203,1,0,1,1,0
2019-08-27,21.9030935251799,23.9892638888889,7,10.5,6.24305554166667,1,0,1,1,0
2019-08-28,23.7025179856115,23.7180979020979,7,10,5.30405594405594,1,0,0,0,0
2019-08-29,25.5019424460432,23.7435763888889,7,10.4,4.83590277777778,1,0,1,1,0
2019-08-30,27.3013669064748,23.5059078014184,7,10.8,4.7458865248227,1,0,1,1,0
2019-08-31,29.1007913669065,23.3949436619718,7,11.2,4.59697183098592,1,0,1,1,0
2019-09-01,30.9002158273381,23.4783986013986,7,11.6,4.63986013986014,1,0,1,1,0
2019-09-02,32.6996402877698,23.7476971830986,7,12,4.75929577464789,1,0,0,0,0
2019-09-03,34.4990647482014,24.4831678321678,7,11.1111111111111,3.73573426573427,1,0,1,1,0
2019-09-04,36.2984892086331,24.2336993006993,7,10.2222222222222,4.53923076923077,1,0,1,1,0
2019-09-05,38.0979136690648,24.4815763888889,7,9.33333333333333,4.59854166666667,1,0,1,1,0
2019-09-06,39.8973381294964,25.2176013986014,7,8.44444444444444,3.1627972027972,1,0,1,1,0
2019-09-07,41.6967625899281,24.4525594405594,7,7.55555555555556,4.4413986013986,1,0,1,1,0
2019-09-08,43.4961870503597,24.1749861111111,7,6.66666666666667,5.05583333333333,1,0,1,1,0
2019-09-09,45.2956115107914,24.0255384615385,7,5.77777777777778,6.17860140559441,1,0,1,1,0
2019-09-10,47.095035971223,24.186695035461,7,4.88888888888889,5.31971631205674,1,0,1,1,0
2019-09-11,48.8944604316547,24.6991888111888,7,4,3.13923076923077,1,0,0,0,0
2019-09-12,50.6938848920863,24.8958055555556,6.88888888888889,8.55555555555556,2.85583333333333,1,0,1,1,0
2019-09-13,52.493309352518,24.9756527777778,6.77777777777778,13.1111111111111,3.45347222222222,1,0,1,1,0
2019-09-14,54.2927338129496,24.4175524475524,6.66666666666667,17.6666666666667,3.62447552447552,1,0,1,1,0
2019-09-15,56.0921582733813,24.0900909090909,6.55555555555556,22.2222222222222,3.3620979020979,1,0,1,1,0
2019-09-16,57.891582733813,23.9959718309859,6.44444444444444,26.7777777777778,2.80732394366197,1,0,1,1,0
2019-09-17,59.6910071942446,24.0002112676056,6.33333333333333,31.3333333333333,2.30676056338028,1,0,1,1,0
2019-09-18,61.4904316546763,23.7720555555556,6.22222222222222,35.8888888888889,2.65520833333333,1,0,1,1,0
2019-09-19,63.2898561151079,23.2690625,6.11111111111111,40.4444444444444,2.99277777777778,1,0,1,1,0
2019-09-20,65.0892805755396,22.2625,6,45,3.63548611111111,1,0,0,0,0
2019-09-21,66.8887050359712,22.3475069444444,6.14285714285714,40,4.45256944444444,1,0,1,1,0
2019-09-22,68.6881294964029,22.2003958333333,6.28571428571429,35,4.24326388888889,1,0,1,1,0
2019-09-23,70.4875539568345,22.4131818181818,6.42857142857143,30,4.28258741258741,1,0,1,1,0
2019-09-24,72.2869784172662,22.7009300699301,6.57142857142857,25,4.88622377622378,1,0,1,1,0
2019-09-25,74.0864028776979,22.4584405594406,6.71428571428571,20,5.40713287412587,1,0,1,1,0
2019-09-26,75.8858273381295,22.4218873239437,6.85714285714286,15,5.57288732394366,1,0,1,1,0
2019-09-27,77.6852517985612,22.438219858156,7,10,4.59929078014184,1,0,0,0,0
2019-09-28,79.4846762589928,22.4208680555556,7.85714285714286,9.85714285714286,4.51631944444444,1,0,1,1,0
2019-09-29,81.2841007194245,22.8840629370629,8.71428571428571,9.71428571428571,3.77643356643357,1,0,1,1,0
2019-09-30,83.0835251798561,22.7918671328671,9.57142857142857,9.57142857142857,2.81769230769231,1,0,1,1,0
2019-10-01,84.8829496402878,22.9027638888889,10.4285714285714,9.42857142857143,2.55006944444444,1,0,1,1,0
2019-10-02,86.6823741007194,23.1752517482517,11.2857142857143,9.28571428571429,1.88594405594406,1,0,1,1,0
2019-10-03,88.4817985611511,23.535780141844,12.1428571428571,9.14285714285714,2.57567375886525,1,0,1,1,0
2019-10-04,90.2812230215827,23.499006993007,13,9,2.71867132867133,1,0,0,0,0
2019-10-05,92.0806474820144,22.9526666666667,12.4285714285714,9.71428571428571,3.76118055555556,1,0,1,1,0
2019-10-06,93.8800719424461,21.3972777777778,11.8571428571429,10.4285714285714,3.63631944444444,1,0,1,1,0
2019-10-07,95.6794964028777,20.8788357142857,11.2857142857143,11.1428571428571,4.41642857142857,1,0,1,1,0
2019-10-08,97.4789208633094,20.5765347222222,10.7142857142857,11.8571428571429,4.72673611111111,1,0,1,1,0
2019-10-09,99.278345323741,19.6725804195804,10.1428571428571,12.5714285714286,4.32734265734266,1,0,1,1,0
2019-10-10,101.077769784173,19.6582605633803,9.57142857142857,13.2857142857143,4.32028169014085,1,0,1,1,0
2019-10-11,102.877194244604,19.5819323308271,9,14,5.18872180451128,1,0,0,0,0
2019-10-12,104.676618705036,19.4504929577465,7.8,18,3.34732394366197,1,0,1,1,0
2019-10-13,106.476043165468,18.9683776223776,6.6,22,4.01055944055944,1,0,1,1,0
2019-10-14,108.275467625899,18.3161388888889,5.4,26,4.24819444444444,1,0,1,1,0
2019-10-15,110.074892086331,17.7632152777778,4.2,30,4.69590277777778,1,0,1,1,0
2019-10-16,111.874316546763,17.6297021276596,3,34,5.18609929078014,1,0,0,0,0
2019-10-17,113.673741007194,16.5902867132867,3.28571428571429,38.5714285714286,4.81587412587413,1,0,1,1,0
2019-10-18,115.473165467626,15.6805454545455,3.57142857142857,43.1428571428571,4.69573426573427,1,0,1,1,0
2019-10-19,117.272589928058,15.1298881118881,3.85714285714286,47.7142857142857,3.56608391608392,1,0,1,1,0
2019-10-20,119.072014388489,14.8719652777778,4.14285714285714,52.2857142857143,3.96930555555556,1,0,1,1,0
2019-10-21,120.871438848921,14.8509027777778,4.42857142857143,56.8571428571429,4.24861111111111,1,0,1,1,0
2019-10-22,122.670863309353,14.9618531468531,4.71428571428571,61.4285714285714,5.2079020979021,1,0,1,1,0
2019-10-23,124.470287769784,14.8943426573427,5,66,5.35545454545455,1,0,0,0,0
2019-10-24,126.269712230216,14.5187972027972,5,62,4.01447552447552,1,0,1,1,0
2019-10-25,128.069136690647,14.3216666666667,5,58,5.18375886524823,1,0,0,0,0
2019-10-26,129.868561151079,14.3741111111111,5.33333333333333,45,6.10506944444444,1,0,1,1,0
2019-10-27,131.667985611511,14.7793402777778,5.66666666666667,32,7.81601398601399,1,0,1,1,0
2019-10-28,133.467410071942,15.2500780141844,6,19,7.82312056737589,1,0,0,0,0
2019-10-29,135.266834532374,15.193985915493,6,13,7.01852112676056,1,0,1,1,0
2019-10-30,137.066258992806,14.9774265734266,6,7,5.82300699300699,1,0,0,0,0
2019-10-31,138.865683453237,14.7998333333333,5.77777777777778,14.3333333333333,3.85993055555556,1,0,1,1,0
2019-11-01,140.665107913669,14.81,5.55555555555556,21.6666666666667,5.25951048951049,1,0,1,1,0
2019-11-02,142.464532374101,13.8052777777778,5.33333333333333,29,4.006875,1,0,1,1,0
2019-11-03,144.263956834532,13.2367272727273,5.11111111111111,36.3333333333333,3.64,1,0,1,1,0
2019-11-04,146.063381294964,12.8020839160839,4.88888888888889,43.6666666666667,3.71951048951049,1,0,1,1,0
2019-11-05,147.862805755396,12.4002638888889,4.66666666666667,51,4.351875,1,0,1,1,0
2019-11-06,149.662230215827,12.2694893617021,4.44444444444444,58.3333333333333,4.79078014184397,1,0,1,1,0
2019-11-07,151.461654676259,12.0727132867133,4.22222222222222,65.6666666666667,4.81867132867133,1,0,1,1,0
2019-11-08,153.261079136691,11.881048951049,4,73,5.28253521126761,1,0,0,0,0
2019-11-09,155.060503597122,11.2146458333333,4.16666666666667,67.1666666666667,6.36763888888889,1,0,1,1,0
2019-11-10,156.859928057554,10.5057202797203,4.33333333333333,61.3333333333333,5.28867132867133,1,0,1,1,0
2019-11-11,158.659352517986,10.5074965034965,4.5,55.5,6.10146853146853,1,0,1,1,0
2019-11-12,160.458776978417,10.5480909090909,4.66666666666667,49.6666666666667,6.57085106382979,1,0,1,1,0
2019-11-13,162.258201438849,9.50968531468532,4.83333333333333,43.8333333333333,7.14412587412587,1,0,1,1,0
2019-11-14,164.057625899281,8.57071328671329,5,38,6.86839160839161,1,0,1,1,0
2019-11-15,165.857050359712,8.25781818181818,5.16666666666667,32.1666666666667,6.48846153846154,1,0,1,1,0
2019-11-16,167.656474820144,8.07147916666667,5.33333333333333,26.3333333333333,5.92083916083916,1,0,1,1,0
2019-11-17,169.455899280576,7.87158333333333,5.5,20.5,7.17597222222222,1,0,1,1,0
2019-11-18,171.255323741007,7.69185915492958,5.66666666666667,14.6666666666667,7.70063829787234,1,0,1,1,0
2019-11-19,173.054748201439,7.52455555555556,5.83333333333333,8.83333333333334,6.67265734265734,1,0,1,1,0
2019-11-20,174.854172661871,7.67056641958042,6,3,6.62286713286713,1,0,0,0,0
2019-11-21,176.653597122302,7.5368951048951,5.97222222222222,3.01388888888889,7.4127972027972,1,0,1,1,0
2019-11-22,178.453021582734,7.52172027972028,5.94444444444444,3.02777777777778,7.00041958041958,1,0,1,1,0
2019-11-23,180.252446043165,7.46984507042253,5.91666666666667,3.04166666666667,7.33711269014085,1,0,1,1,0
2019-11-24,182.051870503597,7.35530555555556,5.88888888888889,3.05555555555556,6.74298611111111,1,0,1,1,0
2019-11-25,183.851294964029,7.16358333333333,5.86111111111111,3.06944444444444,6.87729166666667,1,0,1,1,0
2019-11-26,185.65071942446,7.08891549295775,5.83333333333333,3.08333333333333,6.18556338028169,1,0,1,1,0
2019-11-27,187.450143884892,7.26661538461538,5.80555555555556,3.09722222222222,6.41636363636364,1,0,1,1,0
2019-11-28,189.249568345324,7.07106993006993,5.77777777777778,3.11111111111111,6.9056338028169,1,0,1,1,0
2019-11-29,191.048992805755,6.90590441176471,5.75,3.125,8.30426469852941,1,0,1,1,0
2019-11-30,192.848417266187,7.09352447552448,5.72222222222222,3.13888888888889,7.84062936363636,1,0,1,1,0
2019-12-01,194.647841726619,6.83412142857143,5.69444444444444,3.15277777777778,6.86410071223022,1,0,1,1,0
2019-12-02,196.44726618705,6.68257342657343,5.66666666666667,3.16666666666667,6.59411346808511,1,0,1,1,0
2019-12-03,198.246690647482,6.35633802816901,5.63888888888889,3.18055555555556,6.59957747183099,1,0,1,1,0
2019-12-04,200.046115107914,5.99969503546099,5.61111111111111,3.19444444444444,7.40368792907801,1,0,1,1,0
2019-12-05,201.845539568345,5.78740277777778,5.58333333333333,3.20833333333333,7.73986113888889,1,0,1,1,0
2019-12-06,203.644964028777,5.64387234042553,5.55555555555556,3.22222222222222,7.13893617730496,1,0,1,1,0
2019-12-07,205.444388489209,5.50959154929577,5.52777777777778,3.23611111111111,8.06485714285714,1,0,1,1,0
2019-12-08,207.24381294964,5.30464788732394,5.5,3.25,7.25500000704225,1,0,1,1,0
2019-12-09,209.043237410072,5.15545833333333,5.47222222222222,3.26388888888889,7.19173611805556,1,0,1,1,0
2019-12-10,210.842661870504,5.28563194444444,5.44444444444444,3.27777777777778,7.21248227659575,1,0,1,1,0
2019-12-11,212.642086330935,5.35109027777778,5.41666666666667,3.29166666666667,7.90629371328671,1,0,1,1,0
2019-12-12,214.441510791367,4.99758041958042,5.38888888888889,3.30555555555556,7.8718182027972,1,0,1,1,0
2019-12-13,216.240935251799,4.73545070422535,5.36111111111111,3.31944444444444,7.3168085106383,1,0,1,1,0
2019-12-14,218.04035971223,4.7190625,5.33333333333333,3.33333333333333,7.97888888194444,1,0,1,1,0
2019-12-15,219.839784172662,4.81172027972028,5.30555555555556,3.34722222222222,7.47801419858156,1,0,1,1,0
2019-12-16,221.639208633094,4.89075524475524,5.27777777777778,3.36111111111111,7.04915493661972,1,0,1,1,0
2019-12-17,223.438633093525,4.98473611111111,5.25,3.375,7.26654927464789,1,0,1,1,0
2019-12-18,225.238057553957,4.94820138888889,5.22222222222222,3.38888888888889,7.96666668055556,1,0,1,1,0
2019-12-19,227.037482014389,4.32296527777778,5.19444444444444,3.40277777777778,7.18279720979021,1,0,1,1,0
2019-12-20,228.83690647482,3.87000694444444,5.16666666666667,3.41666666666667,7.24041959440559,1,0,1,1,0
2019-12-21,230.636330935252,3.765125,5.13888888888889,3.43055555555556,6.07805554861111,1,0,1,1,0
2019-12-22,232.435755395683,3.62372916666667,5.11111111111111,3.44444444444444,7.46944445833333,1,0,1,1,0
2019-12-23,234.235179856115,3.74391666666667,5.08333333333333,3.45833333333333,7.56408449295775,1,0,1,1,0
2019-12-24,236.034604316547,3.89002777777778,5.05555555555556,3.47222222222222,7.94395834027778,1,0,1,1,0
2019-12-25,237.834028776978,4.17503496503496,5.02777777777778,3.48611111111111,7.64283688652482,1,0,1,1,0
2019-12-26,239.63345323741,4.18534265734266,5,3.5,7.70314686013986,1,0,1,1,0
2019-12-27,241.432877697842,4.62121126760563,4.97222222222222,3.51388888888889,8.13485715714286,1,0,1,1,0
2019-12-28,243.232302158273,5.14184722222222,4.94444444444444,3.52777777777778,9.03528169014084,1,0,1,1,0
2019-12-29,245.031726618705,5.30085314685315,4.91666666666667,3.54166666666667,9.15069931468532,1,0,1,1,0
2019-12-30,246.831151079137,5.55379020979021,4.88888888888889,3.55555555555556,8.25302812676056,1,0,1,1,0
2019-12-31,248.630575539568,6.42742361111111,4.86111111111111,3.56944444444444,9.64069931468531,1,0,1,1,0
2020-01-01,250.43,5.96084722222222,4.83333333333333,3.58333333333333,9.02048953146853,0,0,1,1,0
2020-01-02,116.1,5.89085211267606,4.80555555555556,3.59722222222222,9.89425532624114,0,0,1,1,0
2020-01-03,47.11,5.95132638888889,4.77777777777778,3.61111111111111,10.0095139097222,0,0,1,1,0
2020-01-04,112.82,6.35583216783217,4.75,3.625,10.9455244755245,0,0,1,1,0
2020-01-05,213.55,6.30288111888112,4.72222222222222,3.63888888888889,10.1111267605634,0,0,1,1,0
2020-01-06,221.41,6.00473426573427,4.69444444444444,3.65277777777778,9.3020422887324,0,0,1,1,0
2020-01-07,42.48,5.72942361111111,4.66666666666667,3.66666666666667,8.546014,0,0,1,1,0
2020-01-08,205.27,5.31138194444444,4.63888888888889,3.68055555555556,8.95729163194444,0,0,1,1,0
2020-01-09,208.65,4.87839160839161,4.61111111111111,3.69444444444444,8.44874125174825,0,0,1,1,0
2020-01-10,91.62,4.75467832167832,4.58333333333333,3.70833333333333,8.11097904895105,0,0,1,1,0
2020-01-11,36.9,4.97492361111111,4.55555555555556,3.72222222222222,9.31284720138889,0,0,1,1,0
2020-01-12,221.72,5.96336363636364,4.52777777777778,3.73611111111111,9.02936618309859,0,0,1,1,0
2020-01-13,98.81,7.17714583333333,4.5,3.75,8.39118057638889,0,0,1,1,0
2020-01-14,77.29,6.95566901408451,4.47222222222222,3.76388888888889,9.15464788732394,0,0,1,1,0
2020-01-15,127.53,7.48358741258741,4.44444444444444,3.77777777777778,10.1658741188811,0,0,1,1,0
2020-01-16,229.72,7.68327084722222,4.41666666666667,3.79166666666667,10.9691549577465,0,0,1,1,0
2020-01-17,180.67,6.92632167832168,4.38888888888889,3.80555555555556,8.53839162237762,0,0,1,1,0
2020-01-18,45.4,5.98793055555556,4.36111111111111,3.81944444444444,8.86692309090909,0,0,1,1,0
2020-01-19,218.14,5.63743356643357,4.33333333333333,3.83333333333333,8.7616083986014,0,0,1,1,0
2020-01-20,245.73,5.05339160839161,4.30555555555556,3.84722222222222,7.94943661267606,0,0,1,1,0
2020-01-21,249.31,4.23375524475524,4.27777777777778,3.86111111111111,8.36853145454545,0,0,1,1,0
2020-01-22,249.9,3.59694444444444,4.25,3.875,7.36840278472222,0,0,1,1,0
2020-01-23,136.87,3.47414685314685,4.22222222222222,3.88888888888889,7.19440559440559,0,0,1,1,0
2020-01-24,46.94,3.49022222222222,4.19444444444444,3.90277777777778,8.13664336363636,0,0,1,1,0
2020-01-25,221.31,3.70665734265734,4.16666666666667,3.91666666666667,8.04823940140845,0,0,1,1,0
2020-01-26,159.28,3.84997222222222,4.13888888888889,3.93055555555556,8.22208333333333,0,0,1,1,0
2020-01-27,123.96,3.79755244755245,4.11111111111111,3.94444444444444,8.03657341258741,0,0,1,1,0
2020-01-28,142.62,3.926125,4.08333333333333,3.95833333333333,8.11493056944444,0,0,1,1,0
2020-01-29,187.53,4.00684615384615,4.05555555555556,3.97222222222222,7.57034965034965,0,0,1,1,0
2020-01-30,124.48,4.04265034965035,4.02777777777778,3.98611111111111,8.01027972027972,0,0,1,1,0
2020-01-31,72.08,3.95171223021583,4,4,8.7875539352518,0,0,0,0,0
2020-02-01,157.86,3.8481875,4.10344827586207,4.41379310344828,9.01458333333333,0,0,1,1,0
2020-02-02,281.05,4.09936805555556,4.20689655172414,4.82758620689655,9.67797208391608,0,0,1,1,0
2020-02-03,174.5,4.38044444444444,4.31034482758621,5.24137931034483,9.09736109027778,0,0,1,1,0
2020-02-04,68.89,4.98432167832168,4.41379310344828,5.6551724137931,9.06027971328671,0,0,1,1,0
2020-02-05,58.09,5.4706993006993,4.51724137931035,6.06896551724138,10.151958020979,0,0,1,1,0
2020-02-06,19.58,6.25415833333333,4.62068965517241,6.48275862068965,10.0640000166667,0,0,1,1,0
2020-02-07,126.85,5.96513333333333,4.72413793103448,6.89655172413793,9.54822223796296,0,1,1,1,1
2020-02-08,226.14,5.67610833333333,4.82758620689655,7.31034482758621,9.03244445925926,0,1,1,1,1
2020-02-09,304.56,5.38708333333333,4.93103448275862,7.72413793103448,8.51666668055556,0,0,1,1,0
2020-02-10,51.09,5.54530769230769,5.03448275862069,8.13793103448276,8.91323942253521,0,0,1,1,0
2020-02-11,124.58,5.86737857142857,5.13793103448276,8.55172413793103,10.5716428714286,0,0,1,1,0
2020-02-12,62.27,6.97121323529412,5.24137931034483,8.96551724137931,10.459925380597,0,0,1,1,0
2020-02-13,65.14,6.79877675653595,5.3448275862069,9.37931034482759,11.0143029541874,0,1,1,1,1
